Gender,NameSet,GivenName,MiddleInitial,Surname,FullName
male,Eritrean,Fikru,R,Negassi,Fikru Negassi
female,Vietnamese,Điệp,T,Hàn,Điệp Hàn
female,Thai,ทองแจ่ม,อ,หันวิสัย,ทองแจ่ม หันวิสัย
female,Igbo,Chidubem,N,Nebechukwu,Chidubem Nebechukwu
male,Dutch,Orrin,L,Günes,Orrin Günes
male,Japanese (Anglicized),Morio,S,Nagashima,Morio Nagashima
male,Scottish,Tomas,M,Russell,Tomas Russell
female,Eritrean,Nebyat,D,Aman,Nebyat Aman
female,Hungarian,Regina,V,Petö,Regina Petö
female,Russian (Cyrillic),Иоланта,Н,Голубова,Иоланта Голубова
female,Norwegian,Tomine,M,Aadland,Tomine Aadland
female,Slovenian,Alica,F,Grgičević,Alica Grgičević
female,American,Lisa,B,Lee,Lisa Lee
male,Australian,Joshua,A,Petchy,Joshua Petchy
male,Danish,Mark,R,Overgaard,Mark Overgaard
female,Russian,Esther,G,Lazareva,Esther Lazareva
female,Thai,ดุษดี,จ,ลินทอง,ดุษดี ลินทอง
female,German,Ute,R,Wagner,Ute Wagner
female,Australian,Alica,J,Wynter,Alica Wynter
female,Croatian,Helena,J,Jerković,Helena Jerković
female,Hispanic,Mijal,A,Nazario,Mijal Nazario
female,Greenland,Maren,M,Sandgreen,Maren Sandgreen
male,American,Andrew,J,Obrien,Andrew Obrien
female,Finnish,Anu,J,Lind,Anu Lind
female,Chinese (Traditional),文君,于,蘇,文君 蘇
female,Czech,Marta,Z,Součková,Marta Součková
male,German,Jan,U,Rothschild,Jan Rothschild
male,Italian,Anacleto,D,Romani,Anacleto Romani
male,Japanese,颯太,桐,江良,颯太 江良
male,Hungarian,Noel,M,Salamon,Noel Salamon
male,American,James,D,Scott,James Scott
female,Dutch,Marcia,K,Adriaens,Marcia Adriaens
female,Greenland,Louise,M,Lyberth,Louise Lyberth
female,Persian,رامش,ا,شادین,رامش شادین
female,Dutch,Elisabet,R,Colijn,Elisabet Colijn
male,Japanese (Anglicized),Yoshiyuki,S,Ishikawa,Yoshiyuki Ishikawa
female,Slovenian,Gabriela Marija,G,Hostnikar,Gabriela Marija Hostnikar
female,Persian,آتوسا,م,مسگر,آتوسا مسگر
female,Chechen (Latin),Malkan,M,Panova,Malkan Panova
female,Italian,Filippa,A,Mazzi,Filippa Mazzi
female,Danish,Sofia,J,Andersen,Sofia Andersen
male,Czech,Václav,M,Šimánek,Václav Šimánek
female,Slovenian,Stanislava,R,Štupica,Stanislava Štupica
male,French,Isaac,M,Bériault,Isaac Bériault
male,German,Thomas,B,Kluge,Thomas Kluge
male,England/Wales,Corey,S,Robertson,Corey Robertson
female,Russian (Cyrillic),Гликерия,Д,Александрова,Гликерия Александрова
male,Thai,ขวัญชาติ,ส,อุดแก้ว,ขวัญชาติ อุดแก้ว
female,Russian (Cyrillic),Устиния,П,Лаврова,Устиния Лаврова
male,Brazil,Antônio,C,Pinto,Antônio Pinto
male,Brazil,Diogo,C,Sousa,Diogo Sousa
male,Chinese (Traditional),志豪,雅,譚,志豪 譚
female,Danish,Ditte,P,Paulsen,Ditte Paulsen
female,Scottish,Jamie,K,Henderson,Jamie Henderson
male,American,Brian,J,Oppenheim,Brian Oppenheim
male,Hobbit,Bandobras,A,Sandheaver,Bandobras Sandheaver
female,Hobbit,Bellisima,R,Sackville,Bellisima Sackville
male,Italian,Saverio,Q,Marchesi,Saverio Marchesi
male,Swedish,Bilal,L,Söderström,Bilal Söderström
male,Hispanic,Baldovín,S,Ontiveros,Baldovín Ontiveros
male,Russian,Yegor,E,Maslov,Yegor Maslov
male,Chinese (Traditional),祥軒,溫,任,祥軒 任
male,Klingon,Kerla,E,Laggal,Kerla Laggal
male,Hungarian,Kerecsen,Á,Fekete,Kerecsen Fekete
female,Slovenian,Anastasija,A,Boštaj,Anastasija Boštaj
female,French,Valentine,S,Berthelette,Valentine Berthelette
female,Greenland,Karoline,S,Lange,Karoline Lange
female,Russian,Lina,N,Komarova,Lina Komarova
female,Japanese,明美,大,笠野,明美 笠野
female,Russian (Cyrillic),Евдокия,З,Игнатьева,Евдокия Игнатьева
female,Polish,Mirosława,M,Rutkowska,Mirosława Rutkowska
female,Thai,สุสกุลตรา,ค,หาญพยัคฆ์สกุล,สุสกุลตรา หาญพยัคฆ์สกุล
female,Klingon,Dora,R,Rulek,Dora Rulek
male,Arabic,Ala' al Din,N,Maloof,Ala' al Din Maloof
male,Hungarian,Sebestyen,M,Horváth,Sebestyen Horváth
female,Dutch,Cherryl,J,Roodnat,Cherryl Roodnat
female,Hispanic,Plácida,J,Lemus,Plácida Lemus
male,Hungarian,Rezsõ,P,Hegedüs,Rezsõ Hegedüs
male,Hispanic,Leto,J,Espinosa,Leto Espinosa
male,Brazil,André,M,Castro,André Castro
male,Chechen (Latin),Supyan,M,Dratchev,Supyan Dratchev
female,Chinese,Yi Min,W,Yeh,Yi Min Yeh
female,Swedish,Valentina,N,Sjögren,Valentina Sjögren
male,Vietnamese,Chước,T,Triệu,Chước Triệu
female,Eritrean,Semira,S,Efrem,Semira Efrem
female,Igbo,Ejimofor,O,Anayochukwu,Ejimofor Anayochukwu
male,Chinese (Traditional),仁富,君,龍,仁富 龍
male,Hungarian,Odon,G,Szathmár,Odon Szathmár
female,Brazil,Vitoria,R,Gomes,Vitoria Gomes
male,Ninja,Meikitatakikarin,,,Meikitatakikarin 
male,Australian,Julian,L,Wylie,Julian Wylie
female,Finnish,Milla,S,Saraste,Milla Saraste
male,Hungarian,Ábel,K,Szöllösy,Ábel Szöllösy
male,Swedish,Freddie,R,Åkesson,Freddie Åkesson
female,Japanese,遥,真,江草,遥 江草
female,French,Magnolia,G,Courtois,Magnolia Courtois
male,Russian (Cyrillic),Дорофей,О,Лавров,Дорофей Лавров
male,Igbo,Okeke,S,Dumetolisa,Okeke Dumetolisa
female,French,Vignette,D,Caisse,Vignette Caisse
female,England/Wales,Abby,K,Mitchell,Abby Mitchell
male,Icelandic,Þórbergur,G,Friðfinnsson,Þórbergur Friðfinnsson
female,Russian (Cyrillic),Тереза,С,Кириллова,Тереза Кириллова
female,Greenland,Eva,D,Hansen,Eva Hansen
female,Thai,ละม้าย,ค,บุญบำรุง,ละม้าย บุญบำรุง
female,Polish,Anka,Z,Ostrowska,Anka Ostrowska
female,Italian,Adelfina,F,Lettiere,Adelfina Lettiere
male,Vietnamese,Tịnh,K,Đặng,Tịnh Đặng
male,Hobbit,Gorbulas,D,Bunce,Gorbulas Bunce
female,Brazil,Laura,O,Carvalho,Laura Carvalho
male,Ninja,Zukitatafu,,,Zukitatafu 
female,Chinese,Xue Fang,C,Ts'ai,Xue Fang Ts'ai
male,American,Tyrell,C,Landis,Tyrell Landis
male,Australian,Christopher,S,Del Fabbro,Christopher Del Fabbro
male,Eritrean,Afwerki,G,Afwerki,Afwerki Afwerki
female,Japanese (Anglicized),Sana,K,Hoshi,Sana Hoshi
male,Hispanic,Fantino,E,Acosta,Fantino Acosta
female,England/Wales,Abbie,L,Ferguson,Abbie Ferguson
male,Igbo,Chijindum,C,Okagbue,Chijindum Okagbue
female,German,Uta,P,Schäfer,Uta Schäfer
male,Thai,จุฬาวงค์,ส,ยศคำ,จุฬาวงค์ ยศคำ
female,Chechen (Latin),Ruket,B,Panova,Ruket Panova
male,Hobbit,Robin,T,Rumble,Robin Rumble
male,Czech,Václav,D,Běhounek,Václav Běhounek
female,England/Wales,Jennifer,N,Moran,Jennifer Moran
female,Danish,Liva,J,Bak,Liva Bak
female,Australian,Bethany,A,Catani,Bethany Catani
male,Hispanic,Apolinar,I,Díaz,Apolinar Díaz
male,Brazil,Paulo,L,Alves,Paulo Alves
female,Australian,Lara,B,Sachse,Lara Sachse
male,Norwegian,Thomas,S,Magnussen,Thomas Magnussen
female,Swedish,Ada,A,Göransson,Ada Göransson
female,Ninja,Mekutatafu,,,Mekutatafu 
male,Japanese,太陽,由,目崎,太陽 目崎
male,Chinese (Traditional),冠宇,佩,廖,冠宇 廖
male,Japanese (Anglicized),Yuzuru,M,Kodou,Yuzuru Kodou
male,Croatian,Slaven,S,Vukelić,Slaven Vukelić
male,Chinese (Traditional),偉鈴,詩,田,偉鈴 田
male,Chinese,Chung,Y,Su,Chung Su
female,Czech,Jitka,J,Kunová,Jitka Kunová
female,Japanese (Anglicized),Naho,K,Amano,Naho Amano
female,Dutch,Blanche,B,Bauer,Blanche Bauer
male,Japanese (Anglicized),Noritaka,E,Yamazaki,Noritaka Yamazaki
male,Chechen (Latin),Ibrakhim,B,Khadzhiev,Ibrakhim Khadzhiev
female,Ninja,Tadomifu,,,Tadomifu 
female,Thai,ดาราวลี,ซ,มูลมี,ดาราวลี มูลมี
male,American,Edward,M,Robles,Edward Robles
male,Icelandic,Reimar,S,Þórisson,Reimar Þórisson
male,Polish,Gabrjel,A,Majewski,Gabrjel Majewski
male,Danish,Emil,F,Lassen,Emil Lassen
female,French,Orva,F,Quenneville,Orva Quenneville
male,French,Olivier,M,Gougeon,Olivier Gougeon
female,Vietnamese,Chúc,T,Đoàn,Chúc Đoàn
female,German,Sophia,R,Frei,Sophia Frei
male,Igbo,Chiazagomekpele,U,Madueke,Chiazagomekpele Madueke
male,Ninja,Zukushishifu,,,Zukushishifu 
female,Dutch,Mahsa,Z,Bruinenberg,Mahsa Bruinenberg
male,Arabic,Rayyan,K,Baba,Rayyan Baba
male,Brazil,Kauê,B,Santos,Kauê Santos
female,Greenland,Pipaluk,I,Pedersen,Pipaluk Pedersen
male,German,Tobias,M,Schultheiss,Tobias Schultheiss
male,Hungarian,Alexander,B,Ságy,Alexander Ságy
female,Thai,ละอองทิพย์,ท,แจ่มกลิ่น,ละอองทิพย์ แจ่มกลิ่น
male,Swedish,Rafael,J,Mattsson,Rafael Mattsson
male,Croatian,Miroslav,H,Mikulić,Miroslav Mikulić
female,Czech,Dana,R,Zelinková,Dana Zelinková
female,Arabic,Farihah,F,Ganim,Farihah Ganim
female,French,Joanna,L,Batard,Joanna Batard
female,Croatian,Mihaela,D,Mikulić,Mihaela Mikulić
female,Chechen (Latin),Zaynap,S,Eldarkhanov,Zaynap Eldarkhanov
male,Chechen (Latin),Ayndi,M,Melikov,Ayndi Melikov
male,Chinese (Traditional),于禎,筱,洪,于禎 洪
female,Vietnamese,Diệu,T,Hàn,Diệu Hàn
female,Icelandic,Katrín,G,Grímsdóttir,Katrín Grímsdóttir
male,Greenland,Erik,D,Andersen,Erik Andersen
female,Japanese (Anglicized),Anzu,H,Miyamoto,Anzu Miyamoto
male,Russian,Nick,C,Balabanov,Nick Balabanov
female,Chechen (Latin),Sepiyat,T,Kishiev,Sepiyat Kishiev
female,Slovenian,Ruža,D,Rekanović,Ruža Rekanović
male,Chinese (Traditional),志宏,怡,蘇,志宏 蘇
male,Polish,Tymoteusz,S,Pawłowski,Tymoteusz Pawłowski
male,Japanese (Anglicized),Yasutoshi,R,Ookubo,Yasutoshi Ookubo
male,Slovenian,Arthur,M,Kozmos,Arthur Kozmos
female,Russian,Yolanda,T,Bogdanova,Yolanda Bogdanova
male,Croatian,Trpimir,M,Antunović,Trpimir Antunović
male,Danish,Torben,S,Kristoffersen,Torben Kristoffersen
female,Greenland,Susanne,S,Lyberth,Susanne Lyberth
female,German,Katja,L,Lemann,Katja Lemann
male,Czech,Patrik,A,Vodička,Patrik Vodička
female,Persian,مهستی,ا,خامنه ای,مهستی خامنه ای
male,Chinese,Lee,L,Yuan,Lee Yuan
male,Persian,خسرو,گ,الله وردی,خسرو الله وردی
male,Klingon,Mork'Ra,T,Kamril,Mork'Ra Kamril
male,Japanese,勝,和,阿由葉,勝 阿由葉
male,Hungarian,Rikard,F,Szép,Rikard Szép
female,French,Émilie,G,Duffet,Émilie Duffet
male,Scottish,Alfred,M,Miller,Alfred Miller
male,Russian (Cyrillic),Мстислав,М,Буту́сов,Мстислав Буту́сов
male,Igbo,Chukwuraenye,C,Obialo,Chukwuraenye Obialo
male,Slovenian,Riad,M,Omerdić,Riad Omerdić
female,Japanese,和子,翔,浜砂,和子 浜砂
female,Chinese,Lian,D,Mao,Lian Mao
female,Persian,دلارام,ف,دلدار نسب,دلارام دلدار نسب
female,Danish,Silje,A,Bak,Silje Bak
male,Russian (Cyrillic),Эдгар,С,Некрасов,Эдгар Некрасов
male,Hobbit,Marco,B,Sandheaver,Marco Sandheaver
female,Greenland,Hanne,E,Petrussen,Hanne Petrussen
female,Croatian,Brankica,P,Vidović,Brankica Vidović
male,Chechen (Latin),Kerimsultan,S,Arsanukayev,Kerimsultan Arsanukayev
female,Chinese (Traditional),佳芳,威,謝,佳芳 謝
female,Thai,สุธนารีย์,ช,ภูมิศรี,สุธนารีย์ ภูมิศรี
male,Persian,آریان,م,کفاش,آریان کفاش
female,Hispanic,Marité,J,Cotto,Marité Cotto
female,Vietnamese,Quýt,K,Tôn,Quýt Tôn
female,Klingon,Auloh,R,Erada,Auloh Erada
male,Japanese (Anglicized),Fumiki,H,Baba,Fumiki Baba
male,Brazil,Gabriel,F,Costa,Gabriel Costa
female,Arabic,Gharam,I,Halabi,Gharam Halabi
male,Czech,Zdeněk,P,Šebesta,Zdeněk Šebesta
male,Australian,Connor,G,Birtwistle,Connor Birtwistle
female,Hungarian,Ernesztina,G,Kozma,Ernesztina Kozma
male,Vietnamese,Việt,D,Văn,Việt Văn
female,Persian,گیتی,ب,نافه چی,گیتی نافه چی
male,Hungarian,Megyer,J,Szánthó,Megyer Szánthó
female,Russian (Cyrillic),Эвелина,Р,Богданова,Эвелина Богданова
male,Chechen (Latin),Islambek,D,Akhtakhanov,Islambek Akhtakhanov
female,Hispanic,Amarilla,E,Cordova,Amarilla Cordova
female,Japanese (Anglicized),Homika,Y,Gotou,Homika Gotou
male,Chechen (Latin),Saidmagomed,S,Aslakhanov,Saidmagomed Aslakhanov
male,Hungarian,Sebestyen,R,Orbán,Sebestyen Orbán
female,Finnish,Senja,E,Mäkinen,Senja Mäkinen
female,Slovenian,Waltraud,S,Soršek,Waltraud Soršek
female,Brazil,Livia,F,Sousa,Livia Sousa
female,Swedish,Ajla,M,Svensson,Ajla Svensson
male,Greenland,Nikolaj,N,Kristensen,Nikolaj Kristensen
male,Swedish,Nicholas,P,Söderström,Nicholas Söderström
male,Vietnamese,Định,X,La,Định La
male,French,Mayhew,C,Picard,Mayhew Picard
female,Greenland,Ivalu,D,Mikaelsen,Ivalu Mikaelsen
male,Hungarian,Barnabás,F,Gyôri,Barnabás Gyôri
male,Scottish,Luka,K,Smith,Luka Smith
male,Japanese (Anglicized),Takeya,K,Iwasaki,Takeya Iwasaki
female,Finnish,Marjo,Y,Laiho,Marjo Laiho
female,Brazil,Vitória,R,Lima,Vitória Lima
male,Chinese,Shaiming,H,Feng,Shaiming Feng
male,Czech,Zdeněk,M,Malý,Zdeněk Malý
male,Thai,กิ่งก้อย,ณ,สาทา,กิ่งก้อย สาทา
male,Hungarian,Pellegrin,L,Szölôs,Pellegrin Szölôs
male,German,Jan,L,Holzman,Jan Holzman
female,Scottish,Mhairi,F,Johnstone,Mhairi Johnstone
female,Icelandic,Sigurlaug,S,Valgeirsdóttir,Sigurlaug Valgeirsdóttir
female,Thai,สุประภาทิพย์,ด,กิ้มถ้อง,สุประภาทิพย์ กิ้มถ้อง
female,Chinese,Lin,Y,Tan,Lin Tan
female,Greenland,Anna,D,Lange,Anna Lange
female,Hispanic,Piren,U,Angulo,Piren Angulo
female,England/Wales,Tia,T,Price,Tia Price
female,Dutch,Sheranie,M,Lagerweij,Sheranie Lagerweij
male,Chinese (Traditional),俞斐,雅,邵,俞斐 邵
male,Swedish,Mohammad,J,Lundgren,Mohammad Lundgren
male,Hobbit,Maura,M,Boffin,Maura Boffin
female,Dutch,Lucia,J,Slagman,Lucia Slagman
female,Chinese,Chang,G,T'ang,Chang T'ang
male,Swedish,Wilhelm,A,Söderström,Wilhelm Söderström
female,Greenland,Cecilie,T,Jørgensen,Cecilie Jørgensen
female,Czech,Dorota,T,Pencová,Dorota Pencová
female,Scottish,Esme,S,Hamilton,Esme Hamilton
male,Persian,نوید,ا,شاه سیاه,نوید شاه سیاه
male,Russian,Murat,I,Fedorov,Murat Fedorov
male,Croatian,Predrag,S,Grgić,Predrag Grgić
female,Chechen (Latin),Khazani,S,Gairbekov,Khazani Gairbekov
female,Hobbit,Salvia,A,Brown,Salvia Brown
female,Australian,Ashley,A,Clement,Ashley Clement
female,Eritrean,Miniya,O,Robel,Miniya Robel
female,Klingon,Kala,C,Gashtor,Kala Gashtor
female,Chechen (Latin),Maryam,M,Vizirov,Maryam Vizirov
male,Chinese,Manchu,L,Hung,Manchu Hung
male,Italian,Raffaello,R,Lombardi,Raffaello Lombardi
female,Japanese (Anglicized),Ikumi,Y,Fujino,Ikumi Fujino
male,Danish,Mathias,J,Damgaard,Mathias Damgaard
female,Icelandic,Arndís,G,Harðardóttir,Arndís Harðardóttir
female,German,Monika,P,Jager,Monika Jager
female,Greenland,Petrine,S,Olsen,Petrine Olsen
male,Japanese,誠,七,勝部,誠 勝部
female,Norwegian,Lilly,D,With,Lilly With
female,Swedish,Vera,B,Lind,Vera Lind
female,Icelandic,Gabriela,A,Albertsdóttir,Gabriela Albertsdóttir
female,England/Wales,Maddison,H,Reed,Maddison Reed
male,Japanese (Anglicized),Asao,F,Osaka,Asao Osaka
male,Icelandic,Ingvar,F,Þorvarðarson,Ingvar Þorvarðarson
male,Thai,จิระ,ส,ภูชาดา,จิระ ภูชาดา
male,Russian,Cyril,M,Tikhonov,Cyril Tikhonov
female,Ninja,Karinfu,,,Karinfu 
female,Ninja,Zukutotokilukushi,,,Zukutotokilukushi 
male,Arabic,Talib,,Bitar,Talib Bitar
male,Thai,ชัยศิริ,ส,อนุเปโฐ,ชัยศิริ อนุเปโฐ
male,England/Wales,Luke,G,Bibi,Luke Bibi
male,French,Fiacre,N,Leroy,Fiacre Leroy
male,Finnish,Taneli,K,Okkonen,Taneli Okkonen
male,Thai,คมสัน,ด,โม่งคำ,คมสัน โม่งคำ
female,Japanese (Anglicized),An,H,Shirai,An Shirai
male,French,Jérôme,N,L'Angelier,Jérôme L'Angelier
female,Polish,Agnieszka,R,Tomaszewska,Agnieszka Tomaszewska
female,Vietnamese,Trà,Q,Quynh,Trà Quynh
male,Norwegian,William,J,Rødland,William Rødland
male,Russian,Karp,M,Zhdanov,Karp Zhdanov
male,Norwegian,Ludvik,L,Salih,Ludvik Salih
female,Finnish,Marja,T,Kemppainen,Marja Kemppainen
male,Swedish,Caspar,V,Blomqvist,Caspar Blomqvist
female,Chinese (Traditional),虹均,冠,雷,虹均 雷
female,Dutch,Shayenne,A,Westerink,Shayenne Westerink
male,Thai,กันทรลักษ์,ส,โกวิชสกุล,กันทรลักษ์ โกวิชสกุล
female,Polish,Stefania,K,Jaworska,Stefania Jaworska
female,Italian,Rosita,E,Lombardi,Rosita Lombardi
male,Japanese (Anglicized),Kazune,K,Oono,Kazune Oono
female,American,Amiee,J,West,Amiee West
male,Hungarian,Szilárd,M,Ferenczy,Szilárd Ferenczy
male,Eritrean,Zula,A,Ali,Zula Ali
female,Norwegian,Ella,L,Kronstad,Ella Kronstad
female,Arabic,Hunaidah,H,Baz,Hunaidah Baz
male,German,Tom,B,Traugott,Tom Traugott
male,Brazil,Caio,D,Costa,Caio Costa
male,Chechen (Latin),Shukurbi,B,Korgay,Shukurbi Korgay
female,Croatian,Ognjenka,D,Obad,Ognjenka Obad
male,Chechen (Latin),Zelim,K,Inarkaevich,Zelim Inarkaevich
female,Japanese,美優,大,十川,美優 十川
female,Arabic,Yasmin,N,Dagher,Yasmin Dagher
female,American,Margaret,P,King,Margaret King
female,Slovenian,Šofemalea,S,Lelov,Šofemalea Lelov
male,Polish,Korneliusz,J,Gorski,Korneliusz Gorski
female,Slovenian,Nensi,N,Kouter,Nensi Kouter
male,Russian (Cyrillic),Тарас,Б,Жи́ров,Тарас Жи́ров
male,Chinese (Traditional),政國,馥,崔,政國 崔
male,Hobbit,Caradoc,C,Mugwort,Caradoc Mugwort
female,Hobbit,Lily,H,Mugwort,Lily Mugwort
female,Chechen (Latin),Kesirat,I,Aslakhanov,Kesirat Aslakhanov
male,Australian,Edward,E,Bruche,Edward Bruche
male,Hobbit,Doderic,M,Chubb-Baggins,Doderic Chubb-Baggins
female,Chinese (Traditional),鈺婷,勤,姜,鈺婷 姜
female,Hungarian,Vanessza,A,Fenyvesi,Vanessza Fenyvesi
male,Italian,Cataldo,B,Lucchese,Cataldo Lucchese
male,Icelandic,Þorgils,B,Rafnsson,Þorgils Rafnsson
male,Croatian,Aleksandar,L,Vidović,Aleksandar Vidović
female,Danish,Selam,L,Hermansen,Selam Hermansen
male,Italian,Cosimo,A,Lori,Cosimo Lori
male,Australian,Jeremy,S,Kossak,Jeremy Kossak
male,Norwegian,Loke,C,Jensen,Loke Jensen
male,Australian,Brock,C,Noack,Brock Noack
female,Persian,ملینا,ب,خدابنده لو,ملینا خدابنده لو
female,Dutch,Tietje,K,Meesters,Tietje Meesters
female,Greenland,Katrine,P,Egede,Katrine Egede
male,Igbo,Akubundu,O,Onyekachi,Akubundu Onyekachi
female,Ninja,Kadoteshikufu,,,Kadoteshikufu 
male,Eritrean,Yemane,F,Nebay,Yemane Nebay
female,French,Anastasie,É,Ruest,Anastasie Ruest
male,Russian,Leo,I,Kovalyov,Leo Kovalyov
male,Scottish,Rayyan,E,Cunningham,Rayyan Cunningham
female,Brazil,Melissa,S,Gomes,Melissa Gomes
male,French,Saber,Y,Gamache,Saber Gamache
female,Australian,Abigail,P,Chanter,Abigail Chanter
male,Finnish,Antti,T,Tervo,Antti Tervo
male,Hispanic,Pompilio,G,Saldivar,Pompilio Saldivar
female,German,Tanja,B,Beike,Tanja Beike
female,Scottish,Morgan,N,Morrison,Morgan Morrison
female,French,Antoinette,V,Robillard,Antoinette Robillard
male,Chinese,Ning,C,Meng,Ning Meng
female,Polish,Felicyta,B,Borkowska,Felicyta Borkowska
female,Danish,Abellona,T,Søndergaard,Abellona Søndergaard
male,American,Anthony,M,Everett,Anthony Everett
male,Ninja,Tekatokikuta,,,Tekatokikuta 
female,Vietnamese,Xê,T,Nguyễn,Xê Nguyễn
female,Ninja,Zukuariarikimika,,,Zukuariarikimika 
female,German,Janina,A,Fassbinder,Janina Fassbinder
female,Chinese (Traditional),子倩,維,龔,子倩 龔
male,Finnish,Heikki,T,Rantala,Heikki Rantala
female,Slovenian,Majna,D,Černogoj,Majna Černogoj
male,Slovenian,Aleš,A,Trnovšek,Aleš Trnovšek
male,Brazil,Tomás,G,Silva,Tomás Silva
male,Norwegian,Gabriel,D,Skogli,Gabriel Skogli
male,French,Cheney,D,Saurel,Cheney Saurel
male,Greenland,Jens,H,Heilmann,Jens Heilmann
female,Hungarian,Alberta,O,Bernáth,Alberta Bernáth
female,Croatian,Lana,V,Pranjić,Lana Pranjić
female,Brazil,Carolina,A,Azevedo,Carolina Azevedo
male,Klingon,L'Kozak,C,Karg,L'Kozak Karg
male,Italian,Donato,W,Bruno,Donato Bruno
female,American,Ann,K,Wilson,Ann Wilson
female,Persian,شیده,آ,افغانی,شیده افغانی
female,Norwegian,Naomi,B,Næss,Naomi Næss
male,Japanese,大輝,弘,原山,大輝 原山
male,Thai,อัศวะเทพ,ส,แก้วปกาศิต,อัศวะเทพ แก้วปกาศิต
female,Russian (Cyrillic),Александра,М,Чеснокова,Александра Чеснокова
female,Russian,Asya,M,Voronova,Asya Voronova
male,Czech,Josef,Z,Korecký,Josef Korecký
female,Chechen (Latin),Sovbika,K,Chichigov,Sovbika Chichigov
female,Czech,Zuzana,Z,Střelcová,Zuzana Střelcová
female,Persian,زرین دخت,ت,روح اللهی,زرین دخت روح اللهی
male,American,Mitchell,S,Schreier,Mitchell Schreier
female,Hispanic,Liliana,M,Solís,Liliana Solís
male,Ninja,Jikushikatate,,,Jikushikatate 
female,Vietnamese,Cà,T,Thủy,Cà Thủy
male,Danish,Villads,C,Johansen,Villads Johansen
male,Igbo,Uchenna,N,Chikwendu,Uchenna Chikwendu
female,Danish,Annemette,J,Mogensen,Annemette Mogensen
female,Arabic,Hooriya,A,Toma,Hooriya Toma
male,German,Kristian,I,Koertig,Kristian Koertig
male,Russian,Mark,G,Maslov,Mark Maslov
male,Eritrean,Ermias,A,Sebhat,Ermias Sebhat
female,Hobbit,Rose,P,Gamgee,Rose Gamgee
female,French,Blanche,A,Narcisse,Blanche Narcisse
female,Eritrean,Mezan,H,Selassie,Mezan Selassie
female,Thai,ดุจฤทัย,ค,อุณาตระการ,ดุจฤทัย อุณาตระการ
female,England/Wales,Lola,R,Schofield,Lola Schofield
male,Hispanic,Lelio,M,Bermúdez,Lelio Bermúdez
female,Danish,Anne-Lise,J,Hermansen,Anne-Lise Hermansen
female,Igbo,Chinemeremma,A,Chiebuka,Chinemeremma Chiebuka
female,American,Pamela,D,Johnson,Pamela Johnson
male,Igbo,Olisaemeka,C,Ebelegbulam,Olisaemeka Ebelegbulam
male,Japanese,修,静,松嶋,修 松嶋
female,Slovenian,Leda,O,Gospod,Leda Gospod
female,Australian,Sophie,B,Hutt,Sophie Hutt
male,Polish,Krzyś,W,Walczak,Krzyś Walczak
male,Arabic,Taysir,A,Attia,Taysir Attia
male,Norwegian,Simen,A,Lunde,Simen Lunde
male,Brazil,Matheus,C,Goncalves,Matheus Goncalves
female,Swedish,Minea,Z,Danielsson,Minea Danielsson
female,Australian,Taylah,C,Barnard,Taylah Barnard
male,Eritrean,Temesgen,A,Ali,Temesgen Ali
male,Chechen (Latin),Muslim,Z,Karataev,Muslim Karataev
female,German,Stefanie,M,Ziegler,Stefanie Ziegler
male,Scottish,Gregor,K,Aitken,Gregor Aitken
male,Croatian,Miloš,D,Stanić,Miloš Stanić
male,Thai,จินตกวี,ส,สิมมา,จินตกวี สิมมา
female,Scottish,Myla,R,Jones,Myla Jones
male,American,William,E,Sims,William Sims
male,Swedish,Emre,S,Hedlund,Emre Hedlund
female,Arabic,Fawziyyah,B,Shadid,Fawziyyah Shadid
male,Hispanic,Marcio,S,Villegas,Marcio Villegas
male,Slovenian,Rahman,D,Wu,Rahman Wu
female,Japanese (Anglicized),Aimi,Y,Takata,Aimi Takata
male,Icelandic,Smári,E,Geirmundsson,Smári Geirmundsson
male,Italian,Ludovico,C,Castiglione,Ludovico Castiglione
male,England/Wales,Ewan,A,Moore,Ewan Moore
female,Thai,สุนงเนตร,ก,ใบเด้น,สุนงเนตร ใบเด้น
male,Dutch,Farouk,J,Salhi,Farouk Salhi
male,German,Ulrich,K,Jaeger,Ulrich Jaeger
female,German,Jana,L,Weissmuller,Jana Weissmuller
male,Italian,Livio,A,Russo,Livio Russo
male,Chinese,Cheng,H,T'an,Cheng T'an
male,Japanese (Anglicized),Kunihide,N,Butou,Kunihide Butou
female,Klingon,L'Kara,K,Koloth,L'Kara Koloth
female,Japanese (Anglicized),Sawaka,N,Ueda,Sawaka Ueda
male,Klingon,Ch'pok,B,Drexa,Ch'pok Drexa
female,American,Pamela,J,Emery,Pamela Emery
female,Danish,Louise,M,Bech,Louise Bech
female,Greenland,Martha,E,Larsen,Martha Larsen
female,Finnish,Riia,V,Päätalo,Riia Päätalo
female,Hobbit,Adaldrida,T,Button,Adaldrida Button
female,Hungarian,Erssike,A,Fodor,Erssike Fodor
male,Finnish,Saku,A,Kemppi,Saku Kemppi
male,Polish,Alfons,G,Walczak,Alfons Walczak
female,Hungarian,Rozalia,M,Szôlôssy,Rozalia Szôlôssy
female,French,Belda,H,Charest,Belda Charest
male,Swedish,Altin,F,Gustafsson,Altin Gustafsson
female,Polish,Małgorzata,L,Zielinska,Małgorzata Zielinska
female,Scottish,Cailin,R,Duncan,Cailin Duncan
female,French,Céline,H,Jacques,Céline Jacques
