ACCOUNT NAME,ACTIVE,VEHICLE INFORMATION COMPLETE,BIC NUMBER,BIC PLATE NUMBER,DMV PLATE NUMBER,VEHICLE VIN,VEHICLE BODY TYPE,VEHICLE MAKE,VEHICLE MODEL,VEHICLE YEAR,VEHICLE ENGINE MAKE,VEHICLE ENGINE HORSEPOWER,VEHICLE FUEL TYPE,VEHICLE GROSS VEHICLE WEIGHT,VEHICLE GROSS VEHICLE WEIGHT RATING (GVWR),VEHICLE HAS SIDE GUARD,VEHICLE OWNERSHIP TYPE,VEHICLE ANNUAL MILES TRAVELED IN LAST YEAR,EXPORT DATE
CONSOLIDATED EDISON COMPANY OF NEW YORK INC.,true,true,BIC-539 | TS-90 | TS-91 | TS-92 | TS-168,R-9693,18930JU,1GDV8C4C75F527702,Dump Truck,GMC,8500,2005,CATERPILLER,230,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,2000,
CONSOLIDATED EDISON COMPANY OF NEW YORK INC.,true,true,BIC-539 | TS-90 | TS-91 | TS-92 | TS-168,R-9702,83675JU,1GDM7C1CX6F410457,Dump Truck,GMC,C7500 C7C042,2006,CATERPILLER,250,Diesel,"26,001 - 33,000 lbs.","Class 7: (26,001- 33,000 lbs.)",No,Owned,3500,
CONSOLIDATED EDISON COMPANY OF NEW YORK INC.,true,true,BIC-539 | TS-90 | TS-91 | TS-92 | TS-168,R-7509,61399JY,1FVHCYBS09HAH4012,Dump Truck,Freightliner,M2,2009,CUMMINS,300,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,,
CONSOLIDATED EDISON COMPANY OF NEW YORK INC.,true,true,BIC-539 | TS-90 | TS-91 | TS-92 | TS-168,R-7510,16730JZ,1FVHCYBS49HAH4014,Dump Truck,Freightliner,M2,2009,CUMMINS,300,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,,
CONSOLIDATED EDISON COMPANY OF NEW YORK INC.,true,true,BIC-539 | TS-90 | TS-91 | TS-92 | TS-168,R-7511,16731JZ,1FVHCYBS99HAH4011,Dump Truck,Freightliner,M2,2009,CUMMINS,300,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,,
CONSOLIDATED EDISON COMPANY OF NEW YORK INC.,true,true,BIC-539 | TS-90 | TS-91 | TS-92 | TS-168,R-7512,16775JZ,1FVHCYBS89HAH4016,Dump Truck,Freightliner,M2,2009,CUMMINS,300,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,,
CONSOLIDATED EDISON COMPANY OF NEW YORK INC.,true,true,BIC-539 | TS-90 | TS-91 | TS-92 | TS-168,R-8765,93835JZ,1FVACYDT19HAL9961,Dump Truck,Freightliner,M2,2009,FREIGHTLINER,300,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,,
CONSOLIDATED EDISON COMPANY OF NEW YORK INC.,true,true,BIC-539 | TS-90 | TS-91 | TS-92 | TS-168,R00870,16157MA,1FVACYBS9BDAV0777,Dump Truck,Freightliner,M2,2011,CUMMINS,300,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,,
CONSOLIDATED EDISON COMPANY OF NEW YORK INC.,true,true,BIC-539 | TS-90 | TS-91 | TS-92 | TS-168,R-8225,17055JZ,1FVKCYBS49HAK2988,Dump Truck,Freightliner,M2,2009,CUMMINS,300,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,,
CONSOLIDATED EDISON COMPANY OF NEW YORK INC.,true,true,BIC-539 | TS-90 | TS-91 | TS-92 | TS-168,R-7508,61398JY,1FVHCYBS69HAH4015,Dump Truck,Freightliner,M2,2009,CUMMINS,300,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,,
CONSOLIDATED EDISON COMPANY OF NEW YORK INC.,true,true,BIC-539 | TS-90 | TS-91 | TS-92 | TS-168,R-9700,13890JT,1GDM8C1C54F504658,Dump Truck,GMC,8500,2004,CATERPILLER,250,Diesel,"26,001 - 33,000 lbs.","Class 7: (26,001- 33,000 lbs.)",No,Owned,16981,
CONSOLIDATED EDISON COMPANY OF NEW YORK INC.,true,true,BIC-539 | TS-90 | TS-91 | TS-92 | TS-168,R08206,16732JZ,1FVHCYBS29HAH4013,Dump Truck,Freightliner,M2,2009,CUMMINS,300,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,,
CONSOLIDATED EDISON COMPANY OF NEW YORK INC.,true,true,BIC-539 | TS-90 | TS-91 | TS-92 | TS-168,R03883,31419ME,1FVACXDT9EHFX4413,Dump Truck,Freightliner,M2,2014,CUMMINS,250,Diesel,"26,001 - 33,000 lbs.","Class 7: (26,001- 33,000 lbs.)",No,Owned,,
CONSOLIDATED EDISON COMPANY OF NEW YORK INC.,true,true,BIC-539 | TS-90 | TS-91 | TS-92 | TS-168,R05648,46559MH,1FVHCYCY1GHHN3209,Dump Truck,Freightliner,M2106,2016,CUMMINS,345,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,,
CONSOLIDATED EDISON COMPANY OF NEW YORK INC.,true,true,BIC-539 | TS-90 | TS-91 | TS-92 | TS-168,R05649,58698MK,1FVHCYCY8GHHN3207,Dump Truck,Freightliner,M2106,2016,CUMMINS,345,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,,
CONSOLIDATED EDISON COMPANY OF NEW YORK INC.,true,false,BIC-539 | TS-90 | TS-91 | TS-92 | TS-168,R08333,56004ML,1FVHCYFE6JHJY0801,Dump Truck,Freightliner,,2018,,,Diesel,"33,001 lbs. or greater",,,,,
CONSOLIDATED EDISON COMPANY OF NEW YORK INC.,true,true,BIC-539 | TS-90 | TS-91 | TS-92 | TS-168,R04210,58699MK,1FVACXDT2FHFY2709,Dump Truck,Freightliner,M2,2015,CUMMINS,325,Diesel,"26,001 - 33,000 lbs.","Class 7: (26,001- 33,000 lbs.)",No,Owned,,
CONSOLIDATED EDISON COMPANY OF NEW YORK INC.,true,true,BIC-539 | TS-90 | TS-91 | TS-92 | TS-168,R04209,70605ME,1FVACXDT9FHFY2710,Dump Truck,Freightliner,7500,2015,CUMMINS,325,Diesel,"26,001 - 33,000 lbs.","Class 7: (26,001- 33,000 lbs.)",No,Owned,,
CONSOLIDATED EDISON COMPANY OF NEW YORK INC.,true,true,BIC-539 | TS-90 | TS-91 | TS-92 | TS-168,R04208,70606ME,1FVACXDT9FHFY2707,Dump Truck,Freightliner,7500,2015,CUMMINS,325,Diesel,"26,001 - 33,000 lbs.","Class 7: (26,001- 33,000 lbs.)",No,Owned,,
CONSOLIDATED EDISON COMPANY OF NEW YORK INC.,true,true,BIC-539 | TS-90 | TS-91 | TS-92 | TS-168,R04207,70561ME,1FVACXDT0FHFY2708,Dump Truck,Freightliner,M2,2015,FREIGHTLINER,325,Diesel,"26,001 - 33,000 lbs.","Class 7: (26,001- 33,000 lbs.)",No,Owned,,
CONSOLIDATED EDISON COMPANY OF NEW YORK INC.,true,true,BIC-539 | TS-90 | TS-91 | TS-92 | TS-168,R06978,22038MK,1FVHCYCY9HHJG1907,Dump Truck,Freightliner,M2106,2017,CUMMINS,345,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,,
CONSOLIDATED EDISON COMPANY OF NEW YORK INC.,true,true,BIC-539 | TS-90 | TS-91 | TS-92 | TS-168,R06979,22040MK,1FVHCYCY0HHJG1908,Dump Truck,Freightliner,M2106,2017,CUMMINS,345,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,,
CONSOLIDATED EDISON COMPANY OF NEW YORK INC.,true,true,BIC-539 | TS-90 | TS-91 | TS-92 | TS-168,R06980,22039MK,1FVHCYCY2HHJG1909,Dump Truck,Freightliner,M2106,2017,CUMMINS,345,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,,
CONSOLIDATED EDISON COMPANY OF NEW YORK INC.,true,true,BIC-539 | TS-90 | TS-91 | TS-92 | TS-168,R05650,46511MH,1FVHCYCY8GHHN3210,Dump Truck,Freightliner,M2106,2016,CUMMINS,345,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,,
"CONSTANTINE CONSTANTINE PROFESSIONAL LANDSCAPE, INC",true,false,BIC-4506,R04550,83601ME,3C7WRSCJ9EG330127,,Dodge,RAM CHASSIS 350,2014,,,Gas,"10,001 - 14,000 lbs.","Class 3 (10,001-14,000 lbs)",,,,
CONTROLLED DISMANTLING CORP,true,true,BIC-4478 | BIC-3153,L-9504,93549MB,1NKDXBEX66J140649,Roll-off Truck,Kenworth,t800,2006,CATERPILLER,575,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,3000,
CONWOOD CORP.,true,true,BIC-1197,R00056,74727AV,1FDWF37F3XEB53694,Pickup,Ford,F350 SUPER DUTY,1999,FORD,235,Diesel,"6,001 - 10,000 lbs.","Class 2: (6,001-10,000 lbs)",No,Owned,,
"COOK & KRUPA, LLC",true,true,BIC-3098,R05948,86326MH,5PVNJ8JV4G4S62327,Dump Truck,Hino,268A,2016,HINO MOTORS,260,Diesel,"19,501 - 26,000 lbs.","Class 6: (19,501- 26,000 lbs.)",No,Owned,,
COPALAN CONSTRUCTION CO.INC.,true,true,BIC-494286,R07594,XANC41,1FDGF5GT9BEA95752,Box Truck,Ford,F550,2011,FORD,300,Diesel,"< 6,000 lbs.","Class 2: (6,001-10,000 lbs)",No,Owned,,
COPALAN CONSTRUCTION CO.INC.,true,false,BIC-494286,R08208,X3957R,1FDUF5HT6GEB88530,Truck,Ford,,2016,,,Diesel,"16,001 - 19,500 lbs.",,,,,
COPALAN CONSTRUCTION CO.INC.,true,true,BIC-494286,R07595,XF300S,1FDAW56F5YEE04871,Box Truck,Ford,F450,2000,FORD,300,Diesel,"< 6,000 lbs.","Class 5: (16,001- 19,500 lbs.)",No,Owned,,
COPALAN CONSTRUCTION CO.INC.,true,true,BIC-494286,R07596,3037875,1FDUF5HT4GED03383,Truck,Ford,F550,2016,FORD,300,Diesel,"16,001 - 19,500 lbs.","Class 5: (16,001- 19,500 lbs.)",No,Financed,,
COPPOLA PAVING & LANDSCAPING CORP.,true,true,BIC-681 | BIC-498701 | TS-159,L11800,69822ME,1M2P139C3DA011077,Dump Truck,Mack,600 RD600,1983,MACK,350,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,2000,
COPPOLA PAVING & LANDSCAPING CORP.,true,true,BIC-681 | BIC-498701 | TS-159,L11799,69821ME,1M2P268C8YM049943,Roll-off Truck,Mack,600 RD600,2000,MACK,400,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,5000,
COPPOLA PAVING & LANDSCAPING CORP.,true,true,BIC-681 | BIC-498701 | TS-159,L11798,25986MK,1M2P198C6JW002795,Dump Truck,Mack,600 RD600,1988,MACK,350,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,8000,
"CORZO CONTRACTING CO., INC.",true,true,BIC-936 | TS-89,R05850,51733MH,1XP5DB0X1KN272953,Dump Truck,Peterbilt,379,1989,CATERPILLER,425,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,5000,
"CORZO CONTRACTING CO., INC.",true,true,BIC-936 | TS-89,R-9323,52566JD,1GDL7D1F6JV528967,Dump Truck,GMC,C6500 C7D042,1988,DETROIT DIESEL,205,Diesel,"33,001 lbs. or greater","Class 7: (26,001- 33,000 lbs.)",No,Owned,5000,
"CORZO CONTRACTING CO., INC.",true,true,BIC-936 | TS-89,R-9321,52276JG,1HSZEGGR2JH557282,Dump Truck,International,L-10,1988,CUMMINS,300,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,5000,
"CORZO CONTRACTING CO., INC.",true,true,BIC-936 | TS-89,R-9320,52275JG,1HSZJGTR9HH486044,Dump Truck,International,LF-2500,1988,CUMMINS,300,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,5000,
"CORZO CONTRACTING CO., INC.",true,true,BIC-936 | TS-89,R-9319,54734JH,1GDL7D1E6KV507884,Dump Truck,GMC,C6500 C7D042,1989,CHEVROLET,500,Gas,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,,
"CORZO CONTRACTING CO., INC.",true,true,BIC-936 | TS-89,R07272,07-73972MH,1FDUF5GT2HEC47625,Dump Truck,Ford,F550,2017,FORD,450,Diesel,"16,001 - 19,500 lbs.","Class 5: (16,001- 19,500 lbs.)",No,Owned,,
COSMOS WASTE MANAGEMENT INC.,true,true,BIC-2074,R04529,90890JV,1NPZLA0X3VD710505,Rear End Loader,Peterbilt,Dump,1997,CATERPILLER,300,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,2167,
JORGE H REINA,true,false,BIC-3927,R05360,20757MA,2B7HB11X2YK112159,,Dodge,,2000,,,Gas,"< 6,000 lbs.","Class 1: (<6,000 lbs)",,,,
COSTA HAULERS LIMITED LIABILITY COMPANY,true,true,BIC-4626,R05430,AS789X,1NKZX4TXXGJ116473,Dump Truck,Kenworth,T880,2016,CUMMINS,500,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Financed,,
COSTA HAULERS LIMITED LIABILITY COMPANY,true,true,BIC-4626,R05903,AT272E,1NKZX4TX8HJ133306,Dump Truck,Kenworth,T880,2017,CUMMINS,500,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Financed,,
COSTA HAULERS LIMITED LIABILITY COMPANY,true,true,BIC-4626,R04285,AS864B,1NPXX4EX6FD268780,Dump Truck,Peterbilt,389,2015,CUMMINS,485,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Financed,,
COSTA HAULERS LIMITED LIABILITY COMPANY,true,true,BIC-4626,R06849,AT222N,1NKZX4TX7HJ161467,Dump Truck,Kenworth,T880,2017,CUMMINS,500,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Financed,,
COSTA HAULERS LIMITED LIABILITY COMPANY,true,true,BIC-4626,R05093,AS314S,1NKZX4TX5GJ102061,Dump Truck,Kenworth,T880,2016,CUMMINS,500,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Financed,,
CP TRUCKING LLC,true,false,BIC-2570,R08046,AU169L,1NKDX4TX2GJ130393,Truck,Kenworth,,2016,,,Diesel,"33,001 lbs. or greater",,,,,
CP TRUCKING LLC,true,true,BIC-2570,R03721,AP214Z,1NKDX4TX0EJ412139,Dump Truck,Kenworth,T800,2014,CUMMINS,500,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Financed,,
CP TRUCKING LLC,true,true,BIC-2570,R03379,AP729R,1NKDX4TXXEJ393163,Dump Truck,Kenworth,T800,2014,CUMMINS,500,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Financed,,
"CPS CONTRACTING CO., INC.",true,true,BIC-2098,R-9764,33188PC,1NPALU0X66N631565,Dump Truck,Peterbilt,UTIL,2006,CATERPILLER,470,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,10413,
"CPS CONTRACTING CO., INC.",true,true,BIC-2098,R00385,21447PB,1NKDXBEX99J242127,Dump Truck,Kenworth,DUMP,2009,CATERPILLER,475,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,,
"CPS CONTRACTING CO., INC.",true,true,BIC-2098,R05216,38595PC,1XPXP4EX7FD274898,Tractor,Peterbilt,TRL,2015,CUMMINS,510,Diesel,"33,001 lbs. or greater","Class 6: (19,501- 26,000 lbs.)",No,Owned,,
"CPS CONTRACTING CO., INC.",true,true,BIC-2098,R-9766,77691PA,1XPADB9X6VN433609,Tractor,Peterbilt,TRL,1997,CATERPILLER,410,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,4251,
"CPS CONTRACTING CO., INC.",true,true,BIC-2098,R06508,570110PC,1NPTL40X3HD412399,Delivery,Peterbilt,TRACTOR,2017,CUMMINS,485,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,,
CRESCENT STREET CONSTRUCTION CORPORATION,true,false,BIC-1308,R04611,93026ME,1FD0X5HT4FEB37750,,Ford,F550 SUPER DUTY,2015,,,Diesel,"19,501 - 26,000 lbs.","Class 6: (19,501- 26,000 lbs.)",,,,
CROSS ATLANTIC INC.,true,false,BIC-487474 | BIC-4018,R05124,27516ME,1FD0X5HT3EEB03426,,Ford,F550 SUPER DUTY,2014,,,Diesel,"16,001 - 19,500 lbs.","Class 5: (16,001- 19,500 lbs.)",,,,
CROSS COUNTRY CONSTRUCTION LLC,true,false,BIC-4275,R02694,78031PA,1M2P268C0SM021352,,Mack,600 RD600,1995,,,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",,,,
CROWN WASTE CORP,true,true,BIC-311,L10513,DI-76041MH,1M2AX32C3FM010625,Truck,Mack,GU433,2015,CUMMINS,325,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",Yes,Financed,,
CROWN WASTE CORP,true,true,BIC-311,L11087,35877mk,1NKZLP0X9HJ160595,Dump Truck,Kenworth,T880,2017,PACCAR,405,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Financed,,
CROWN WASTE CORP,true,true,BIC-311,L11169,35890MK,1NKZXPTX4JJ188259,Roll-off Truck,Kenworth,T880,2018,PACCAR,455,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Financed,,
CROWN WASTE CORP,true,true,BIC-311,L11870,58600MM,2NKHLJ0X1JM211269,Dump Truck,Kenworth,T370,2018,PACCAR,350,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",Yes,Financed,,
CROWN WASTE CORP,true,true,BIC-311,L11807,32318MM,2NKHLJ0X3KM252715,Dump Truck,Kenworth,T370,2019,CUMMINS,350,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",Yes,Financed,,
CROWN WASTE CORP,true,true,BIC-311,L10266,97856MK,1M2AX32C8FM010653,Dump Truck,Mack,GU433,2015,CUMMINS,350,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",Yes,Financed,,
CROWN WASTE CORP,true,true,BIC-311,L11412,50774MJ  -  COM,3C63R3AL7HG762737,Pickup,RAM,3500,2017,CUMMINS,370,Diesel,"10,001 - 14,000 lbs.","Class 3 (10,001-14,000 lbs)",No,Leased,,
CRRE MADISON LLC,true,true,BIC-492434,R06904,50333MJ,5PVNV8JV6H4S57202,Rear End Loader,Hino,338-17,2017,HINO MOTORS,260,Diesel,"26,001 - 33,000 lbs.","Class 7: (26,001- 33,000 lbs.)",No,Owned,,
"CSK ENERGY GROUP, INC.",true,true,BIC-469459,L11304,XFDU46,1HTMMAAMX6H180274,Tank,International,4300,2006,CATERPILLER,305,Diesel,"19,501 - 26,000 lbs.","Class 6: (19,501- 26,000 lbs.)",No,Owned,20000,
"CSK ENERGY GROUP, INC.",true,true,BIC-469459,L-9978,XP332P,JALE5W16387301697,Tank,Isuzu,NRR,2007,ISUZU,215,Diesel,"16,001 - 19,500 lbs.","Class 5: (16,001- 19,500 lbs.)",No,Owned,,
CTK TRUCKING & LOGISTICS INC.,true,true,BIC-493296,L11325,17974MK,1HTMMAAM75H110102,Box Truck,International,4300,2005,INTERNATIONAL,240,Diesel,"19,501 - 26,000 lbs.","Class 6: (19,501- 26,000 lbs.)",No,Owned,40000,
CUENCA CORONEL TRUCKING INC.,true,true,BIC-2113,R05045,AS550R,1NPXX4EX5GD319705,Dump Truck,Peterbilt,589,2016,CUMMINS,500,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",Yes,Owned,,
CUENCA CORONEL TRUCKING INC.,true,true,BIC-2113,R05107,AS456S,3HTJKTKT8FN646817,Dump Truck,Caterpillar,660,2015,CATERPILLER,475,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",Yes,Owned,,
CUENCA CORONEL TRUCKING INC.,true,true,BIC-2113,R06475,AT383N,1NPCX4TX7HD358508,Dump Truck,Peterbilt,567,2017,CUMMINS,500,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",Yes,Owned,,
CUENCA CORONEL TRUCKING INC.,true,true,BIC-2113,R06474,AT324N,1NPCX4TX1HD358486,Dump Truck,Peterbilt,567,2017,CUMMINS,500,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",Yes,Owned,,
CUENCA CORONEL TRUCKING INC.,true,true,BIC-2113,R04415,AS725D,1NPTXPEX5FD268818,Dump Truck,Peterbilt,367,2015,PETERBILT,455,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",Yes,Owned,,
CUENCA CORONEL TRUCKING INC.,true,true,BIC-2113,R05091,AS910R,1NPXX4EX9GD319707,Dump Truck,Peterbilt,388,2016,CUMMINS,500,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",Yes,Owned,,
CUENCA CORONEL TRUCKING INC.,true,true,BIC-2113,R03862,AR945C,1NKDX4TX7EJ409190,Dump Truck,Kenworth,T-800,2014,KENWORTH,500,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",Yes,Owned,,
CUENCA CORONEL TRUCKING INC.,true,true,BIC-2113,R03865,AR942C,1NKDX4TX6EJ414039,Dump Truck,Kenworth,T-800,2014,KENWORTH,500,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",Yes,Owned,,
CUENCA CORONEL TRUCKING INC.,true,true,BIC-2113,R03864,AR943C,1NKDX4TX7EJ412137,Dump Truck,Kenworth,T-800,2014,KENWORTH,500,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",Yes,Owned,,
CUENCA CORONEL TRUCKING INC.,true,true,BIC-2113,R06164,AT257J,1NPCX4TX7HD358492,Dump Truck,Peterbilt,567,2017,CUMMINS,500,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",Yes,Owned,,
CUENCA CORONEL TRUCKING INC.,true,true,BIC-2113,R03863,AR944C,1NKDX4TX9EJ412138,Dump Truck,Kenworth,t-800,2014,KENWORTH,500,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",Yes,Owned,,
CUENCA CORONEL TRUCKING INC.,true,true,BIC-2113,R08135,AU489M,1NPXX4EX3JD485888,Dump Truck,Peterbilt,567,2018,CUMMINS,500,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",Yes,Owned,,
CUENCA CORONEL TRUCKING INC.,true,true,BIC-2113,R04716,AS213L,1NKZXPTX7GJ477113,Dump Truck,Kenworth,T-800,2016,KENWORTH,455,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",Yes,Owned,,
CUENCA CORONEL TRUCKING INC.,true,false,BIC-2113,R08257,AU664P,4V5K99EJ8KN195548,Truck,Volvo,VHD84F,2019,,,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",,Owned,,
CUENCA CORONEL TRUCKING INC.,true,false,BIC-2113,R08256,AU665P,4V5K99EJ6KN195547,Truck,Volvo,VHD84F,2019,,,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",,Owned,,
CUENCA CORONEL TRUCKING INC.,true,true,BIC-2113,R03914,AT325N,1NKDX4TX2EJ418766,Dump Truck,Kenworth,T-800,2014,KENWORTH,500,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",Yes,Owned,,
CUENCA CORONEL TRUCKING INC.,true,true,BIC-2113,R07405,AU623C,4V5K99EJ5JN893999,Dump Truck,Volvo,VHD84T300,2018,VOLVO,500,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",Yes,Owned,,
CUENCA CORONEL TRUCKING INC.,true,false,BIC-2113,R08435,AU927U,1NPCX4TX3KD601903,Truck,Peterbilt,567,2019,,,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",,Owned,,12/19/2018
CUENCA CORONEL TRUCKING INC.,true,false,BIC-2113,R08436,AU926U,1NPCX4TX5KD601899,Truck,Peterbilt,567,2019,,,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",,Owned,,12/19/2018
CUENCA CORONEL TRUCKING INC.,true,false,BIC-2113,R08433,AU925U,1NPCX4TXXKD601896,Truck,Peterbilt,567,2019,,,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",,Owned,,12/19/2018
CUENCA CORONEL TRUCKING INC.,true,false,BIC-2113,R08434,AU111V,1NPCX4TX0KD601910,Truck,Peterbilt,567,2019,,,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",,Owned,,12/19/2018
CUENCA CORONEL TRUCKING INC.,true,true,BIC-2113,R08069,AU883L,1NPXX4EX3JD485891,Dump Truck,Peterbilt,567,2018,CUMMINS,500,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",Yes,Owned,,
CUENCA CORONEL TRUCKING INC.,true,true,BIC-2113,R05535,AS963Y,1NPCX4TX2GD358222,Dump Truck,Peterbilt,567,2016,CUMMINS,500,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",Yes,Owned,,
CUENCA CORONEL TRUCKING INC.,true,true,BIC-2113,R05536,AS465Z,1NPCX4TX4GD358223,Dump Truck,Peterbilt,567,2016,CUMMINS,500,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",Yes,Owned,,
DARLING INGREDIENTS INC.,true,true,BIC-1435,L11118,XEVR90,1FDAW57F71EA73179,Pickup,Ford,F550,2001,FORD,250,Diesel,"19,501 - 26,000 lbs.","Class 6: (19,501- 26,000 lbs.)",No,Owned,,
CUENCA CORONEL TRUCKING INC.,true,true,BIC-2113,R04660,AS382K,1NKZX4TXXFJ468614,Dump Truck,Kenworth,T-800,2015,KENWORTH,500,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",Yes,Owned,,
CUENCA CORONEL TRUCKING INC.,true,true,BIC-2113,R04586,AS597J,1NKZX4TX2FJ468610,Dump Truck,Kenworth,T-800,2015,KENWORTH,500,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",Yes,Owned,,
CUENCA CORONEL TRUCKING INC.,true,true,BIC-2113,R04580,AS715J,1NKDX4TX1FJ468852,Dump Truck,Kenworth,T-800,2015,KENWORTH,500,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",Yes,Owned,,
CUENCA CORONEL TRUCKING INC.,true,true,BIC-2113,R04579,AS716J,1NKDX4TX6FJ468734,Dump Truck,Kenworth,T-800,2015,KENWORTH,500,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",Yes,Owned,,
CUENCA CORONEL TRUCKING INC.,true,true,BIC-2113,R05869,AT106E,1NPCX4TX9HD358462,Dump Truck,Peterbilt,567,2017,CUMMINS,500,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",Yes,Owned,,
CUENCA CORONEL TRUCKING INC.,true,true,BIC-2113,R05871,AT104E,1NPCX4TX9HD358459,Dump Truck,Peterbilt,567,2017,CUMMINS,475,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",Yes,Owned,,
