LON,LAT,NUMBER,STREET,UNIT,CITY,DISTRICT,REGION,POSTCODE,ID,HASH
-119.7528265,54.9441403,690037,RGE RD  123,,,,,,,29331aee1bae7b96
-119.1427757,55.3673305,82044,TWP RD  735A,,,,,,,72e6da461e7b39c7
-119.815915,55.0532177,125039,TWP RD  702,,,,,,,a5bb33001966c7aa
-118.7001011,55.4226064,743031,HWY  2,,,,,,,f2439d15f3083250
-118.7750095,55.0915171,10 60031,TWP RD  704A,,,,,,,197b91010270703c
-118.6913544,55.1347586,711045,RGE RD  53,,,,,,,e58253b4d8f2fdbf
-118.4731816,55.1555653,39 713021,RGE RD  41,,,,,,,88f50a79688b8c0a
-118.7409518,55.1201797,54076,TWP RD  710A,,,,,,,d699847e03d4a538
-119.5920468,55.2935305,730036,RGE RD  112,,,,,,,733b67043a1b56a8
-118.8047368,55.2151033,10227,AVE 149,,,,,,,2e748619f949d5e1
-118.7268071,55.1383013,6447,ST 79,,,,,,,04bcefcc7b143a88
-118.8916436,55.1621369,171,CROSS PICKLES,,,,,,,c2a383332db2a850
-118.7359142,55.1316933,8118,TRAIL TAMARACK,,,,,,,05dbeda78cf625e3
-118.8027266,55.2172341,14947,ST 102A,,,,,,,541083451730daa4
-118.8034274,55.2197637,15245,ST 102A,,,,,,,6220a12a465b594e
-119.2133261,55.1432424,85026,TWP RD  712,,,,,,,78f42466de2f1ddc
-118.8076012,55.2189464,15226,ST 104,,,,,,,00ae574c784f37ed
-119.1687064,55.0819802,703073,RGE RD  84,,,,,,,e587f7adb6aafe48
-119.1275785,55.2145411,721001,RGE RD  82,,,,,,,76ea427b74212f5a
-118.6383886,55.1724966,714009,RGE RD  51,,,,,,,5b8d99e9dd17d89e
-118.7325224,55.457323,30 745067,RGE RD  55,,,,,,,6e8771fe300a5138
-119.4738245,55.097272,704079,RGE RD  104,,,,,,,8644db3bd712477b
-118.6467448,55.4001461,5 741072,RGE RD  51,,,,,,,47e398b8bad4fe40
-118.7831937,55.2671946,9507,AVE 108A,,,,,,,5c9968deacea52bb
-118.6824678,55.4041649,91 742033,RGE RD  53,,,,,,,a48a4d6f0dc336ca
-119.5373097,55.2346894,722029,RGE RD  110,,,,,,,a7641b4f4f17d23e
-118.8123782,55.221185,10512,AVE 155,,,,,,,aad46ff770ef89aa
-118.6853906,55.4067748,65 742033,RGE RD  53,,,,,,,ff7cbe949b9aa7d9
-118.6357586,55.2148564,721001,RGE RD  51,,,,,,,eeed2e9f187abd77
-118.6496352,55.1534456,69 712064,RGE RD  51,,,,,,,9f1600c1520698b3
-119.0788395,55.1651282,713054,RGE RD  80,,,,,,,34ca50db17de2933
-118.7723541,55.1249649,4926,ST 93,,,,,,,28d99dbcd8548cfe
-118.7810105,55.2613916,10311,ST 95,,,,,,,eaa6424037c990ba
-118.7855641,55.2708979,9527,AVE 112,,,,,,,e7e62fd8ad7f0225
-119.338527,55.198858,94013,TWP RD  720,,,,,,,482fe474c9e0a1d1
-119.2705921,55.0605008,702035,RGE RD  92,,,,,,,bf9ddbfb3dee5f47
-119.6571523,55.038378,700074,RGE RD  115,,,,,,,3ab47d65db1ed285
-118.9423642,55.1616405,25 713019,RGE RD  71,,,,,,,7bb41a0ae24576dd
-118.7363511,55.1260518,17 710081,RGE RD  55,,,,,,,27e073038245b9ab
-119.3390292,55.1598481,94028,TWP RD  713,,,,,,,d63b8a6a96acb4d3
-118.485629,55.1730483,714009,RGE RD  41,,,,,,,5ef1bc2296096c68
-119.4606217,55.2655135,724043,RGE RD  103,,,,,,,7808ef7a4b86e079
-118.812874,55.217369,10604,AVE 151,,,,,,,d6da66705d1446ff
-118.8145074,55.2213267,10608,AVE 155,,,,,,,01f653983b492f72
-119.360995,55.1645658,713048,RGE RD  95,,,,,,,1b5620a48fe3b273
-118.8188246,55.2133497,720075,RGE RD  62,,,,,,,ffba68864e317296
-118.7828003,55.2716199,11209,ST 95,,,,,,,eb4c1d5fe53164e8
-119.697845,55.3891099,120013,HWY  43,,,,,,,2eb4c54f0560ca9a
-118.7191293,55.425457,743044,RGE RD  54,,,,,,,7a1fcbb73f94ffa8
-118.5750791,55.3750557,44034,HWY  674,,,,,,,d14191d2fdc592d3
-118.4779492,55.1599821,22 713021,RGE RD  41,,,,,,,8427f821f3b2e0e5
-118.7890418,55.2644832,10614,ST 98A,,,,,,,960bcb574da9c4ed
-118.3096981,55.2741686,725008,RGE RD  30,,,,,,,d8c656259ad6f8d6
-118.7817476,55.2585421,10014,ST 95,,,,,,,331a037538185a2e
-118.808118,55.2223335,15607,ST 104,,,,,,,2d4f20c2b89508c8
-118.8129577,55.1097414,705071,RGE RD  62,,,,,,,7cce3e2b6abccd54
-118.8489354,55.4173849,742084,RGE RD  63,,,,,,,434ed1bd9b92815f
-119.9059015,55.4628671,131062,HWY  43,,,,,,,156f454a60141d2a
-118.733078,55.1310947,8018,CLOSE TAMARACK,,,,,,,647e4b84c174f8a6
-118.7213069,55.1516384,8 712064,RGE RD  54,,,,,,,c9d8aeec7938066c
-118.7819069,55.261086,10306,ST 95,,,,,,,5d127e99a1a2e3c8
-118.7192932,55.1838162,11401,ST LEXINGTON,,,,,,,f4eb8c1d68ec615e
-119.8178658,55.4027221,124071,TWP RD  742,,,,,,,7e6257092e0ec5a8
-118.8862665,55.1625217,313,LANE SCOTT,,,,,,,962d0b0dc1e7091a
-118.7929162,55.2618055,27 9824,AVE 104,,,,,,,dba77a1836d02f73
-119.3717919,55.4835284,751046,RGE RD  95,,,,,,,946e54e63c4c4a45
-118.8889783,55.1608194,141,CRES CLARK,,,,,,,bf33a721ccf3feda
-118.987618,55.2131855,72043,TWP RD  721,,,,,,,040b9017383ad5fd
-118.9848271,55.165914,713055,RGE RD  72A,,,,,,,9ea7ab0ac0730d43
-118.8098856,55.2189761,10405,AVE 154,,,,,,,74fc7b0b91b969bd
-118.8451009,55.2067355,720035,RGE RD  63,,,,,,,ecfc6cfea6c2ad31
-118.7769504,55.2180354,15202,ST 94,,,,,,,bbf814d5001036d3
-118.8874318,55.1621291,204,DR SILVER POINTE,,,,,,,a52c294940b30964
-118.5398064,55.3761604,740012,RGE RD  43,,,,,,,9493d6d7ab41e775
-118.3949518,55.3081795,731040,HWY  733,,,,,,,5ffd5137b2635a7c
-119.7454902,55.0199897,695057,RGE RD  123,,,,,,,51027216c33a97a2
-119.4365854,55.258418,724006,RGE RD  102,,,,,,,68692fc5c6f5d276
-118.8860741,55.1610283,106,CRES CLARK,,,,,,,c6f48879fa82092c
-118.7896491,55.2638682,9804,AVE 106A,,,,,,,3ec5ae6d78999cca
-118.9864854,55.1425377,712009,RGE RD  72A,,,,,,,cc95aa860b464d8a
-119.5990635,55.0193859,695051,RGE RD  113,,,,,,,c52b5408932ba481
-118.4589287,55.2884214,5 35076,TWP RD  730,,,,,,,268d676036f197ee
-118.7272912,55.1731684,7901,DR CARRIAGE LANE,,,,,,,a6dd37daddeefe7b
-119.285138,55.1506198,712044,RGE RD  92,,,,,,,a913e7b338c5e447
-118.8874483,55.1600989,617,CLOSE CARLEY,,,,,,,ebd9622839c1e81a
-118.8009272,55.2309156,7001,ST 102,,,,,,,f61dd10c42cde31f
-118.3277894,55.2544274,723063,RGE RD  31,,,,,,,b1c3043ef5d673cb
-118.5633303,55.4421275,744057,RGE RD  44,,,,,,,2d31177bbd734b6a
-118.3607498,55.1934167,715046,RGE RD  32,,,,,,,0b842226a9fcff2c
-119.0374949,55.1539905,51 712068,RGE RD  74,,,,,,,e3ad9f871f8c811d
-119.5151396,55.3534021,734044,RGE RD  105,,,,,,,2c833781f84242b8
-118.7213979,55.1711784,7629,RD SAXONY,,,,,,,37723f9a2d426103
-119.2813117,55.1619717,713033,RGE RD  92,,,,,,,b7825c4620892625
-118.5146583,55.3734939,735080,RGE RD  42,,,,,,,c400ac3b5abcb348
-119.2537397,55.1784953,714045,RGE RD  91,,,,,,,d749e2b7837a813f
-119.3489757,55.2090542,38 720075,RGE RD  95,,,,,,,8b00fe3fa8b39e96
-118.3060945,55.241226,722071,RGE RD  30,,,,,,,56ab75854b620b7b
-118.7167944,55.2502271,723039,RGE RD  54,,,,,,,771ed434394d035a
-119.3957455,55.317227,100036,HWY  672,,,,,,,6908b629a6e0a789
-118.7864472,55.2715913,9537,AVE 113,,,,,,,b1ae681a44f053d4
-118.7420918,55.1275797,5310,CLOSE ASPEN,,,,,,,0317c5a24f530035
-118.7219789,55.1726511,7725,RD SAXONY,,,,,,,0ac5e1d910a5c917
-119.2340777,55.2113576,720064,RGE RD  90,,,,,,,d053163a6beb21a8
-119.3823342,55.4034889,9920,AVE 100,,,,,,,4d968f68644cbcd2
-118.8865318,55.160104,611,CLOSE CARLEY,,,,,,,7f2373b1298b4eae
-119.1041623,55.3471429,734012,RGE RD  81,,,,,,,0fc86abe908bbaa1
-118.6305535,55.4022806,50045,TWP RD  742,,,,,,,30bcd41f89619717
-118.8197844,55.2386436,10709,AVE 79,,,,,,,bcd3fd42f7baba7d
-118.7323002,55.4552492,38 745067,RGE RD  55,,,,,,,94b4cfb897ec8272
-118.8738806,55.0853473,48 704029,RGE RD  64,,,,,,,6e2b62e49a4ead7d
-118.7234081,55.1771232,7741,LANE ABBEY,,,,,,,e5ced8aba1cf1a18
-119.2359694,55.1733944,90010,HWY  43,,,,,,,7910041d494f3237
-118.7195758,55.2215951,721044,RGE RD  54,,,,,,,b513b1eda3098d6e
-118.7894639,55.2717374,9701,AVE 113,,,,,,,3b3903bedc62128a
-118.7868989,55.2716446,9543,AVE 113,,,,,,,374a22a6c0ee667b
-118.7020304,55.1512796,30 713001,RGE RD  53A,,,,,,,4958d89b3c821cad
-118.7912067,55.2633334,47 9824,AVE 104,,,,,,,5611b938d2ca0dec
-118.7266014,55.1808215,7833,RD OXFORD,,,,,,,dc41c53459b781cd
-118.6904288,55.1512994,6 712051,RGE RD  53,,,,,,,fcbdba39367ca00d
-119.8468694,55.4405081,744046,RGE RD  130,,,,,,,4e09343fdb5942ba
-119.385969,55.4457161,744078,RGE RD  100,,,,,,,379614db3edeb05e
-118.7932506,55.2603126,9911,AVE 103,,,,,,,55121203312a94eb
-118.7817205,55.2591934,10106,ST 95,,,,,,,3f476830706e4e95
-119.7701828,55.3361613,733032,RGE RD  123,,,,,,,1914081b5a4080ac
-118.8246947,55.1111602,3402,ST 109,,,,,,,757171c43cd9334a
-118.6514678,55.1684874,67 51037,TWP RD  714,,,,,,,08183bdb18086933
-119.4801311,55.1151928,103066,HWY  722,,,,,,,a3317b69dde8b4ef
-118.8393744,55.2890002,62064,TWP RD  730,,,,,,,c77916357ea840e7
-118.7856253,55.2585006,9621,AVE 101,,,,,,,cf9580b8820b4ed9
-118.8151273,55.2223616,10608,AVE 156,,,,,,,1886b563ca4f55da
-118.7892399,55.2621464,10416,ST 98A,,,,,,,803bfb0c3dabaa72
-119.5351821,55.3165033,105074,HWY  672,,,,,,,86626b7d2993a9aa
-119.4378025,55.2285027,721080,RGE RD  102,,,,,,,67a879e727a7b8c5
-118.8236817,55.1056825,10902,AVE 27,,,,,,,d759020b608392d9
-119.0261845,55.2533339,723042,RGE RD  74,,,,,,,4ece8e3cfbbc5258
-118.7871068,55.2718096,9543,AVE 113,,,,,,,eb74a5ed75345c7a
-119.2949873,55.5296182,754058,RGE RD  92,,,,,,,db4eb4ffeea5147b
-118.6217628,55.4167156,742074,RGE RD  50,,,,,,,baf5a3e44d4cc97a
-118.7769414,55.1269109,9424,DR WEDGEWOOD N,,,,,,,229831f2730310cc
-118.7415524,55.214958,721003,RGE RD  55,,,,,,,aa866f7dd943277b
-118.2941754,55.2268238,5 25039,TWP RD  722,,,,,,,bc9522162a14c1cc
-118.774799,55.1246867,9324,DR WEDGEWOOD S,,,,,,,bf57c0030fea0971
-118.8688859,55.383922,740055,RGE RD  64,,,,,,,679c16f8ef023a2c
-118.7679026,55.2188566,15202,ST 91,,,,,,,2721e919f71eaa30
-118.3278807,55.2688236,724051,RGE RD  31,,,,,,,89b8783512c29eb6
-118.8108217,55.2466385,8701,ST 105,,,,,,,70e8ca818dbbbfbf
-118.6473185,55.1665906,18 713072,RGE RD  51,,,,,,,fddd2c845acdfae0
-119.5650928,55.2046565,720030,RGE RD  111,,,,,,,abde38a7e1412b63
-119.0576223,55.4284826,743060,RGE RD  75,,,,,,,6dc8751ae0600047
-118.7702862,55.126571,9203,DR WEDGEWOOD N,,,,,,,dac7dd726314ce37
-118.8037424,55.2167348,14932,ST 102A,,,,,,,6699060f7807d2d1
-118.9475311,55.0894192,77 704041,RGE RD  72,,,,,,,b7ba703992947e9a
-118.7824533,55.2667565,9504,AVE 108A,,,,,,,e8c30e1353eea040
-119.4913074,54.9852016,693046,RGE RD  104A,,,,,,,f690746dbb65a62d
-118.7868534,55.110676,705071,RGE RD  61,,,,,,,31656a87c6fc3f97
-118.5762158,55.4022802,44037,TWP RD  742,,,,,,,b249777241c5e491
-119.3136662,55.2007928,93018,TWP RD  720,,,,,,,47ddd2ed494ffe9e
-118.4575511,55.1977987,35065,HWY  670,,,,,,,a01515ade24fecb1
-118.7915412,55.2448229,8501,ST 99,,,,,,,800bd82511bfc7dc
-119.7666492,55.2679701,724049,RGE RD  123,,,,,,,13c6aaff99bba546
-118.8880449,55.1620518,210,DR SILVER POINTE,,,,,,,f684fab621391f58
-118.8019195,55.3116171,29 61027,HWY  672,,,,,,,cc404ecb723b6878
-118.7878693,55.2639276,9709,AVE 107,,,,,,,b2fb4630f84a742a
-119.5691108,55.2170492,721016,RGE RD  111,,,,,,,af658f60138bfe4e
-118.6429755,55.1504731,9 712064,RGE RD  51,,,,,,,bf77d1e1f9e0f2e7
-119.5282015,55.077567,703048,HWY  722,,,,,,,6d1b307b782964a4
-118.6209533,55.3373512,50015,TWP RD  733A,,,,,,,00bc50ddcdca557e
-118.7924847,55.2636372,83 9824,AVE 104,,,,,,,48edfbc59790230c
-119.1988459,55.1738038,714001,RGE RD  85,,,,,,,6c2d70f2fdcf5287
-118.7886732,55.2600094,10208,ST 98A,,,,,,,e616e9515498c498
-118.7405705,55.1399528,53B 54049,TWP RD  712,,,,,,,92fe6627ab924012
-118.3102158,55.4388936,744038,RGE RD  30,,,,,,,56c4b5883297b216
-118.7789644,55.2410128,9510,AVE 81,,,,,,,2ac103896a7562f3
-119.1522134,55.4017237,9914,AVE 98,,,,,,,39769f945f6ab90a
-118.809351,55.2234256,15728,ST 104,,,,,,,57a85d7a92053484
-119.3112765,55.2383922,722060,RGE RD  93,,,,,,,7a350afb1fbbc4d8
-118.801594,55.1134304,61018,HWY  668,,,,,,,b536c57edf0e43b2
-118.7399057,55.1394248,53A 54049,TWP RD  712,,,,,,,b84977bfa02922d3
-118.7903171,55.2704256,9709,AVE 112,,,,,,,46e71f0692c25550
-119.495919,55.1423361,104028,TWP RD  712,,,,,,,7f1e94be52717a6f
-118.7200948,55.1726284,7701,RD SAXONY,,,,,,,9a173464698f3b4c
-118.9556327,55.0905258,109 704041,RGE RD  72,,,,,,,d8232383d9b519eb
-118.7878911,55.1120553,705076,RGE RD  61,,,,,,,40475c0f03295636
-118.791516,55.2599052,9824,AVE 102,,,,,,,04279568b34c8e71
-118.8140925,55.2228858,15707,ST 106,,,,,,,3cd70bbf0ff0e21a
-118.8881361,55.1615495,213,DR SILVER POINTE,,,,,,,f2d4e9341b5617fc
-119.1876768,55.1863215,29 715010,RGE RD  84,,,,,,,b5d3a60713978df0
-118.6451724,55.2342984,5 722040,RGE RD  51,,,,,,,4a27fdc0d7bd324a
-118.8060068,55.2210468,15502,ST 102,,,,,,,6343930ad88f3411
-118.7919282,55.2715498,11218,ST 98,,,,,,,7ff55ab00a9a6c51
-119.1777447,55.3557669,734059,RGE RD  84,,,,,,,28e4fe3374b2efe0
-118.8117084,55.2189028,10429,AVE 154,,,,,,,2482d5e05ab7c24b
-118.8853783,55.1626108,318,LANE SCOTT,,,,,,,f5789b30ed3086f2
-118.7842593,55.2709075,9515,AVE 112,,,,,,,c1ddb125b400febf
-118.7209386,55.4189027,743006,RGE RD  54,,,,,,,7a50e2f1fa509aa3
-119.2187153,55.099163,705009,RGE RD  90,,,,,,,779e1863caf10e05
-118.7262456,55.1396761,6602,ST 78,,,,,,,d89da4dc6e01fb86
-118.3522511,55.2969831,730051,RGE RD  32,,,,,,,f0d4a389aaede74d
-118.8146144,55.2179001,10626,AVE 152B,,,,,,,5363de4b63ad9364
-119.1512025,55.4020316,9810,ST 99,,,,,,,c20903ad66fed1a6
-118.813734,55.2157915,10629,AVE 150,,,,,,,951028d1dea9364e
-118.7825246,55.2613631,10309,ST 96,,,,,,,8adc10f1de01076d
-118.7924004,55.2691137,10825,ST 99,,,,,,,de674631067e3764
-119.5369661,55.421638,743023,RGE RD  110,,,,,,,085b8b0b04bb350e
-118.7891941,55.2680052,9703,AVE 110,,,,,,,502e8849b50fe913
-119.0270207,55.1524229,1 712068,RGE RD  74,,,,,,,850cd3cf1a60732a
-118.7844474,55.2700456,9513,AVE 111,,,,,,,23ef1eb0c1e915f8
-118.6966621,55.4421264,744054,RGE RD  53,,,,,,,e3a3cd99d68a4c94
-118.6419396,55.144786,712018,RGE RD  51,,,,,,,9e9516ab7619209b
-118.7824509,55.2699777,11011,ST 95,,,,,,,c54bd7e672e316b8
-118.6675582,55.1854372,715004,RGE RD  52,,,,,,,6d99332e7d7bf151
-118.8149302,55.1163908,9 61072,HWY  668,,,,,,,ce1bb53c07ded2b8
-118.7876204,55.2608856,9712,AVE 103,,,,,,,b34217a96c92d976
-118.280631,55.4590092,745069,RGE RD  25,,,,,,,cc7a7607a51bf939
-119.4272389,55.169489,101055,HWY  667,,,,,,,c2fc40ef88f9c2ae
-118.7360644,55.1394501,61 54049,TWP RD  712,,,,,,,0f85e8f2007c64c3
-118.8099522,55.2204428,15421,ST 104B,,,,,,,ce942cb23f7038d5
-118.7243306,55.1394282,7768,AVE 65,,,,,,,d4984e0c339bd0f0
-118.289843,55.2279987,25025,TWP RD  722,,,,,,,608e1ca261734131
-118.7615789,55.2171935,8902,AVE 150,,,,,,,b71c552b8b58b589
-119.2247308,55.2331238,14 85060,TWP RD  722,,,,,,,5d81ca73102fd6f2
-118.7849044,55.2599013,9616,AVE 102,,,,,,,db32a3126fb7efff
-118.8030351,55.2150817,14815,ST 102A,,,,,,,66a9d70986b116a4
-118.5887928,55.3954538,2 741035,RGE RD  45,,,,,,,b00f8d0b54d20ec1
-118.778636,55.2365665,9417,AVE 78,,,,,,,91b800f2324c605d
-118.7824694,55.2689016,10901,ST 95,,,,,,,dc8a8a2772932fb4
-118.5881387,55.3969236,741043,RGE RD  45,,,,,,,abed5be95fe159b4
-119.2806404,55.1840431,714073,RGE RD  92,,,,,,,980802deabeafbf2
-118.8081061,55.220637,15425,ST 104A,,,,,,,40c915df2d9e10f1
-119.52183,55.1421407,105030,TWP RD  712,,,,,,,a681f9f000b2f6ac
-118.7062556,55.1424623,53046,TWP RD  712,,,,,,,88b0e81b22fcc516
-118.7377913,55.4568136,58 745067,RGE RD  55,,,,,,,b32ed1f4ad4a6301
-118.7210932,55.1801178,7701,RD OXFORD,,,,,,,a7b6404efc0ca44d
-118.817599,55.2197611,15406,ST 107,,,,,,,b16f1a774b0358cb
-119.4784712,55.0808553,703072,RGE RD  104,,,,,,,283405672f61960b
-118.8918892,55.1623534,175,CROSS PICKLES,,,,,,,d66306d715f1a948
-118.7911615,55.2718022,11217A,ST 98,,,,,,,c9b7e990685e73e6
-119.6850059,55.0539248,120019,HWY  722,,,,,,,9ed29a760e2a1d48
-119.7484996,55.257311,122015,HWY  671,,,,,,,38f96b04918718e6
-119.8195769,55.4242322,743035,RGE RD  125,,,,,,,a491123d82bb46ee
-118.7805948,55.1266304,9531,DR WEDGEWOOD N,,,,,,,924e47691e41d77b
-118.4385821,55.2047228,1 720034,RGE RD  35,,,,,,,9260b6a0dbf258cd
-118.6096329,55.4328523,45062,TWP RD  744,,,,,,,6be3a43aba1a9945
-118.7192456,55.1813149,11101,ST LEXINGTON,,,,,,,436c12d9b2379728
-119.0427028,55.2002852,74056,TWP RD  720,,,,,,,14e2fd6b2d679b09
-118.8096187,55.2216918,10407,AVE 156,,,,,,,82e4ae9a99f47e08
-119.7050314,55.0967851,704078,RGE RD  121,,,,,,,bf968338011e38bd
-118.8053712,55.216734,14930,ST 103,,,,,,,d605a1b0c71f9be1
-118.4997127,55.2848402,41039,TWP RD  730,,,,,,,7ac0f896422ad40b
-118.8086262,55.2172027,15113,ST 104A,,,,,,,488b3a2fc2b16d52
-118.962397,55.1690958,71045,HWY  43,,,,,,,64f4359f6969de51
-118.8086073,55.2176729,15125,ST 104A,,,,,,,72ea3ccefe9aa291
-118.7859421,55.266047,10817,ST 97,,,,,,,1a53e1232a5877d3
-119.3683508,55.4338547,95032,TWP RD  744,,,,,,,0784219adb890d3c
-118.5907157,55.1662336,713058,RGE RD  45,,,,,,,d8fef9797600e8fd
-118.779251,55.1239638,9509,DR WEDGEWOOD S,,,,,,,06b774a5af6b00ea
-119.133332,55.2138675,13 720082,RGE RD  82,,,,,,,9d08729ea0ab8b1b
-118.7844247,55.259392,9611,AVE 102,,,,,,,19ce38da7e9d4bb0
-118.7200436,55.1764467,7618,WAY COVINGTON,,,,,,,3d7aa880306d3fcb
-119.1548925,55.1607664,713024,RGE RD  83,,,,,,,7b20d3c09d03c02e
-118.7265462,55.1504999,13 712064,RGE RD  54,,,,,,,7d703b0589de88b6
-119.4123847,55.2513267,723044,RGE RD  101,,,,,,,f2cc0bbf5f1e0114
-118.7293935,55.1324156,7952,DR CREEK SIDE,,,,,,,a01c5c4ea6bb4b1e
-118.7727863,55.2188959,9229,AVE 154,,,,,,,c0833142b96e872c
-118.2417381,55.1747789,23041,TWP RD  714,,,,,,,7f0b8f2b47737fbc
-118.9500954,55.0864119,37 704041,RGE RD  72,,,,,,,51d3907270ff3e35
-119.2193058,55.233317,34 85060,TWP RD  722,,,,,,,f4bb96f721c0d586
-119.6277878,55.2582695,113042,TWP RD  724,,,,,,,345071e0a85b8626
-118.3092015,55.4630801,750009,RGE RD  30,,,,,,,0747614dca2a1c30
-118.8043645,55.2183343,15201,ST 103,,,,,,,7e74fc9962b73b31
-118.7858658,55.2581174,9624,AVE 100,,,,,,,8df3554596207b10
-118.7726997,55.2421778,60011,TWP RD  723,,,,,,,83d33674c1c965c3
-118.5958384,55.1942657,715050,RGE RD  45,,,,,,,b5762c1c15ae9c67
-119.0779819,55.1259316,710076,RGE RD  80,,,,,,,0f36bb39d0adeab3
-119.0944118,55.1935476,80056,TWP RD  715A,,,,,,,8212ec32b6e13ba9
-118.8858655,55.1606449,111,CRES CLARK,,,,,,,306120866f042ae6
-118.7917656,55.264777,61 9824,AVE 104,,,,,,,6c4410ec9702fcfc
-119.3341798,55.2316663,722016,RGE RD  94,,,,,,,be1c4b03370bd1d6
-118.8010707,55.2196265,15301,ST 102,,,,,,,d93645a3de44e3c3
-118.8099193,55.2224383,10402,AVE 156,,,,,,,6a6e23b3aa54e2d1
-118.8574711,55.432063,63035,TWP RD  744,,,,,,,9dbc806b12fd489d
-118.366407,55.2689107,724062,RGE RD  32,,,,,,,a37e1bc1084776c7
-119.4912931,55.3165182,104012,HWY  672,,,,,,,cb6aa559ca389a0c
-118.7158822,55.3922744,741017,RGE RD  54,,,,,,,ee7c78bd7f567727
-118.7880189,55.2645138,9714,AVE 107,,,,,,,69b7bb350d56fe02
-118.7991323,55.2107375,10111,AVE 144,,,,,,,e26c48c8f78a7336
-119.3342053,55.1916375,715042,RGE RD  94,,,,,,,2a398ffdfe1aa796
-118.8470207,55.3462695,734004,RGE RD  63,,,,,,,afc5eb4970178620
-119.5631176,55.2199511,721033,RGE RD  111,,,,,,,2b9c1d69c0c8f49f
-118.8867201,55.0851927,64074,TWP RD  704,,,,,,,28f9f723caa90bd1
-119.5651242,55.2909765,730020,RGE RD  111,,,,,,,af546927c3a60b81
-118.8199603,55.2229483,15714,ST 107A,,,,,,,5aff429fb8814842
-118.7786303,55.1239894,9503,DR WEDGEWOOD S,,,,,,,2eaf081c7dc02211
-119.3656806,55.1990328,95021,TWP RD  720,,,,,,,63fc88458254781a
-118.5400443,55.3952685,741038,RGE RD  43,,,,,,,418c3a054da26db3
-119.3859042,55.4029926,9912,ST 100,,,,,,,9d19568d8972843b
-118.7924905,55.2593967,9905,AVE 102,,,,,,,577104132a9e4b18
-118.7858303,55.2723654,9528,AVE 113,,,,,,,27ca1448cf0323cc
-118.7920098,55.2716411,11220,ST 98,,,,,,,8c883edc2f5ab8e0
-119.4060766,55.1992231,100069,TWP RD  720,,,,,,,03ff58983f52eb67
-118.8042541,55.2146391,10220,AVE 148,,,,,,,5f0c3ee229611d48
-119.0072752,55.3416477,73023,TWP RD  734,,,,,,,fbcfa6fe6fba73e9
-118.7807748,55.2602788,10207,ST 95,,,,,,,24c6104a749a6181
-118.7806048,55.2592825,10105,ST 95,,,,,,,f51a0cf6028ece98
-119.0232316,55.3744739,73074,HWY  59,,,,,,,934eab81c61034d5
-118.6397695,55.3157047,731079,RGE RD  51,,,,,,,1a0e146c30b4cf61
-118.566584,55.2732681,725006,RGE RD  44,,,,,,,c93a39093ba7d709
-119.5603052,55.3671621,735043,HWY  721,,,,,,,57ce32772c81a3d2
-119.0788578,55.1911409,715032,RGE RD  80,,,,,,,ad01b17c40ddcab1
-118.8055527,55.2153313,10309,AVE 149,,,,,,,9859b5e5c646338a
-119.7037516,55.1893476,715077,RGE RD  121,,,,,,,e4ad6f417b5a9add
-119.1094026,55.0629801,702062,RGE RD  81A,,,,,,,25524807de72894c
-119.1950444,55.3732463,84045,TWP RD  740,,,,,,,ad0f80b8ae695113
-119.6254543,55.0354939,700063,RGE RD  114,,,,,,,c24983fac1206f86
-118.7290928,55.1472082,32 54032,TWP RD  712,,,,,,,2319730586224111
-118.7877692,55.2668175,9706,AVE 108A,,,,,,,49f042399e90a665
-118.8940168,55.1614988,519,ST KIMBLE,,,,,,,4a423fe2da528c6f
-118.4342735,55.2466668,723017,RGE RD  35,,,,,,,469ccef654352a9f
-118.8222088,55.304824,731020,RGE RD  62,,,,,,,de51f32f3d7f230f
-118.8147113,55.2216608,10607,AVE 156,,,,,,,9beb78d7ea746cf1
-118.8889122,55.1626056,337,LANE SCOTT,,,,,,,9db82160371a59f5
-118.8162526,55.2166624,10706,AVE 150,,,,,,,ea29e1723cfe762e
-118.3606564,55.2356698,722040,RGE RD  32,,,,,,,f577feddf0d3859d
-119.2210438,55.2353094,26 85060,TWP RD  722,,,,,,,20091357703f22af
-118.7980881,55.2180696,15202,ST 101,,,,,,,57eaeb98a17c07e6
-118.7346732,55.1393305,65 54049,TWP RD  712,,,,,,,ca41707b303601d1
-118.8186752,55.2250203,10725,AVE 160,,,,,,,f9743ddb61991dff
-118.7723855,55.1246353,4918,CLOSE PUTTER,,,,,,,f63f22126f846d06
-118.7199211,55.1366432,7608,AVE 62,,,,,,,aec090d9fafa9950
-118.7840014,55.2688606,9510,AVE 109,,,,,,,312f8ff3dfce204a
-119.6125656,55.1718767,112072,TWP RD  714,,,,,,,8281b66ab59909e3
-118.7064653,55.1499229,21 712051,RGE RD  54,,,,,,,80f510e06a3317fb
-118.7192439,55.1425589,712008,RGE RD  54,,,,,,,7b7c423863992900
-118.7923105,55.2620408,30 9824,AVE 104,,,,,,,6d0e553e58a48c7c
-119.3248851,55.232305,25 722025,RGE RD  94,,,,,,,bd797a1ddde92b9e
-118.8139227,55.2163737,10628,AVE 150,,,,,,,a27cc8b784343d34
-119.3315122,55.1587429,713019,RGE RD  94,,,,,,,306e60a6221137a1
-118.7835386,55.2684036,9509,AVE 109,,,,,,,a0d524e5eb2e8723
