LON,LAT,NUMBER,STREET,UNIT,CITY,DISTRICT,REGION,POSTCODE,ID,HASH
-118.629052,55.3140348,50041,TWP RD  732,,,,,,,a5c844f99470a695
-118.7190183,55.137954,6401,ST 77,,,,,,,b0e33502b9ec29fe
-118.7285012,55.4268683,743058,RGE RD  54,,,,,,,d4a90d78dce48a65
-118.8874001,55.0875634,46 704010,RGE RD  64,,,,,,,d9c3defa8be4f578
-119.4596353,55.1667821,713061,RGE RD  103,,,,,,,921626d52c74d610
-118.7773159,55.1112567,5 60051,HWY  668,,,,,,,7615af014bd51491
-118.6143328,55.3705252,735059,RGE RD  50,,,,,,,abd580c01e32cba4
-118.7598868,55.3824025,740061,HWY  2,,,,,,,1beaf84f7c2fbba2
-118.7206239,55.1748999,7626,ST LEXINGTON,,,,,,,c8642764808a4768
-119.0318976,55.456037,745048,RGE RD  74,,,,,,,571b3014b80289c7
-118.7985282,55.0914973,61033,TWP RD  704A,,,,,,,ea9666170913e467
-118.7427786,55.1310586,5702,DR ASPEN,,,,,,,2dc92b089c7c29f7
-118.7260402,55.1719944,10010,RD SAXONY,,,,,,,75858c4109204d95
-118.9336006,55.1601707,37 713010,RGE RD  70,,,,,,,632c469ac4fb69e3
-118.6375114,55.4432648,744055,RGE RD  51,,,,,,,9dc4868bce121e2f
-118.793005,55.263723,80 9824,AVE 104,,,,,,,1e946fdb8dd2f893
-118.4115193,55.1528066,712062,RGE RD  34,,,,,,,31bf4f0f773bff44
-119.1269753,55.1550023,81086,TWP RD  713,,,,,,,07b70d9aff44b75a
-118.7901108,55.2690918,9709,AVE 111,,,,,,,3f526224e07f9ad3
-118.7813603,55.2127413,9530,AVE 146,,,,,,,044c5663ef3e9143
-118.8865957,55.1608125,117,CRES CLARK,,,,,,,24304a503f2ce85b
-118.381101,55.4022978,32063,TWP RD  742,,,,,,,9f973b18a7a29c9d
-118.3033762,55.2455173,723009,RGE RD  30,,,,,,,00b011fca678b804
-118.9684624,55.0964513,704080,RGE RD  72,,,,,,,9dd38dfcf59a63fe
-118.439335,55.4188928,743004,RGE RD  35,,,,,,,e2a32ef082b25208
-119.6421738,55.36546,735032,RGE RD  114,,,,,,,08720f98605b4d70
-118.5866317,55.2301866,722007,RGE RD  45,,,,,,,c4637c7bc082f0b6
-118.7756134,55.2413526,9313,AVE 85,,,,,,,733c8bc980b808e0
-118.6528634,55.1698127,37 51037,TWP RD  714,,,,,,,d725bf943cdc6e2e
-118.7704932,55.125764,9221,AVE 50,,,,,,,3ff05bef655ba766
-118.6891895,55.070528,53024,RD RESOURCES,,,,,,,73da3e6563ecefde
-118.7223742,55.1734848,7726,RD SAXONY,,,,,,,316220c0eecfb249
-119.0036303,55.1795981,11 714054,RGE RD  73,,,,,,,289d0b4044d2c8a4
-118.9834983,55.177336,15 714042,RGE RD  72,,,,,,,f8efff98ca5431c0
-118.7908981,55.2705794,9715,AVE 112,,,,,,,4fb8be1bc4b36838
-119.0631216,55.374542,75038,HWY  59,,,,,,,8e106eae68ec5b1a
-118.511677,55.1622653,713033,RGE RD  42,,,,,,,e86c73c007ce19df
-118.7290552,55.1763137,10510,WAY WESTMINSTER,,,,,,,bc91e4e639c74726
-118.7802452,55.126184,9528,AVE 50,,,,,,,e1ef29152d50083e
-118.7815672,55.2397124,9510,AVE 78,,,,,,,e33134eb9db816f2
-118.8028393,55.2166643,14929,ST 102A,,,,,,,d139c483b779ffde
-118.7285805,55.1362619,6206,ST ALDER,,,,,,,195057f8be3269d8
-118.7676638,55.0913419,1716 60017,TWP RD  704A,,,,,,,45bd6da458fe4250
-118.7204863,55.1720387,7608,RD SAXONY,,,,,,,b7cc2ea296c09203
-119.273251,55.3457939,1 91056,TWP RD  734,,,,,,,429c2f58b0be96b5
-119.1258974,55.1176085,710031,RGE RD  82,,,,,,,5359acdf7b6241a9
-118.7630016,55.2276439,101 8910,AVE 162,,,,,,,341dded116ff0317
-118.6522866,55.1490987,41 712064,RGE RD  51,,,,,,,523068a09158cd12
-118.7885589,55.2594962,10116,ST 98A,,,,,,,0d072c8386a4c9bd
-118.807493,55.2180424,15202,ST 104,,,,,,,ec03ee44a47b89c9
-119.4924613,54.996785,104060,TWP RD  694,,,,,,,5978deba01470ddc
-118.4633881,55.1787298,714048,RGE RD  40,,,,,,,cd4e1a6d03b7953b
-118.627067,55.1554666,50046,TWP RD  713,,,,,,,f6e28faf5efff77d
-118.744703,55.1331593,8402,AVE 58,,,,,,,bc7d240ab6048c80
-118.6595108,55.4685782,750042,HWY  2,,,,,,,bbb83aba3a5c76b8
-119.2572639,55.3156237,91001,HWY  672,,,,,,,998c16364f519487
-118.8183978,55.1113585,62007,HWY  668,,,,,,,4e60d907c0223297
-119.3202331,55.0461245,701035,RGE RD  94,,,,,,,b3e35d762017264f
-118.7837054,55.2590083,9606,AVE 101,,,,,,,82341070b3c80cf7
-118.4142952,55.167401,34010,TWP RD  713A,,,,,,,7269d4b6ceba33cd
-118.704108,55.1515806,29 713001,RGE RD  53A,,,,,,,b6f4f41631769424
-119.1532961,55.4026159,9934,AVE 99,,,,,,,70c9baad751c9f5b
-118.7278647,55.1330109,5712,LANE POPLAR,,,,,,,8f6dfcf62f420d0b
-119.8007658,55.3139531,731072,RGE RD  124,,,,,,,0dd0118bc88f595b
-118.9920031,55.1846269,53 714053,RGE RD  73,,,,,,,3d0d7b2903ad1368
-119.1522541,55.4029887,9913,AVE 100,,,,,,,8a5c3d477a82173c
-118.6786713,55.4326365,52040,TWP RD  744,,,,,,,52ff6cfcca7760a9
-118.8728,55.4144136,742062,RGE RD  64,,,,,,,3e1bcac8dda02b80
-118.3133333,55.2582398,30014,TWP RD  724,,,,,,,702ce460890b889b
-118.7892281,55.2622368,10418,ST 98A,,,,,,,3d53c7f140e65bcd
-118.6488057,55.1518727,66 712064,RGE RD  51,,,,,,,8b012c8e64feba95
-118.7792552,55.1256829,9515,AVE 50,,,,,,,67d470c78a589f20
-118.7732409,55.1266711,9309,DR WEDGEWOOD N,,,,,,,ac20064b9c8b2fd1
-119.1554906,55.4041152,10021,AVE 101,,,,,,,586fe592ffeb8581
-118.8968274,55.4051635,742011,RGE RD  65,,,,,,,35b53e03b684e94f
-118.7163251,55.1461229,30 712009,RGE RD  54,,,,,,,0104de43b7bb5a08
-118.8065346,55.2445811,10414,AVE 84,,,,,,,fcc236d0b25a9c30
-118.80454,55.2463903,10237,AVE 88,,,,,,,5cb304b07de8c529
-118.7203471,55.1383386,6410,ST 77,,,,,,,7e84de1b99e28e8a
-118.6913542,55.3885064,740075,RGE RD  53,,,,,,,b75806e34b911a3a
-119.0007511,55.1617945,713036,RGE RD  73,,,,,,,aeb61d82bce79818
-118.7887605,55.2602328,10212,ST 98A,,,,,,,77682c54bb5f5a50
-118.793027,55.2585047,9909,AVE 101,,,,,,,98612ae6124838a1
-118.4864491,55.1729106,714009,RGE RD  41,,,,,,,5d095629db927fa6
-119.024949,55.2048852,720031,RGE RD  74,,,,,,,7fd4d58847a50641
-118.7777923,55.1246228,9434,DR WEDGEWOOD S,,,,,,,12f9816aa7b56b03
-118.6987156,55.127229,21 711016,RGE RD  53,,,,,,,300e8d431a71c585
-118.6490274,55.140732,2 51023,TWP RD  712,,,,,,,19bf6d0981ed0770
-118.420577,55.1861347,34032,TWP RD  715,,,,,,,2c39670a69422550
-118.7855589,55.2687563,10906,ST 96,,,,,,,233d31114e59ad78
-118.8699854,55.1064461,705042,RGE RD  64,,,,,,,ef2c8df8f1b3bddc
-118.8707638,55.0814623,96 64009,TWP RD  704,,,,,,,95268271c416d904
-118.718828,55.430313,1 743074,RGE RD  54,,,,,,,6381270369a81818
-118.7271404,55.1410262,7822,AVE 67,,,,,,,db7ef7070147b736
-119.0284641,55.1789296,1 714050,RGE RD  74,,,,,,,d71ce65965f9b31e
-119.2828011,55.1345023,711042,RGE RD  92,,,,,,,cc42f05122768adb
-118.3114839,55.2714246,724080,RGE RD  30,,,,,,,6aed2287483c9ca1
-118.7876628,55.2660589,9709,AVE 108A,,,,,,,c351411124919ae3
-119.4140555,55.4113512,742044,RGE RD  101,,,,,,,7d13920afc83df8a
-118.7847964,55.1134689,9701,AVE 38,,,,,,,896db7e98a717c7f
-119.1647617,55.4723693,750062,RGE RD  83,,,,,,,bc3cab128649deff
-119.1802869,55.1308751,711022,RGE RD  84,,,,,,,9788c246359478cd
-119.2897053,55.2567681,92025,TWP RD  724,,,,,,,df558687a37b2ee9
-118.7929679,55.2602891,9907,AVE 103,,,,,,,0805611667ca35d4
-118.8858347,55.1600993,605,CLOSE CARLEY,,,,,,,8aa921ea17157350
-118.3343253,55.1827509,714070,RGE RD  31,,,,,,,63f2602f8715d9da
-118.5633799,55.4315051,43075,TWP RD  744,,,,,,,7e894455bca05638
-119.2026987,55.1420992,84074,TWP RD  712,,,,,,,8420981526ed460a
-118.8134235,55.2173775,10612,AVE 151,,,,,,,69fccf7d2355e213
-118.7392822,55.1241216,45 710081,RGE RD  55,,,,,,,6582f89d9c874ebf
-118.6950965,55.127686,13 711016,RGE RD  53,,,,,,,2dfc36c0c1e8ea80
-118.7273619,55.1839637,11402,RD OXFORD,,,,,,,564feda9b656e9a7
-118.9343165,55.142592,70038,TWP RD  712,,,,,,,b6c32baacc2e908d
-118.651432,55.168893,70 51037,TWP RD  714,,,,,,,649d909b2143244e
-118.8134048,55.2210888,10530,AVE 155,,,,,,,d7488e6c843ec737
-118.7529212,55.1259675,21 710082,RGE RD  55,,,,,,,6e4db2071fdeed53
-119.146638,55.1046522,705036,RGE RD  83,,,,,,,3979bca7f17331ad
-118.8061282,55.2146108,10320,AVE 148,,,,,,,21f4a0bd0473c0d8
-119.8190092,55.2935024,730039,RGE RD  125,,,,,,,88f76b50f7bd16a7
-118.5831321,55.4040593,44060,TWP RD  742,,,,,,,a09785dad5915e1e
-119.5510663,55.4603497,110027,TWP RD  750,,,,,,,03982ef891f06064
-118.8158986,55.1036711,705030,RGE RD  62,,,,,,,dbcc167de7f8fa3f
-119.054898,55.2152119,721002,RGE RD  75,,,,,,,0c9fec8b66ce5163
-118.6961844,55.2280179,1B 721072,RGE RD  53,,,,,,,07f60a806d8149ae
-118.6514295,55.1686001,68 51037,TWP RD  714,,,,,,,6d64568f93fcf64d
-118.7857173,55.2692379,10914,ST 96,,,,,,,2c628d662763ca71
-118.4851924,55.4173003,742079,RGE RD  41,,,,,,,8c828af56a967f23
-118.4624034,55.2001057,40004,HWY  670,,,,,,,5fefb0bf4ec84620
-118.8056359,55.2148313,10312,AVE 148,,,,,,,aae23e076e902cd4
-118.8728164,55.1350916,711048,RGE RD  64,,,,,,,f6675988aa91b815
-118.441424,55.1713657,35016,TWP RD  714,,,,,,,a384f02a6560f0ca
-118.7902469,55.2438345,9802,AVE 84,,,,,,,216b7a9b2e964a2e
-118.8910959,55.1617365,163,CROSS PICKLES,,,,,,,b697d1154b1e0bd8
-119.0295155,55.1538275,10 712068,RGE RD  74,,,,,,,55ad3848f2d36e37
-118.7267712,55.1333132,7937,WAY WILLOW GROVE,,,,,,,98a455fe4efaec80
-119.7926431,55.3548406,734053,RGE RD  124,,,,,,,cf0baf6d3c94ed9f
-118.7099474,55.1525527,40 712051,RGE RD  54,,,,,,,5fdb095ac779085b
-118.7813537,55.2371631,100 9521,AVE 78,,,,,,,40c3967df5d1ef0d
-118.747878,55.1262529,9B 710082,RGE RD  55,,,,,,,3c8a6fbff85539a0
-119.3841256,55.4049948,10109,ST 100,,,,,,,5a14695d6a0d6d2d
-119.0061314,55.1735704,32 714010,RGE RD  73,,,,,,,803fde7513cb87ae
-118.8182467,55.2172498,10717,AVE 152B,,,,,,,7f43026b1ac64caa
-119.2364359,55.3003261,730076,RGE RD  90,,,,,,,c0b92c5c49de999e
-119.630904,55.0443437,701026,RGE RD  114,,,,,,,a2df996580f06789
-119.4375013,55.1481727,712034,HWY  722,,,,,,,0579c1222851b867
-118.8068337,55.2150757,10325,AVE 149,,,,,,,5a8be8937e52f6e6
-118.741139,55.1323344,5809,DR ASPEN,,,,,,,75584197a0ba7721
-118.7845123,55.2712925,9514,AVE 112,,,,,,,60b355cc03877292
-118.8160084,55.2172832,10645,AVE 152B,,,,,,,85c1cad34aff8664
-118.7824849,55.1253733,9646,DR WEDGEWOOD S,,,,,,,7ef2ec82a482e3d9
-118.8369642,55.1289821,22 711007,RGE RD  63,,,,,,,93cecf51ea1d1715
-118.4113804,55.1643602,34002,TWP RD  713A,,,,,,,b3db5feb2a0b3a6e
-119.155547,55.1916258,715040,HWY  724,,,,,,,bf80e5bc8065d2a8
-118.7244219,55.1408087,7728,AVE 67,,,,,,,c22f12f0ab5ea1a7
-118.5372883,55.285669,725073,RGE RD  43,,,,,,,b468cce5400cbf22
-119.6383002,55.3165831,113074,HWY  672,,,,,,,296edc050cd11c92
-119.2891797,55.2571336,92025,TWP RD  724,,,,,,,b6b1692e7f84bd3f
-118.805028,55.2149217,10304,AVE 148,,,,,,,78501860b3184a62
-119.0440973,55.0806799,703070,RGE RD  75,,,,,,,2f87b78cee802902
-118.8116733,55.2203556,15431,ST 105,,,,,,,57b946ae1aaafe7d
-118.8044038,55.2158729,14903,ST 103,,,,,,,74a5044b89c993e7
-118.788417,55.2589466,10106,ST 98A,,,,,,,67cfed156d5a561c
-118.7270434,55.1790826,10832,DR CARRIAGE LANE,,,,,,,bbacf387d52e85a0
-118.7948558,55.0909901,61021,TWP RD  704A,,,,,,,9c016c242de223d7
-118.8099524,55.2164183,15029,ST 104A,,,,,,,404735e964e2ec6b
-118.651513,55.1696965,76 51037,TWP RD  714,,,,,,,864dd7d017b143e3
-118.8041382,55.2151054,10219,AVE 149,,,,,,,5c8350bbea1a5fab
-118.8871097,55.1614449,201,DR SILVER POINTE,,,,,,,10697e7fd8843a63
-118.6456066,55.1513616,6 712064,RGE RD  51,,,,,,,6ca12ba3509e026d
-118.7234375,55.1758063,10502,WAY COVINGTON,,,,,,,1ecf68dcfb598717
-118.7243504,55.1844772,7802,LANE DEVONSHIRE,,,,,,,beb9e95bd0e4a75c
-119.2736303,55.4227776,743029,RGE RD  92,,,,,,,2c7d3e36c7e81fe6
-118.7826162,55.2672519,9503,AVE 108A,,,,,,,a2b7861d8710bdf6
-119.0663434,55.3723945,75047,HWY  59,,,,,,,f99ee9a58927cdb1
-119.1809298,55.1903776,90 715010,RGE RD  84,,,,,,,9fd8683978705dbe
-118.722398,55.1720364,7632,RD SAXONY,,,,,,,c215845b588e6196
-119.5009104,55.2546782,13 104051,HWY  671,,,,,,,87830fccf68626ad
-119.3827121,55.4030341,9927,AVE 100,,,,,,,b72215c2db6a7368
-119.2391482,55.1425508,1 90030,TWP RD  712,,,,,,,46a4a7518e03220f
-118.7558716,55.2737977,55038,TWP RD  725,,,,,,,67451252a84ca275
-119.0527541,55.4184117,743004,RGE RD  75,,,,,,,a633b3faca289171
-118.7833679,55.2696059,11004,ST 95,,,,,,,1b4ed4fa49cbf0e2
-119.2426878,55.2280944,45 721050,RGE RD  90,,,,,,,2d1d12c9dea44265
-118.7837059,55.2584992,9605,AVE 101,,,,,,,d89a13a28d5112c3
-119.3254903,55.235165,10 722025,RGE RD  94,,,,,,,06f8b76e53d453d8
-118.6811047,55.4074439,50 742033,RGE RD  53,,,,,,,1b322ec10559b04f
-119.7059654,55.0725727,703024,RGE RD  121,,,,,,,dfe126e21cbfc04b
-118.7902988,55.2678119,9713,AVE 110,,,,,,,407b1df65ade794b
-118.7841857,55.2584995,9609,AVE 101,,,,,,,0e10707a3d366a64
-118.3509282,55.2279532,9701,AVE 100,,,,,,,48687a16f0ca78ef
-118.6885971,55.4086508,21 742033,RGE RD  53,,,,,,,d04fe1a21c8ddb48
-118.8057608,55.22321,15715,ST 103,,,,,,,0ff788f639e11314
-118.7814124,55.2186943,9511,AVE 154,,,,,,,cb7e3284a552a003
-118.7132406,55.4329409,53066,TWP RD  744,,,,,,,87d3e3e7aaf009e9
-119.3091649,55.1409667,2 711068,RGE RD  93,,,,,,,8c0d79f44b3fa743
-119.5118196,55.2534551,723057,RGE RD  105,,,,,,,f3c9326b58a86f65
-119.5761634,55.1400952,111037,TWP RD  712,,,,,,,4643266f2e7e28a8
-119.4609849,55.2333026,722023,RGE RD  103,,,,,,,14400ee825602d8b
-118.7428003,55.1305343,5610,DR ASPEN,,,,,,,3d621e59b0bda8f4
-119.1874462,55.1898165,66 715010,RGE RD  84,,,,,,,6f368c3ea32f1fe8
-118.7842326,55.2608611,9610,AVE 103,,,,,,,8fe80c71617595a9
-118.780442,55.1256822,9529,AVE 50,,,,,,,b4559e3d039edf23
-119.3249751,55.0708414,703002,RGE RD  94,,,,,,,7c3a631908a9da23
-119.257607,55.4268995,743054,RGE RD  91,,,,,,,e1d9aaa429d5eb9f
-118.7935559,55.2625682,138 9824,AVE 104,,,,,,,5d6237ab4e765df8
-118.8717996,55.0855525,49 704029,RGE RD  64,,,,,,,346353288496f1f1
-118.7734143,55.2415035,9306,AVE 85,,,,,,,af39b9fb6fb669e9
-119.9133277,55.3470954,734020,RGE RD  132A,,,,,,,0ae4d6e7428e0fe4
-118.894025,55.1613033,521,ST STEWART,,,,,,,78d6688a089c3d98
-118.7943425,55.2585052,9921,AVE 101,,,,,,,4b3e27515ff99b06
-119.1502627,55.0583256,83024,TWP RD  702A,,,,,,,7b4a27a5567173a7
-118.7229432,55.1780101,7734,LANE ABBEY,,,,,,,ccfafc863e102a47
-118.5380005,55.3885974,740081,RGE RD  43,,,,,,,2351eb5d988cbda8
-118.8321973,55.1099008,3202,ST 111,,,,,,,1613b7afbb5afb0f
-118.7744835,55.1215849,4604,ST 94,,,,,,,ab06e5e588261ef1
-119.6586446,55.0916675,704052,RGE RD  115,,,,,,,ca3927efc44df081
-119.7601923,55.2807177,725023,RGE RD  123,,,,,,,8e36d4c2f2847b67
-119.4379534,55.3079482,731036,RGE RD  102,,,,,,,e60f48fe39d97896
-118.8070197,55.2119085,10350,AVE 144,,,,,,,3d5169a4b3c66fe6
-118.8218057,55.3267236,732058,RGE RD  62,,,,,,,ef651ddfab1578d8
-118.7746411,55.1145604,3704,ST 93,,,,,,,727f035fcb4ebb60
-118.948052,55.1392415,1 711073,RGE RD  71,,,,,,,84761b6625d74369
-118.6523392,55.1695567,44 51037,TWP RD  714,,,,,,,d37ec39c71832058
-118.355278,55.293865,730039,RGE RD  32,,,,,,,f9f898396bbb03fa
-118.7484506,55.4049237,55016,TWP RD  742,,,,,,,7c405bbdea993e69
-118.7873816,55.2593936,9709,AVE 102,,,,,,,0782d465515bd074
-118.7217891,55.146913,60 54032,TWP RD  712,,,,,,,8377ed0e25b4c284
-118.7239098,55.1825248,11217,RD BELGRAVE,,,,,,,5c27966dd12b5401
-118.3562784,55.3633798,735023,RGE RD  32,,,,,,,3904e387e3666a3a
-119.3898427,55.2265316,2 100011,TWP RD  722,,,,,,,4e60eb36b97a3d8a
-119.5629459,55.1253913,710073,RGE RD  111,,,,,,,b38af97a8d809ece
-119.7342917,55.0510064,701048,RGE RD  122,,,,,,,47a0d1571fd7935e
-119.4577541,54.9780633,692059,RGE RD  104A,,,,,,,dcd053185d79888e
-119.7401288,55.0259697,122034,TWP RD  700,,,,,,,f4f19516781240a1
-118.7718578,55.2387915,9213,AVE 85,,,,,,,ff3224933a123ba5
-118.7858128,55.2695725,11004,ST 96,,,,,,,c2b2c7cf3e6cfe45
-118.7192345,55.1433467,712010,RGE RD  54,,,,,,,2bd5134e3b346ac6
-118.7909735,55.2720988,9718,AVE 113,,,,,,,b8ce3c2e71c362d8
-118.8146031,55.2243774,10608,AVE 158,,,,,,,23b2de0bebab0fb6
-118.8779597,55.1405901,711078,RGE RD  64,,,,,,,f482d1a313a06b9b
-118.8859749,55.1596764,602,CLOSE CARLEY,,,,,,,c1e5510071d74722
-118.6523283,55.1674841,59 51037,TWP RD  714,,,,,,,65deb57bc2ee65d0
-118.8861885,55.0902199,81 704010,RGE RD  64,,,,,,,97e919c64282e7ee
-118.7865054,55.2703909,11108,ST 96,,,,,,,f1ad026ab2b6b1a6
-118.9204189,55.1347164,711041,RGE RD  70,,,,,,,79ff6bde90d4a74f
-118.8925513,55.1627755,390,LANE SCOTT,,,,,,,4aaa56f8cec02adf
-118.7841733,55.2672358,10832,ST 96,,,,,,,77f3d193df3d13a2
-119.0301518,55.1742353,714020,RGE RD  74,,,,,,,d786c42f6dc788c6
-118.8459234,55.075668,703042,RGE RD  63,,,,,,,c5242124ea9a1c4a
-118.6243102,55.3361309,50025,TWP RD  733A,,,,,,,0eb6e83906046825
-119.0027113,55.1773486,53 714010,RGE RD  73,,,,,,,489ad19a1f53f27c
-119.6429286,55.1858806,715010,RGE RD  114,,,,,,,3f750917482eab92
-118.8147834,55.2165511,10640,AVE 150,,,,,,,31e4e072a90adc70
-118.732026,55.1406804,5 54049,TWP RD  712,,,,,,,2df088df4f1b5e65
-118.942829,55.4047517,70060,TWP RD  742,,,,,,,2160f5359dbcbb7c
-118.8056159,55.2244336,15907,ST 103,,,,,,,8ba1e4fd274b53ac
-118.6683158,55.1598888,713020,RGE RD  52,,,,,,,d9a2be84452cf1d8
-118.3873091,55.2879751,1 33014,TWP RD  730,,,,,,,95358fc39bf1fa6f
-118.7855884,55.2657697,10811,ST 97,,,,,,,228a886b7be3e100
-118.8043792,55.2179383,15113,ST 103,,,,,,,0310017eec6db732
-119.5359659,55.1350473,711049,RGE RD  110,,,,,,,655625874d71fcba
-118.2910361,55.2206555,65 25039,TWP RD  722,,,,,,,04fe1b27c3836be7
-119.6086076,55.0561002,113024,HWY  722,,,,,,,e29c008c360d1461
-118.3200582,55.402609,30035,TWP RD  742,,,,,,,e7eeb5382dd6d4de
-118.6164933,55.368178,735052,RGE RD  50,,,,,,,8143b7d74be38a7c
-118.8888037,55.1606511,139,CRES CLARK,,,,,,,4b7106dcdf25accb
-118.7791899,55.1245612,9514,DR WEDGEWOOD S,,,,,,,5a2f1b919b827665
-118.8109133,55.2173485,15117,ST 104B,,,,,,,d5fdc5b7ad676553
-119.3185959,55.3323113,732082,RGE RD  93,,,,,,,68087ec5bd9c166e
-118.3597142,55.1647377,713052,RGE RD  32,,,,,,,02bdcdcba8b98bc6
-118.7651661,55.2184665,15201,ST 91,,,,,,,a8326a6a9dfea1c5
-118.7885752,55.2598019,10204,ST 98A,,,,,,,ac3ff6c55cfd6332
-118.3838325,55.2934237,730029,HWY  733,,,,,,,5f74bfdd592a9369
-118.8170492,55.2250239,10701,AVE 160,,,,,,,e81aad09675328ab
-119.4209132,55.3732191,101031,TWP RD  740,,,,,,,efa91b45063e4db1
-119.6907129,55.2447225,723007,RGE RD  120,,,,,,,dc4e1f89fabd59bd
-119.2462036,55.256694,90051,TWP RD  724,,,,,,,cb26b541c43047ed
-118.7930264,55.2581215,9910,AVE 100,,,,,,,e5415f574b37aa17
-118.565767,55.3804537,740036,RGE RD  44,,,,,,,d2aa651c330e15a0
-118.4779824,55.1583926,44 713021,RGE RD  41,,,,,,,ab8f8ea537534b50
-118.7913688,55.2722063,9722,AVE 113,,,,,,,3ac5f324d92df59b
-119.1554609,55.291777,730028,HWY  724,,,,,,,f9bb31338abe2eda
-118.8667476,55.0881452,14 704029,RGE RD  64,,,,,,,22cdf8e56761190b
-119.634311,55.3652792,113075,HWY  43,,,,,,,57ee1867c4a727ef
-118.7851663,55.2608616,9618,AVE 103,,,,,,,e08d1e52e8be8d0c
-118.7701857,55.1226703,9201,AVE 46A,,,,,,,6fa33f504a8414d2
-119.4298748,55.3143701,101077,HWY  672,,,,,,,427f883b8963ca38
-118.653872,55.167891,16 51037,TWP RD  714,,,,,,,24222ba80942cba5
-119.1687343,55.1721794,714001,RGE RD  84,,,,,,,6b68bf35d2b1f7ab
-118.6929321,55.4336563,744008,RGE RD  53,,,,,,,6ae3a6e3d0b7aaaa
-119.5972619,54.9676192,692011,RGE RD  113,,,,,,,f11318bbd921db02
-118.8935375,55.3480832,734017,RGE RD  65,,,,,,,c8aa0eeb8d2498fa
-119.5604152,55.2382121,722053,RGE RD  111,,,,,,,9a642600e8767fc2
-118.8961915,55.2670805,724041,RGE RD  65,,,,,,,16c91a8e2fbe9d5f
-118.7763691,55.1233232,9417,AVE 48,,,,,,,0eefcc35d28a15f7
-119.4430131,55.382647,740043,RGE RD  102A,,,,,,,25d3a0d35ca3325b
-118.8141975,55.2257288,10602,AVE 160,,,,,,,428158eb08e8024d
-119.470886,55.1996764,103027,TWP RD  720,,,,,,,a7b22d65a3c52542
-118.6323826,55.1712749,50058,TWP RD  714,,,,,,,1cdaff56c6e4290b
-119.2845248,55.1914358,715034,RGE RD  92,,,,,,,38a2569bc9cbf87b
-119.3680229,55.4833669,751043,RGE RD  95,,,,,,,b27632fb4e75a365
-118.7882567,55.2682139,10907,ST 97,,,,,,,5ca7eaaae16bcc6e
-118.8904153,55.1611709,155,CRES CLARK,,,,,,,fc64f39c1b862c19
-119.254936,55.2959887,730053,RGE RD  91,,,,,,,b94adea0a556bb53
-118.8708024,55.0806913,92 64009,TWP RD  704,,,,,,,c9aa1b6bd48e3cbe
-118.7424069,55.4108332,742043,RGE RD  55,,,,,,,abcdc86d0ae2639b
-119.6297733,55.1438018,113042,TWP RD  712,,,,,,,09d5535e6400adcb
-118.3245294,55.198819,30045,TWP RD  720,,,,,,,2b3e9dc83c12fb61
-118.7772267,55.1269113,9428,DR WEDGEWOOD N,,,,,,,1b402d87694b4ad2
-118.3672334,55.2277247,10204,AVE 98,,,,,,,e86411aaf88d6e9c
-118.6275752,55.1449691,83 50001,TWP RD  713,,,,,,,b67b350093691cac
-118.5621087,55.2682693,724061,RGE RD  44,,,,,,,cae9c0982e2e68b1
-118.7235661,55.1724559,10102,WAY COVINGTON,,,,,,,6b9f10f6a8ea0253
-119.3567145,55.3972183,741053,RGE RD  95,,,,,,,635f93cdc35e29b8
-118.4629448,55.4136308,742060,RGE RD  40,,,,,,,004da4743cc01c61
-118.6899377,55.4099997,6 742033,RGE RD  53,,,,,,,8c776ceac3334ae6
-119.8794332,55.1679496,131013,TWP RD  714,,,,,,,a91eb9987ae986ed
-118.8313499,55.1211933,77 710072,HWY  40,,,,,,,919c7173744bf794
-118.7893795,55.267977,9705,AVE 110,,,,,,,49254cfe70eabe1b
-118.8779769,55.0848518,704007,RGE RD  64,,,,,,,3c610e91e5b9763f
-119.1384246,55.3888765,741002,RGE RD  82,,,,,,,04c60be64e68d426
-118.8138769,55.1150811,6 61058,HWY  668,,,,,,,080ff8d51957cdfe
-118.6523264,55.1697101,43 51037,TWP RD  714,,,,,,,e11305f37d5de6bf
-119.2283553,55.2441439,723007,RGE RD  90,,,,,,,bdea184e882f3e0a
-118.7835325,55.2608606,9604,AVE 103,,,,,,,f4304ecd31b29293
-118.8923361,55.1606135,537,ST STEWART,,,,,,,3642622305f5ac92
-118.9732646,55.2320195,14 71064,TWP RD  722,,,,,,,c29645cef754bacb
-118.7290271,55.142661,8 54032,TWP RD  712,,,,,,,7f5fec7d2cea1c8b
-119.3359458,55.2411764,722066,RGE RD  94,,,,,,,6b897a158b3a3327
-119.2300237,55.2451952,723011,RGE RD  90,,,,,,,71698171367c9544
-119.1927086,55.1072378,705057,RGE RD  85,,,,,,,e22005c00664b6d6
-118.934829,55.121573,38 710050,RGE RD  70,,,,,,,6931698b5dfea41e
-118.419321,55.1594279,14 34035,TWP RD  713A,,,,,,,ae2cd7f36b04c50a
-118.8027705,55.2176641,15105,ST 102A,,,,,,,05b355184c595dda
-119.030516,55.1557262,18 712068,RGE RD  74,,,,,,,1f17d5b0743fb402
-118.8884261,55.1619425,214,DR SILVER POINTE,,,,,,,252a41eb97e36863
-118.8919753,55.1619103,412,DR SILVER POINTE,,,,,,,785fb6f93a40a4cf
