Machine_ID,Line_ID,T_Sensor_ID,Op_Temp,Timestamp
0xa00035,a003,0xa00035tm_,83.84421228,2019-10-01T09:28:12
0xa00018,a004,0xa00018tm_,81.45778569,2019-10-01T18:05:51
0xa00016,a000,0xa00016tm_,81.18880321,2019-10-01T09:04:48
0xa00016,a004,0xa00016tm_,81.08686636,2019-10-01T02:33:17
0xa00028,a001,0xa00028tm_,83.18063086,2019-10-01T06:39:14
0xa00014,a003,0xa00014tm_,80.83369744,2019-10-01T01:03:28
0xa00014,a004,0xa00014tm_,81.70431454,2019-10-01T03:31:39
0xa00026,a004,0xa00026tm_,82.27053431,2019-10-01T17:06:53
0xa00009,a004,0xa00009tm_,79.86246846,2019-10-01T19:38:29
0xa00020,a004,0xa00020tm_,82,2019-10-01T09:16:31
0xa00006,a000,0xa00006tm_,79.89772904,2019-10-01T10:57:59
0xa00006,a000,0xa00006tm_,81.05124472,2019-10-01T21:03:27
0xa00011,a001,0xa00011tm_,79.4349685,2019-10-01T15:04:35
0xa00032,a002,0xa00032tm_,82.37065889,2019-10-01T02:07:06
0xa00024,a000,0xa00024tm_,82.66925596,2019-10-01T07:16:11
0xa00015,a003,0xa00015tm_,81.86513286,2019-10-01T02:55:47
0xa00011,a003,0xa00011tm_,80.37610192,2019-10-01T03:14:33
0xa00011,a004,0xa00011tm_,81.88209896,2019-10-01T03:27:00
0xa00016,a000,0xa00016tm_,81.55204417,2019-10-01T20:26:52
0xa00023,a001,0xa00023tm_,82,2019-10-01T03:27:28
0xa00014,a003,0xa00014tm_,81.59011935,2019-10-01T08:02:30
0xa00014,a000,0xa00014tm_,81.61328572,2019-10-01T07:41:07
0xa00032,a001,0xa00032tm_,83.03035549,2019-10-01T05:53:23
0xa00013,a003,0xa00013tm_,80.82947617,2019-10-01T21:34:07
0xa00018,a003,0xa00018tm_,81.48131199,2019-10-01T11:48:09
0xa00011,a000,0xa00011tm_,81.56832016,2019-10-01T09:30:52
0xa00006,a001,0xa00006tm_,79.23515204,2019-10-01T17:32:31
0xa00011,a002,0xa00011tm_,81.94168539,2019-10-01T11:24:36
0xa00014,a001,0xa00014tm_,80.86337068,2019-10-01T09:26:56
0xa00029,a001,0xa00029tm_,82.0186524,2019-10-01T07:22:30
0xa00022,a002,0xa00022tm_,82,2019-10-01T20:24:11
0xa00030,a004,0xa00030tm_,83.01934398,2019-10-01T14:24:05
0xa00029,a003,0xa00029tm_,82.39239838,2019-10-01T10:00:21
0xa00024,a001,0xa00024tm_,82.38167161,2019-10-01T01:15:13
0xa00003,a001,0xa00003tm_,77.14712369,2019-10-01T12:55:02
0xa00020,a002,0xa00020tm_,82,2019-10-01T01:30:39
0xa00003,a002,0xa00003tm_,77.4005078,2019-10-01T13:52:01
0xa00032,a000,0xa00032tm_,83.10399502,2019-10-01T23:18:56
0xa00025,a001,0xa00025tm_,82.21043666,2019-10-01T03:56:59
0xa00037,a004,0xa00037tm_,85.70552495,2019-10-01T17:35:31
0xa00011,a003,0xa00011tm_,80.87265231,2019-10-01T09:41:28
0xa00014,a001,0xa00014tm_,80.12422598,2019-10-01T21:58:26
0xa00020,a004,0xa00020tm_,82,2019-10-01T16:40:29
0xa00037,a004,0xa00037tm_,82.67951175,2019-10-01T19:46:54
0xa00004,a000,0xa00004tm_,79.60063513,2019-10-01T00:18:23
0xa00036,a004,0xa00036tm_,83.3604323,2019-10-01T22:57:57
0xa00010,a004,0xa00010tm_,81.47526319,2019-10-01T04:00:20
0xa00006,a004,0xa00006tm_,78.85583377,2019-10-01T12:27:13
0xa00021,a003,0xa00021tm_,82,2019-10-01T08:10:40
0xa00033,a004,0xa00033tm_,84.25843028,2019-10-01T07:49:37
0xa00003,a000,0xa00003tm_,79.16956472,2019-10-01T15:40:32
0xa00029,a000,0xa00029tm_,82.35983599,2019-10-01T13:31:15
0xa00003,a003,0xa00003tm_,78.89032359,2019-10-01T12:26:48
0xa00017,a002,0xa00017tm_,81.80811609,2019-10-01T08:33:38
0xa00021,a003,0xa00021tm_,82,2019-10-01T00:13:24
0xa00014,a000,0xa00014tm_,81.19805276,2019-10-01T15:12:56
0xa00018,a003,0xa00018tm_,81.51507329,2019-10-01T03:44:22
0xa00027,a003,0xa00027tm_,82.32564301,2019-10-01T13:59:36
0xa00033,a002,0xa00033tm_,83.00285644,2019-10-01T05:56:25
0xa00038,a000,0xa00038tm_,82.39523851,2019-10-01T01:33:27
0xa00032,a003,0xa00032tm_,82.46802709,2019-10-01T23:14:57
0xa00015,a003,0xa00015tm_,80.03695031,2019-10-01T11:13:49
0xa00027,a002,0xa00027tm_,82.65034745,2019-10-01T04:11:37
0xa00033,a002,0xa00033tm_,83.93123005,2019-10-01T03:34:22
0xa00013,a001,0xa00013tm_,80.01816572,2019-10-01T05:13:03
0xa00013,a004,0xa00013tm_,81.8004143,2019-10-01T16:47:14
0xa00006,a004,0xa00006tm_,81.90610877,2019-10-01T05:38:09
0xa00008,a000,0xa00008tm_,81.2190091,2019-10-01T02:46:08
0xa00014,a003,0xa00014tm_,81.06020434,2019-10-01T14:44:14
0xa00020,a003,0xa00020tm_,82,2019-10-01T13:35:11
0xa00031,a001,0xa00031tm_,83.09123252,2019-10-01T14:41:11
0xa00019,a004,0xa00019tm_,81.53849008,2019-10-01T08:18:19
0xa00024,a003,0xa00024tm_,82.39066342,2019-10-01T14:33:48
0xa00002,a001,0xa00002tm_,78.11367589,2019-10-01T17:44:10
0xa00006,a000,0xa00006tm_,81.74998603,2019-10-01T23:06:48
0xa00006,a001,0xa00006tm_,79.28214648,2019-10-01T00:55:28
0xa00017,a000,0xa00017tm_,81.26999254,2019-10-01T21:27:55
0xa00010,a004,0xa00010tm_,80.75468095,2019-10-01T12:14:28
0xa00005,a004,0xa00005tm_,80.39862776,2019-10-01T03:47:17
0xa00022,a000,0xa00022tm_,82,2019-10-01T10:23:07
0xa00038,a002,0xa00038tm_,83.23358717,2019-10-01T06:35:41
0xa00024,a002,0xa00024tm_,82.54929229,2019-10-01T15:00:49
0xa00031,a003,0xa00031tm_,82.91210529,2019-10-01T20:29:08
0xa00026,a002,0xa00026tm_,82.63180571,2019-10-01T18:58:34
0xa00019,a000,0xa00019tm_,81.59428786,2019-10-01T17:57:35
0xa00033,a001,0xa00033tm_,84.36847299,2019-10-01T19:57:40
0xa00024,a004,0xa00024tm_,82.14829766,2019-10-01T01:15:45
0xa00028,a002,0xa00028tm_,83.93242291,2019-10-01T20:28:08
0xa00002,a003,0xa00002tm_,81.25638967,2019-10-01T17:55:12
0xa00031,a000,0xa00031tm_,83.86856432,2019-10-01T05:02:20
0xa00026,a001,0xa00026tm_,82.30867728,2019-10-01T11:43:43
0xa00005,a004,0xa00005tm_,80.93399629,2019-10-01T09:27:37
0xa00036,a000,0xa00036tm_,83.4292285,2019-10-01T03:32:03
0xa00038,a001,0xa00038tm_,84.60797714,2019-10-01T06:51:06
0xa00034,a002,0xa00034tm_,84.24554509,2019-10-01T07:02:36
0xa00036,a003,0xa00036tm_,83.88675108,2019-10-01T12:33:21
0xa00038,a004,0xa00038tm_,82.08063935,2019-10-01T15:18:56
0xa00037,a003,0xa00037tm_,85.69450209,2019-10-01T05:45:10
0xa00025,a001,0xa00025tm_,82.48992373,2019-10-01T00:59:50
0xa00011,a001,0xa00011tm_,79.14164012,2019-10-01T00:59:28
0xa00008,a000,0xa00008tm_,79.13431517,2019-10-01T21:17:35
0xa00023,a004,0xa00023tm_,82,2019-10-01T18:39:22
0xa00007,a001,0xa00007tm_,79.9045784,2019-10-01T15:02:23
0xa00013,a003,0xa00013tm_,80.39487644,2019-10-01T18:45:59
0xa00039,a003,0xa00039tm_,85.37159723,2019-10-01T16:36:54
0xa00018,a004,0xa00018tm_,81.86047152,2019-10-01T10:43:52
0xa00024,a000,0xa00024tm_,82.65222263,2019-10-01T11:48:34
0xa00008,a001,0xa00008tm_,80.78872771,2019-10-01T08:37:23
0xa00017,a002,0xa00017tm_,81.81800035,2019-10-01T23:28:19
0xa00013,a002,0xa00013tm_,81.10965681,2019-10-01T01:29:30
0xa00005,a003,0xa00005tm_,80.83182179,2019-10-01T07:35:44
0xa00027,a003,0xa00027tm_,82.91709426,2019-10-01T17:49:16
0xa00032,a004,0xa00032tm_,83.13202147,2019-10-01T18:41:29
0xa00001,a002,0xa00001tm_,81.69929839,2019-10-01T22:04:38
0xa00008,a001,0xa00008tm_,80.08860912,2019-10-01T07:25:31
0xa00018,a002,0xa00018tm_,81.1856843,2019-10-01T06:14:10
0xa00036,a004,0xa00036tm_,85.70177819,2019-10-01T15:21:44
0xa00012,a004,0xa00012tm_,81.55024628,2019-10-01T14:08:34
0xa00006,a000,0xa00006tm_,81.58042097,2019-10-01T02:36:17
0xa00029,a004,0xa00029tm_,83.89380313,2019-10-01T10:10:28
0xa00028,a000,0xa00028tm_,83.40124153,2019-10-01T18:58:34
0xa00024,a004,0xa00024tm_,82.54705323,2019-10-01T23:46:22
0xa00014,a003,0xa00014tm_,80.97458199,2019-10-01T13:04:22
0xa00016,a001,0xa00016tm_,81.72595418,2019-10-01T10:57:27
0xa00007,a004,0xa00007tm_,78.55179389,2019-10-01T22:41:22
0xa00005,a002,0xa00005tm_,79.89645075,2019-10-01T19:34:42
0xa00033,a002,0xa00033tm_,84.36223343,2019-10-01T02:46:38
0xa00037,a001,0xa00037tm_,85.19045148,2019-10-01T02:40:51
0xa00039,a000,0xa00039tm_,82.8430794,2019-10-01T05:33:01
0xa00039,a004,0xa00039tm_,85.69053569,2019-10-01T12:08:50
0xa00016,a001,0xa00016tm_,81.73043517,2019-10-01T07:46:39
0xa00022,a001,0xa00022tm_,82,2019-10-01T06:07:47
0xa00003,a002,0xa00003tm_,80.54482756,2019-10-01T15:01:20
0xa00004,a000,0xa00004tm_,79.4633846,2019-10-01T19:53:44
0xa00032,a000,0xa00032tm_,84.3004911,2019-10-01T00:53:27
0xa00037,a003,0xa00037tm_,82.18375279,2019-10-01T22:47:47
0xa00002,a002,0xa00002tm_,77.26946512,2019-10-01T03:51:06
0xa00031,a002,0xa00031tm_,83.53716477,2019-10-01T12:58:23
0xa00029,a004,0xa00029tm_,83.53172368,2019-10-01T14:53:00
0xa00039,a001,0xa00039tm_,83.61421619,2019-10-01T04:24:34
0xa00033,a001,0xa00033tm_,83.91723367,2019-10-01T21:07:54
0xa00025,a002,0xa00025tm_,82.32206284,2019-10-01T15:39:39
0xa00018,a004,0xa00018tm_,81.64253561,2019-10-01T05:15:40
0xa00036,a000,0xa00036tm_,84.91359418,2019-10-01T20:32:51
0xa00032,a002,0xa00032tm_,82.0928402,2019-10-01T18:56:10
0xa00033,a002,0xa00033tm_,82.91320469,2019-10-01T12:23:04
0xa00021,a004,0xa00021tm_,82,2019-10-01T15:00:05
0xa00032,a003,0xa00032tm_,84.33525995,2019-10-01T18:35:30
0xa00035,a001,0xa00035tm_,82.16162978,2019-10-01T13:20:03
0xa00003,a000,0xa00003tm_,80.95158333,2019-10-01T15:04:13
0xa00017,a004,0xa00017tm_,81.94653163,2019-10-01T13:27:55
0xa00038,a000,0xa00038tm_,82.5945522,2019-10-01T18:19:32
0xa00038,a003,0xa00038tm_,85.39243791,2019-10-01T06:20:01
0xa00036,a004,0xa00036tm_,85.44877289,2019-10-01T17:42:35
0xa00018,a000,0xa00018tm_,81.46624183,2019-10-01T04:28:16
0xa00038,a000,0xa00038tm_,82.06231378,2019-10-01T01:52:54
0xa00023,a002,0xa00023tm_,82,2019-10-01T20:58:20
0xa00003,a000,0xa00003tm_,79.68290362,2019-10-01T16:18:09
0xa00036,a002,0xa00036tm_,85.95119178,2019-10-01T23:03:48
0xa00027,a004,0xa00027tm_,82.15337005,2019-10-01T21:06:25
0xa00005,a002,0xa00005tm_,80.3492004,2019-10-01T00:13:25
0xa00026,a002,0xa00026tm_,82.11886739,2019-10-01T14:07:31
0xa00025,a003,0xa00025tm_,82.34164177,2019-10-01T06:44:00
0xa00025,a003,0xa00025tm_,82.85670636,2019-10-01T00:31:09
0xa00034,a003,0xa00034tm_,84.68244596,2019-10-01T22:01:36
0xa00032,a000,0xa00032tm_,84.07171921,2019-10-01T21:31:23
0xa00027,a002,0xa00027tm_,82.33561615,2019-10-01T14:56:49
0xa00005,a000,0xa00005tm_,79.95182417,2019-10-01T14:03:18
0xa00009,a003,0xa00009tm_,81.44492121,2019-10-01T15:32:53
0xa00020,a004,0xa00020tm_,82,2019-10-01T13:10:26
0xa00011,a003,0xa00011tm_,80.12466193,2019-10-01T02:15:09
0xa00029,a001,0xa00029tm_,83.10850907,2019-10-01T04:06:49
0xa00026,a004,0xa00026tm_,82.46104932,2019-10-01T05:13:53
0xa00010,a001,0xa00010tm_,79.05270627,2019-10-01T15:29:09
0xa00031,a002,0xa00031tm_,83.60369595,2019-10-01T13:20:17
0xa00039,a003,0xa00039tm_,84.02877279,2019-10-01T03:59:58
0xa00024,a001,0xa00024tm_,82.09473772,2019-10-01T13:50:41
0xa00029,a001,0xa00029tm_,82.68416822,2019-10-01T23:30:39
0xa00018,a003,0xa00018tm_,81.89506255,2019-10-01T02:23:46
0xa00005,a002,0xa00005tm_,81.73014389,2019-10-01T03:52:41
0xa00013,a000,0xa00013tm_,80.26786154,2019-10-01T10:13:59
0xa00015,a003,0xa00015tm_,81.42821102,2019-10-01T11:23:22
0xa00005,a001,0xa00005tm_,79.38827919,2019-10-01T01:04:49
0xa00008,a001,0xa00008tm_,80.98871341,2019-10-01T00:40:52
0xa00020,a002,0xa00020tm_,82,2019-10-01T20:48:21
0xa00029,a002,0xa00029tm_,83.18405062,2019-10-01T05:27:21
0xa00008,a000,0xa00008tm_,81.12785833,2019-10-01T17:50:52
0xa00015,a001,0xa00015tm_,80.88252713,2019-10-01T05:52:02
0xa00010,a004,0xa00010tm_,81.80240216,2019-10-01T08:20:22
0xa00036,a000,0xa00036tm_,82.04327966,2019-10-01T02:32:11
0xa00003,a001,0xa00003tm_,80.94199021,2019-10-01T08:27:44
0xa00015,a003,0xa00015tm_,81.73639908,2019-10-01T20:56:11
0xa00010,a003,0xa00010tm_,80.38750983,2019-10-01T11:33:25
0xa00032,a000,0xa00032tm_,83.13259954,2019-10-01T23:42:48
0xa00038,a004,0xa00038tm_,82.19994483,2019-10-01T13:46:06
0xa00038,a004,0xa00038tm_,82.10655822,2019-10-01T03:50:53
0xa00002,a004,0xa00002tm_,80.7262696,2019-10-01T11:57:56
0xa00032,a002,0xa00032tm_,82.50611534,2019-10-01T20:37:44
0xa00039,a001,0xa00039tm_,84.69989695,2019-10-01T16:17:06
0xa00004,a004,0xa00004tm_,79.40309755,2019-10-01T18:43:39
0xa00035,a004,0xa00035tm_,84.46252515,2019-10-01T14:35:25
0xa00020,a000,0xa00020tm_,82,2019-10-01T21:42:53
0xa00032,a000,0xa00032tm_,82.10290557,2019-10-01T12:52:12
0xa00022,a004,0xa00022tm_,82,2019-10-01T16:26:05
0xa00019,a000,0xa00019tm_,81.65092838,2019-10-01T05:12:17
0xa00005,a004,0xa00005tm_,79.94854862,2019-10-01T21:46:51
0xa00012,a004,0xa00012tm_,80.01643373,2019-10-01T17:02:57
0xa00038,a000,0xa00038tm_,85.71559391,2019-10-01T08:41:50
0xa00022,a002,0xa00022tm_,82,2019-10-01T02:21:08
0xa00022,a004,0xa00022tm_,82,2019-10-01T04:50:40
0xa00037,a004,0xa00037tm_,83.3302848,2019-10-01T19:10:49
0xa00003,a000,0xa00003tm_,79.87111396,2019-10-01T14:10:39
0xa00031,a004,0xa00031tm_,83.88948786,2019-10-01T16:17:26
0xa00035,a000,0xa00035tm_,84.13649953,2019-10-01T13:46:14
0xa00004,a003,0xa00004tm_,81.40401079,2019-10-01T23:58:33
0xa00011,a004,0xa00011tm_,79.98515745,2019-10-01T04:00:44
0xa00015,a000,0xa00015tm_,81.16478456,2019-10-01T07:18:31
0xa00025,a002,0xa00025tm_,82.13535518,2019-10-01T03:21:59
0xa00015,a002,0xa00015tm_,81.44649991,2019-10-01T20:53:12
0xa00016,a003,0xa00016tm_,81.66530529,2019-10-01T02:02:08
0xa00023,a004,0xa00023tm_,82,2019-10-01T08:58:01
0xa00026,a003,0xa00026tm_,82.05664051,2019-10-01T07:46:00
0xa00013,a001,0xa00013tm_,81.18487849,2019-10-01T03:11:30
0xa00010,a000,0xa00010tm_,79.04085996,2019-10-01T07:16:39
0xa00031,a002,0xa00031tm_,83.95798154,2019-10-01T03:43:30
0xa00021,a003,0xa00021tm_,82,2019-10-01T14:00:02
0xa00033,a001,0xa00033tm_,83.13235298,2019-10-01T02:11:44
0xa00036,a003,0xa00036tm_,84.18856008,2019-10-01T20:12:00
0xa00023,a003,0xa00023tm_,82,2019-10-01T13:14:09
0xa00020,a004,0xa00020tm_,82,2019-10-01T23:57:07
0xa00014,a004,0xa00014tm_,81.70474302,2019-10-01T11:19:47
0xa00038,a001,0xa00038tm_,84.85260634,2019-10-01T02:06:18
0xa00021,a000,0xa00021tm_,82,2019-10-01T12:06:43
0xa00039,a001,0xa00039tm_,85.39812339,2019-10-01T21:13:19
0xa00034,a001,0xa00034tm_,83.96743111,2019-10-01T21:33:14
0xa00029,a001,0xa00029tm_,82.2525486,2019-10-01T11:27:32
0xa00007,a003,0xa00007tm_,81.34456925,2019-10-01T22:25:18
0xa00017,a004,0xa00017tm_,81.14380331,2019-10-01T00:26:14
0xa00028,a001,0xa00028tm_,82.59838659,2019-10-01T12:36:43
0xa00001,a000,0xa00001tm_,81.88907623,2019-10-01T02:10:01
0xa00021,a003,0xa00021tm_,82,2019-10-01T23:24:57
0xa00006,a004,0xa00006tm_,78.28053067,2019-10-01T15:47:56
0xa00037,a004,0xa00037tm_,83.95546276,2019-10-01T14:31:49
0xa00004,a004,0xa00004tm_,78.58018907,2019-10-01T16:21:07
0xa00014,a001,0xa00014tm_,80.46652229,2019-10-01T14:39:12
0xa00001,a001,0xa00001tm_,80.48441164,2019-10-01T03:32:05
0xa00014,a002,0xa00014tm_,80.67914323,2019-10-01T22:44:43
0xa00038,a002,0xa00038tm_,85.6227142,2019-10-01T19:28:26
0xa00007,a002,0xa00007tm_,78.49918267,2019-10-01T09:12:39
0xa00020,a003,0xa00020tm_,82,2019-10-01T10:51:09
0xa00008,a003,0xa00008tm_,81.24816254,2019-10-01T01:52:12
0xa00034,a001,0xa00034tm_,83.87679764,2019-10-01T13:12:51
0xa00028,a001,0xa00028tm_,83.82909107,2019-10-01T16:16:15
0xa00035,a000,0xa00035tm_,83.41812918,2019-10-01T21:37:46
0xa00012,a001,0xa00012tm_,81.18779829,2019-10-01T18:50:05
0xa00027,a004,0xa00027tm_,82.49987168,2019-10-01T18:34:55
0xa00034,a004,0xa00034tm_,84.96128974,2019-10-01T11:07:39
0xa00037,a001,0xa00037tm_,83.53519825,2019-10-01T14:44:47
0xa00006,a004,0xa00006tm_,81.04592869,2019-10-01T14:18:28
0xa00024,a004,0xa00024tm_,82.71898405,2019-10-01T18:02:41
0xa00020,a004,0xa00020tm_,82,2019-10-01T02:47:55
0xa00019,a001,0xa00019tm_,81.85467717,2019-10-01T18:08:47
0xa00030,a002,0xa00030tm_,83.96340707,2019-10-01T18:50:48
0xa00038,a004,0xa00038tm_,83.30325171,2019-10-01T15:59:17
0xa00020,a000,0xa00020tm_,82,2019-10-01T02:21:04
0xa00008,a002,0xa00008tm_,81.26739259,2019-10-01T15:43:16
0xa00015,a002,0xa00015tm_,80.04931211,2019-10-01T15:39:10
0xa00029,a004,0xa00029tm_,82.65205024,2019-10-01T07:58:32
0xa00037,a004,0xa00037tm_,82.69766917,2019-10-01T23:14:11
0xa00032,a001,0xa00032tm_,83.12474785,2019-10-01T20:49:16
0xa00005,a002,0xa00005tm_,79.24263474,2019-10-01T07:52:06
0xa00004,a001,0xa00004tm_,81.3365389,2019-10-01T06:12:00
0xa00028,a003,0xa00028tm_,82.74782952,2019-10-01T18:42:37
0xa00010,a004,0xa00010tm_,81.21013832,2019-10-01T21:57:04
0xa00032,a004,0xa00032tm_,83.68171524,2019-10-01T04:12:11
0xa00024,a002,0xa00024tm_,82.86397382,2019-10-01T03:35:07
0xa00019,a004,0xa00019tm_,81.64425273,2019-10-01T14:11:20
0xa00017,a000,0xa00017tm_,81.46120821,2019-10-01T17:19:35
0xa00011,a004,0xa00011tm_,80.56576821,2019-10-01T23:32:23
0xa00017,a004,0xa00017tm_,81.01256072,2019-10-01T07:08:01
0xa00026,a003,0xa00026tm_,82.48565788,2019-10-01T13:13:47
0xa00020,a001,0xa00020tm_,82,2019-10-01T17:46:26
0xa00030,a002,0xa00030tm_,83.1323408,2019-10-01T23:35:41
0xa00007,a000,0xa00007tm_,81.68882847,2019-10-01T18:15:41
0xa00010,a000,0xa00010tm_,81.58703155,2019-10-01T17:26:23
0xa00037,a002,0xa00037tm_,84.0767165,2019-10-01T14:35:28
0xa00005,a003,0xa00005tm_,81.90753557,2019-10-01T05:22:05
0xa00025,a003,0xa00025tm_,82.93965728,2019-10-01T19:49:44
0xa00035,a004,0xa00035tm_,84.90662518,2019-10-01T14:42:21
0xa00012,a004,0xa00012tm_,80.12411742,2019-10-01T11:27:05
0xa00014,a004,0xa00014tm_,80.03536538,2019-10-01T11:47:04
0xa00027,a001,0xa00027tm_,82.86195331,2019-10-01T08:19:59
0xa00033,a004,0xa00033tm_,84.29704538,2019-10-01T14:21:44
0xa00037,a003,0xa00037tm_,83.91631671,2019-10-01T18:13:49
0xa00006,a002,0xa00006tm_,81.1585208,2019-10-01T06:53:18
0xa00012,a004,0xa00012tm_,81.20353904,2019-10-01T11:43:47
0xa00028,a001,0xa00028tm_,82.703957,2019-10-01T13:15:02
0xa00033,a004,0xa00033tm_,84.7567674,2019-10-01T16:06:20
0xa00008,a003,0xa00008tm_,79.15896725,2019-10-01T06:30:53
0xa00022,a004,0xa00022tm_,82,2019-10-01T00:39:09
0xa00010,a002,0xa00010tm_,80.2525884,2019-10-01T01:50:50
0xa00037,a002,0xa00037tm_,82.21036221,2019-10-01T08:44:25
0xa00020,a004,0xa00020tm_,82,2019-10-01T18:37:12
0xa00013,a003,0xa00013tm_,81.78335232,2019-10-01T17:16:03
0xa00019,a001,0xa00019tm_,81.4054711,2019-10-01T22:35:59
0xa00036,a000,0xa00036tm_,83.96465299,2019-10-01T15:10:33
0xa00019,a003,0xa00019tm_,81.1340797,2019-10-01T19:16:51
0xa00008,a000,0xa00008tm_,80.27808026,2019-10-01T09:35:49
0xa00007,a002,0xa00007tm_,79.55212125,2019-10-01T01:32:34
0xa00026,a002,0xa00026tm_,82.69023818,2019-10-01T12:21:15
0xa00030,a002,0xa00030tm_,82.37658283,2019-10-01T16:31:05
0xa00030,a000,0xa00030tm_,82.45562272,2019-10-01T10:30:33
0xa00016,a000,0xa00016tm_,81.83253919,2019-10-01T14:14:01
0xa00006,a004,0xa00006tm_,80.19036285,2019-10-01T10:19:11
0xa00037,a001,0xa00037tm_,85.68988442,2019-10-01T06:23:12
0xa00032,a002,0xa00032tm_,82.27178612,2019-10-01T08:55:55
0xa00016,a002,0xa00016tm_,81.68859398,2019-10-01T02:02:18
0xa00018,a001,0xa00018tm_,81.82078724,2019-10-01T09:42:29
0xa00003,a003,0xa00003tm_,80.66726227,2019-10-01T20:40:38
0xa00034,a001,0xa00034tm_,82.35086297,2019-10-01T19:16:03
0xa00011,a002,0xa00011tm_,79.00072296,2019-10-01T08:00:32
0xa00003,a000,0xa00003tm_,81.30560556,2019-10-01T06:10:59
0xa00034,a004,0xa00034tm_,83.80881093,2019-10-01T20:59:20
0xa00030,a004,0xa00030tm_,82.1225555,2019-10-01T08:54:53
0xa00018,a001,0xa00018tm_,81.87017671,2019-10-01T04:09:25
0xa00019,a001,0xa00019tm_,81.93933431,2019-10-01T16:48:30
0xa00013,a001,0xa00013tm_,80.92781828,2019-10-01T18:37:28
0xa00032,a003,0xa00032tm_,82.87511989,2019-10-01T00:28:19
0xa00026,a001,0xa00026tm_,82.12911459,2019-10-01T14:48:35
0xa00039,a003,0xa00039tm_,82.94190531,2019-10-01T12:43:48
0xa00031,a004,0xa00031tm_,83.49515307,2019-10-01T21:57:48
0xa00033,a002,0xa00033tm_,82.10302967,2019-10-01T10:45:37
0xa00033,a002,0xa00033tm_,84.14833019,2019-10-01T17:06:48
0xa00015,a000,0xa00015tm_,80.05825883,2019-10-01T11:01:48
0xa00003,a003,0xa00003tm_,81.09337844,2019-10-01T06:40:35
0xa00018,a004,0xa00018tm_,81.39937561,2019-10-01T10:52:42
0xa00032,a001,0xa00032tm_,84.49350963,2019-10-01T07:10:28
0xa00028,a002,0xa00028tm_,83.42065244,2019-10-01T13:20:55
0xa00039,a001,0xa00039tm_,83.39501904,2019-10-01T15:22:34
0xa00025,a004,0xa00025tm_,82.85201422,2019-10-01T01:19:09
0xa00020,a000,0xa00020tm_,82,2019-10-01T16:23:53
0xa00025,a002,0xa00025tm_,82.09414828,2019-10-01T06:18:48
0xa00002,a002,0xa00002tm_,81.90549661,2019-10-01T09:31:56
0xa00021,a000,0xa00021tm_,82,2019-10-01T06:31:03
0xa00024,a002,0xa00024tm_,82.82630189,2019-10-01T17:18:09
0xa00029,a002,0xa00029tm_,82.36480059,2019-10-01T03:33:24
0xa00010,a004,0xa00010tm_,81.99399995,2019-10-01T15:04:01
0xa00039,a002,0xa00039tm_,85.22225967,2019-10-01T15:19:21
0xa00020,a000,0xa00020tm_,82,2019-10-01T17:32:41
0xa00023,a002,0xa00023tm_,82,2019-10-01T05:19:23
0xa00034,a001,0xa00034tm_,82.48494891,2019-10-01T18:32:51
0xa00037,a000,0xa00037tm_,83.13678061,2019-10-01T23:39:08
0xa00024,a000,0xa00024tm_,82.34339005,2019-10-01T08:15:58
0xa00025,a003,0xa00025tm_,82.11285507,2019-10-01T00:52:11
0xa00006,a001,0xa00006tm_,79.69417006,2019-10-01T12:00:22
0xa00030,a003,0xa00030tm_,82.92499663,2019-10-01T22:09:52
0xa00013,a002,0xa00013tm_,81.64389054,2019-10-01T14:14:47
0xa00002,a002,0xa00002tm_,80.82800482,2019-10-01T06:27:59
0xa00001,a004,0xa00001tm_,77.01219833,2019-10-01T21:12:01
0xa00012,a002,0xa00012tm_,81.08298607,2019-10-01T20:50:16
0xa00035,a003,0xa00035tm_,82.43410139,2019-10-01T02:20:44
0xa00028,a003,0xa00028tm_,83.19457111,2019-10-01T05:03:36
0xa00019,a003,0xa00019tm_,81.14244008,2019-10-01T17:11:21
0xa00014,a003,0xa00014tm_,81.39990569,2019-10-01T06:21:02
0xa00036,a004,0xa00036tm_,85.92768557,2019-10-01T09:07:27
0xa00039,a000,0xa00039tm_,84.45569731,2019-10-01T03:14:38
0xa00035,a001,0xa00035tm_,84.28987838,2019-10-01T15:21:27
0xa00010,a001,0xa00010tm_,81.2509672,2019-10-01T11:53:38
0xa00015,a002,0xa00015tm_,81.48978503,2019-10-01T10:17:44
0xa00017,a000,0xa00017tm_,81.71071252,2019-10-01T11:20:46
0xa00001,a001,0xa00001tm_,77.68487998,2019-10-01T01:27:09
0xa00004,a004,0xa00004tm_,81.74095587,2019-10-01T10:04:27
0xa00029,a001,0xa00029tm_,82.06837356,2019-10-01T05:32:18
0xa00005,a001,0xa00005tm_,79.4405406,2019-10-01T12:03:57
0xa00005,a000,0xa00005tm_,80.79006914,2019-10-01T16:14:41
0xa00018,a000,0xa00018tm_,81.10522782,2019-10-01T09:42:44
0xa00009,a002,0xa00009tm_,80.87963909,2019-10-01T16:01:44
0xa00022,a001,0xa00022tm_,82,2019-10-01T06:09:51
0xa00033,a002,0xa00033tm_,82.20195601,2019-10-01T07:22:28
0xa00002,a001,0xa00002tm_,80.43843075,2019-10-01T04:31:33
0xa00023,a004,0xa00023tm_,82,2019-10-01T06:28:55
