Machine_ID,Line_ID,T_Sensor_ID,Op_Temp,F_Sensor_ID,Frequency,Timestamp
0xa00028,a004,0xa00028tm_,82.0060118,0xa00028fr_,56.98245829,2019-10-01T13:10:16
0xa00028,a002,0xa00028tm_,83.33123202,0xa00028fr_,63.05126995,2019-10-01T07:35:11
0xa00005,a004,0xa00005tm_,81.13704746,0xa00005fr_,61.83674658,2019-10-01T09:44:35
0xa00017,a000,0xa00017tm_,81.81491286,0xa00017fr_,59.10388819,2019-10-01T13:44:30
0xa00027,a000,0xa00027tm_,82.36261922,0xa00027fr_,58.74891859,2019-10-01T01:36:07
0xa00024,a004,0xa00024tm_,82.9467411,0xa00024fr_,61.77298905,2019-10-01T03:29:36
0xa00035,a002,0xa00035tm_,82.77052234,0xa00035fr_,62.24953231,2019-10-01T12:51:26
0xa00022,a003,0xa00022tm_,82,0xa00022fr_,59.08709356,2019-10-01T05:36:47
0xa00017,a000,0xa00017tm_,81.38226338,0xa00017fr_,59.14213353,2019-10-01T23:49:10
0xa00009,a001,0xa00009tm_,79.90861919,0xa00009fr_,61.65529923,2019-10-01T12:52:13
0xa00015,a002,0xa00015tm_,81.71280938,0xa00015fr_,62.11877574,2019-10-01T13:07:49
0xa00001,a003,0xa00001tm_,77.05334313,0xa00001fr_,58.7230147,2019-10-01T16:09:06
0xa00024,a004,0xa00024tm_,82.81845077,0xa00024fr_,55.15739028,2019-10-01T13:22:12
0xa00015,a002,0xa00015tm_,80.25868349,0xa00015fr_,55.4160315,2019-10-01T14:12:55
0xa00018,a001,0xa00018tm_,81.79890767,0xa00018fr_,56.21466692,2019-10-01T00:17:43
0xa00002,a003,0xa00002tm_,78.72223542,0xa00002fr_,58.14516646,2019-10-01T08:51:00
0xa00005,a002,0xa00005tm_,78.97232593,0xa00005fr_,60.91436509,2019-10-01T13:20:17
0xa00025,a000,0xa00025tm_,82.07746816,0xa00025fr_,59.82467224,2019-10-01T16:47:42
0xa00031,a002,0xa00031tm_,83.14480615,0xa00031fr_,59.83838097,2019-10-01T04:08:52
0xa00037,a001,0xa00037tm_,84.00239581,0xa00037fr_,57.49624136,2019-10-01T02:16:50
0xa00012,a003,0xa00012tm_,81.61385688,0xa00012fr_,56.31738593,2019-10-01T23:09:10
0xa00012,a002,0xa00012tm_,80.43966669,0xa00012fr_,57.80454811,2019-10-01T01:10:23
0xa00009,a001,0xa00009tm_,81.41142642,0xa00009fr_,55.7376545,2019-10-01T18:30:40
0xa00023,a004,0xa00023tm_,82,0xa00023fr_,61.23674508,2019-10-01T23:14:41
0xa00038,a003,0xa00038tm_,85.80340118,0xa00038fr_,61.28179454,2019-10-01T11:15:11
0xa00032,a002,0xa00032tm_,84.00518665,0xa00032fr_,63.66717103,2019-10-01T02:13:39
0xa00025,a000,0xa00025tm_,82.3643546,0xa00025fr_,61.90088046,2019-10-01T15:12:28
0xa00006,a004,0xa00006tm_,81.81200454,0xa00006fr_,60.95142293,2019-10-01T05:27:04
0xa00029,a004,0xa00029tm_,82.32883432,0xa00029fr_,59.27467406,2019-10-01T01:50:53
0xa00033,a004,0xa00033tm_,82.24833957,0xa00033fr_,57.30058628,2019-10-01T08:23:29
0xa00001,a002,0xa00001tm_,81.66642464,0xa00001fr_,63.0509303,2019-10-01T16:50:46
0xa00032,a001,0xa00032tm_,84.10994237,0xa00032fr_,64.86748488,2019-10-01T06:14:59
0xa00009,a004,0xa00009tm_,80.41445858,0xa00009fr_,59.13251041,2019-10-01T22:35:24
0xa00028,a004,0xa00028tm_,82.16591778,0xa00028fr_,56.89118613,2019-10-01T15:40:49
0xa00025,a004,0xa00025tm_,82.15900332,0xa00025fr_,55.24683204,2019-10-01T18:22:31
0xa00011,a004,0xa00011tm_,79.14137489,0xa00011fr_,62.4895425,2019-10-01T12:28:21
0xa00016,a004,0xa00016tm_,81.53528727,0xa00016fr_,58.60369372,2019-10-01T20:19:00
0xa00005,a003,0xa00005tm_,78.58810055,0xa00005fr_,56.77311807,2019-10-01T09:56:43
0xa00026,a000,0xa00026tm_,82.72359985,0xa00026fr_,62.70857557,2019-10-01T21:27:44
0xa00028,a000,0xa00028tm_,83.79227777,0xa00028fr_,63.84238134,2019-10-01T09:47:55
0xa00026,a003,0xa00026tm_,82.32723669,0xa00026fr_,56.4928893,2019-10-01T01:09:11
0xa00037,a003,0xa00037tm_,85.02533097,0xa00037fr_,57.39064954,2019-10-01T09:59:30
0xa00023,a002,0xa00023tm_,82,0xa00023fr_,59.16403558,2019-10-01T06:36:09
0xa00011,a000,0xa00011tm_,81.75952598,0xa00011fr_,60.90808081,2019-10-01T04:50:25
0xa00014,a003,0xa00014tm_,81.7813142,0xa00014fr_,59.52324614,2019-10-01T17:02:59
0xa00007,a001,0xa00007tm_,80.23656215,0xa00007fr_,57.91085433,2019-10-01T21:48:01
0xa00007,a002,0xa00007tm_,79.41828332,0xa00007fr_,56.85459314,2019-10-01T17:08:47
0xa00016,a001,0xa00016tm_,81.55760156,0xa00016fr_,61.46139578,2019-10-01T08:30:21
0xa00019,a000,0xa00019tm_,81.32269089,0xa00019fr_,64.56763515,2019-10-01T13:03:24
0xa00004,a001,0xa00004tm_,79.15810138,0xa00004fr_,60.30863985,2019-10-01T20:29:35
0xa00029,a000,0xa00029tm_,83.01811487,0xa00029fr_,56.94201184,2019-10-01T21:23:36
0xa00031,a003,0xa00031tm_,82.15851552,0xa00031fr_,61.51923653,2019-10-01T04:10:29
0xa00026,a001,0xa00026tm_,82.7173236,0xa00026fr_,60.83297884,2019-10-01T15:48:17
0xa00010,a003,0xa00010tm_,81.7290701,0xa00010fr_,64.2818042,2019-10-01T10:01:17
0xa00039,a002,0xa00039tm_,85.92237315,0xa00039fr_,59.94524171,2019-10-01T22:12:13
0xa00026,a000,0xa00026tm_,82.82688882,0xa00026fr_,62.69860606,2019-10-01T12:13:41
0xa00032,a000,0xa00032tm_,82.59764483,0xa00032fr_,59.65641078,2019-10-01T11:03:10
0xa00039,a002,0xa00039tm_,83.74964089,0xa00039fr_,57.21263324,2019-10-01T15:16:44
0xa00005,a000,0xa00005tm_,80.63697068,0xa00005fr_,63.07755695,2019-10-01T00:14:49
0xa00011,a003,0xa00011tm_,80.88988053,0xa00011fr_,64.19995568,2019-10-01T17:21:38
0xa00028,a000,0xa00028tm_,82.24787014,0xa00028fr_,64.25874627,2019-10-01T11:17:33
0xa00003,a002,0xa00003tm_,81.35048545,0xa00003fr_,61.03658273,2019-10-01T12:05:41
0xa00004,a003,0xa00004tm_,81.38381402,0xa00004fr_,58.76748342,2019-10-01T17:20:41
0xa00034,a004,0xa00034tm_,83.06279596,0xa00034fr_,58.76188982,2019-10-01T23:20:00
0xa00034,a002,0xa00034tm_,82.05057427,0xa00034fr_,55.3959478,2019-10-01T10:58:19
0xa00033,a002,0xa00033tm_,83.20100479,0xa00033fr_,62.02203167,2019-10-01T09:05:36
0xa00016,a000,0xa00016tm_,81.04035753,0xa00016fr_,55.71075299,2019-10-01T19:27:16
0xa00012,a001,0xa00012tm_,80.76989024,0xa00012fr_,62.47790452,2019-10-01T22:07:32
0xa00036,a001,0xa00036tm_,84.89155733,0xa00036fr_,62.60636367,2019-10-01T02:24:31
0xa00034,a001,0xa00034tm_,82.02912634,0xa00034fr_,62.70501565,2019-10-01T16:45:04
0xa00003,a004,0xa00003tm_,79.67698936,0xa00003fr_,55.35648214,2019-10-01T07:26:48
0xa00017,a004,0xa00017tm_,81.47648322,0xa00017fr_,59.0128878,2019-10-01T23:45:05
0xa00032,a001,0xa00032tm_,84.58121258,0xa00032fr_,60.02225944,2019-10-01T22:48:13
0xa00035,a000,0xa00035tm_,82.07712097,0xa00035fr_,59.71668241,2019-10-01T08:23:53
0xa00031,a003,0xa00031tm_,82.58041928,0xa00031fr_,64.74652552,2019-10-01T22:44:27
0xa00007,a001,0xa00007tm_,78.01153399,0xa00007fr_,61.90115508,2019-10-01T01:06:35
0xa00017,a004,0xa00017tm_,81.56248111,0xa00017fr_,63.97745773,2019-10-01T22:16:07
0xa00003,a004,0xa00003tm_,78.47393618,0xa00003fr_,60.59045801,2019-10-01T20:05:12
0xa00023,a003,0xa00023tm_,82,0xa00023fr_,62.00449973,2019-10-01T20:47:00
0xa00024,a000,0xa00024tm_,82.56420801,0xa00024fr_,62.11137191,2019-10-01T18:04:21
0xa00012,a000,0xa00012tm_,80.1272875,0xa00012fr_,62.28032462,2019-10-01T08:29:53
0xa00035,a002,0xa00035tm_,84.03053507,0xa00035fr_,61.38339043,2019-10-01T08:28:31
0xa00038,a001,0xa00038tm_,83.78949477,0xa00038fr_,61.91773712,2019-10-01T07:21:25
0xa00013,a002,0xa00013tm_,80.40441062,0xa00013fr_,60.25680965,2019-10-01T17:09:22
0xa00008,a003,0xa00008tm_,80.31314446,0xa00008fr_,59.80943711,2019-10-01T14:34:41
0xa00038,a000,0xa00038tm_,83.29688431,0xa00038fr_,58.14441337,2019-10-01T13:56:52
0xa00005,a003,0xa00005tm_,79.38225187,0xa00005fr_,62.13551161,2019-10-01T22:35:33
0xa00013,a004,0xa00013tm_,80.52630387,0xa00013fr_,63.7781233,2019-10-01T06:58:09
0xa00011,a003,0xa00011tm_,80.65606748,0xa00011fr_,63.22670313,2019-10-01T07:12:32
0xa00032,a002,0xa00032tm_,82.67773786,0xa00032fr_,61.47318185,2019-10-01T03:01:27
0xa00016,a001,0xa00016tm_,81.985246,0xa00016fr_,64.912073,2019-10-01T08:22:52
0xa00005,a000,0xa00005tm_,81.24111259,0xa00005fr_,62.12529793,2019-10-01T20:46:42
0xa00001,a001,0xa00001tm_,79.39750107,0xa00001fr_,62.69471011,2019-10-01T11:23:42
0xa00001,a002,0xa00001tm_,77.00073622,0xa00001fr_,57.97629976,2019-10-01T06:55:04
0xa00023,a003,0xa00023tm_,82,0xa00023fr_,56.98996257,2019-10-01T09:57:04
0xa00023,a000,0xa00023tm_,82,0xa00023fr_,64.59545184,2019-10-01T04:25:50
0xa00020,a004,0xa00020tm_,82,0xa00020fr_,56.00970715,2019-10-01T08:42:52
0xa00029,a002,0xa00029tm_,82.86339399,0xa00029fr_,58.61124641,2019-10-01T08:43:06
0xa00010,a001,0xa00010tm_,81.57646433,0xa00010fr_,62.29601259,2019-10-01T13:52:41
0xa00031,a000,0xa00031tm_,83.49801045,0xa00031fr_,55.28247901,2019-10-01T08:19:34
0xa00006,a004,0xa00006tm_,81.32168526,0xa00006fr_,58.60140123,2019-10-01T17:28:32
0xa00005,a000,0xa00005tm_,78.36720072,0xa00005fr_,61.03032629,2019-10-01T00:45:34
0xa00005,a002,0xa00005tm_,80.49117462,0xa00005fr_,56.97532708,2019-10-01T02:40:18
0xa00038,a001,0xa00038tm_,85.8194523,0xa00038fr_,55.30886272,2019-10-01T16:20:33
0xa00009,a003,0xa00009tm_,80.71141905,0xa00009fr_,56.63509816,2019-10-01T10:13:55
0xa00023,a002,0xa00023tm_,82,0xa00023fr_,63.77633627,2019-10-01T08:49:21
0xa00014,a002,0xa00014tm_,80.22072811,0xa00014fr_,60.39748057,2019-10-01T15:43:19
0xa00017,a002,0xa00017tm_,81.70030754,0xa00017fr_,56.08566125,2019-10-01T22:01:15
0xa00017,a002,0xa00017tm_,81.12730314,0xa00017fr_,63.40009259,2019-10-01T15:14:51
0xa00013,a004,0xa00013tm_,81.07358293,0xa00013fr_,60.70280869,2019-10-01T11:08:30
0xa00038,a000,0xa00038tm_,82.7780487,0xa00038fr_,56.53601782,2019-10-01T09:19:07
0xa00033,a004,0xa00033tm_,82.39339896,0xa00033fr_,60.24905722,2019-10-01T20:31:27
0xa00026,a004,0xa00026tm_,82.70460272,0xa00026fr_,61.85896527,2019-10-01T05:53:07
0xa00023,a001,0xa00023tm_,82,0xa00023fr_,58.07927111,2019-10-01T01:15:28
0xa00003,a002,0xa00003tm_,78.27289272,0xa00003fr_,56.2878934,2019-10-01T10:44:28
0xa00039,a002,0xa00039tm_,85.50575132,0xa00039fr_,63.3097714,2019-10-01T17:44:29
0xa00018,a004,0xa00018tm_,81.24109587,0xa00018fr_,62.25131467,2019-10-01T09:14:51
0xa00038,a003,0xa00038tm_,85.05189511,0xa00038fr_,55.06836575,2019-10-01T20:48:13
0xa00007,a000,0xa00007tm_,80.8804657,0xa00007fr_,57.59353581,2019-10-01T21:46:55
0xa00012,a002,0xa00012tm_,81.26508533,0xa00012fr_,61.77299105,2019-10-01T16:51:35
0xa00011,a000,0xa00011tm_,79.70843264,0xa00011fr_,62.58793673,2019-10-01T16:34:12
0xa00027,a000,0xa00027tm_,82.6509607,0xa00027fr_,58.49732538,2019-10-01T21:34:00
0xa00003,a003,0xa00003tm_,79.32284267,0xa00003fr_,56.87156379,2019-10-01T08:13:16
0xa00007,a004,0xa00007tm_,79.50637012,0xa00007fr_,61.05644486,2019-10-01T23:40:44
0xa00032,a001,0xa00032tm_,83.05254513,0xa00032fr_,62.64994536,2019-10-01T19:06:57
0xa00005,a003,0xa00005tm_,78.28669489,0xa00005fr_,61.37311896,2019-10-01T12:23:22
0xa00016,a002,0xa00016tm_,81.68428381,0xa00016fr_,60.55320627,2019-10-01T08:43:00
0xa00023,a004,0xa00023tm_,82,0xa00023fr_,58.80095763,2019-10-01T15:08:01
0xa00023,a003,0xa00023tm_,82,0xa00023fr_,57.89893028,2019-10-01T03:32:05
0xa00003,a001,0xa00003tm_,78.14840637,0xa00003fr_,63.08358653,2019-10-01T18:54:40
0xa00035,a000,0xa00035tm_,83.91903899,0xa00035fr_,64.59460224,2019-10-01T11:42:19
0xa00023,a000,0xa00023tm_,82,0xa00023fr_,57.44196667,2019-10-01T05:08:02
0xa00017,a003,0xa00017tm_,81.75986342,0xa00017fr_,64.22723965,2019-10-01T01:50:44
0xa00027,a003,0xa00027tm_,82.40535744,0xa00027fr_,55.71621662,2019-10-01T20:34:37
0xa00013,a004,0xa00013tm_,80.16158589,0xa00013fr_,64.97840928,2019-10-01T11:15:16
0xa00028,a004,0xa00028tm_,83.90172085,0xa00028fr_,60.02336536,2019-10-01T18:37:54
0xa00009,a003,0xa00009tm_,81.03877217,0xa00009fr_,61.73562203,2019-10-01T06:09:23
0xa00011,a002,0xa00011tm_,79.12262856,0xa00011fr_,60.71327494,2019-10-01T18:26:03
0xa00013,a004,0xa00013tm_,80.11100395,0xa00013fr_,62.53839766,2019-10-01T04:29:33
0xa00032,a004,0xa00032tm_,82.15273529,0xa00032fr_,58.3557543,2019-10-01T21:31:43
0xa00005,a000,0xa00005tm_,79.11786718,0xa00005fr_,57.01450901,2019-10-01T11:53:55
0xa00005,a002,0xa00005tm_,81.99047865,0xa00005fr_,56.99168115,2019-10-01T03:41:05
0xa00019,a001,0xa00019tm_,81.02011407,0xa00019fr_,62.18752738,2019-10-01T18:48:39
0xa00008,a001,0xa00008tm_,80.52239761,0xa00008fr_,55.14636167,2019-10-01T03:35:01
0xa00025,a000,0xa00025tm_,82.88940181,0xa00025fr_,55.53864055,2019-10-01T12:53:27
0xa00016,a000,0xa00016tm_,81.82616327,0xa00016fr_,55.0596092,2019-10-01T03:24:55
0xa00031,a002,0xa00031tm_,82.17616955,0xa00031fr_,55.84990911,2019-10-01T06:02:25
0xa00016,a004,0xa00016tm_,81.23811959,0xa00016fr_,57.27678577,2019-10-01T05:48:47
0xa00028,a004,0xa00028tm_,83.17385021,0xa00028fr_,57.33142064,2019-10-01T05:53:49
0xa00008,a000,0xa00008tm_,79.1029638,0xa00008fr_,62.98583313,2019-10-01T08:10:12
0xa00030,a000,0xa00030tm_,82.2831508,0xa00030fr_,56.11148553,2019-10-01T23:34:58
0xa00032,a000,0xa00032tm_,83.73565393,0xa00032fr_,58.12114283,2019-10-01T08:00:38
0xa00013,a002,0xa00013tm_,80.85824888,0xa00013fr_,64.23525467,2019-10-01T01:34:49
0xa00007,a002,0xa00007tm_,78.41004973,0xa00007fr_,64.31247247,2019-10-01T10:46:36
0xa00023,a004,0xa00023tm_,82,0xa00023fr_,61.3358938,2019-10-01T07:52:24
0xa00019,a003,0xa00019tm_,81.58946755,0xa00019fr_,62.46051592,2019-10-01T19:12:47
0xa00029,a003,0xa00029tm_,82.12932551,0xa00029fr_,59.55299419,2019-10-01T23:32:14
0xa00001,a000,0xa00001tm_,78.28741107,0xa00001fr_,64.25505091,2019-10-01T02:39:00
0xa00038,a003,0xa00038tm_,82.42879595,0xa00038fr_,59.58702605,2019-10-01T00:53:54
0xa00005,a004,0xa00005tm_,80.45157756,0xa00005fr_,61.35097169,2019-10-01T05:15:06
0xa00013,a000,0xa00013tm_,81.94750172,0xa00013fr_,55.04350509,2019-10-01T08:50:54
0xa00010,a002,0xa00010tm_,80.39592911,0xa00010fr_,59.8958315,2019-10-01T22:01:03
0xa00031,a001,0xa00031tm_,83.85504157,0xa00031fr_,61.94259163,2019-10-01T23:03:56
0xa00030,a000,0xa00030tm_,83.16417811,0xa00030fr_,57.85445419,2019-10-01T22:23:27
0xa00036,a002,0xa00036tm_,84.94241474,0xa00036fr_,62.68330933,2019-10-01T06:42:44
0xa00011,a003,0xa00011tm_,81.32594723,0xa00011fr_,62.68667581,2019-10-01T19:21:43
0xa00009,a002,0xa00009tm_,79.13711479,0xa00009fr_,57.51821164,2019-10-01T05:00:27
0xa00004,a004,0xa00004tm_,79.99396758,0xa00004fr_,59.55421984,2019-10-01T00:23:14
0xa00033,a002,0xa00033tm_,83.12597729,0xa00033fr_,63.43471597,2019-10-01T05:45:40
0xa00031,a000,0xa00031tm_,82.91651369,0xa00031fr_,64.7649476,2019-10-01T17:44:30
0xa00005,a002,0xa00005tm_,80.06524718,0xa00005fr_,60.0594588,2019-10-01T16:11:43
0xa00035,a001,0xa00035tm_,84.69714576,0xa00035fr_,59.1101246,2019-10-01T03:35:07
0xa00024,a004,0xa00024tm_,82.40119757,0xa00024fr_,55.53329516,2019-10-01T18:28:35
0xa00033,a000,0xa00033tm_,82.29202317,0xa00033fr_,59.15793091,2019-10-01T09:54:51
0xa00010,a004,0xa00010tm_,81.07709883,0xa00010fr_,59.79178493,2019-10-01T19:52:41
0xa00028,a004,0xa00028tm_,82.9337001,0xa00028fr_,61.50892916,2019-10-01T08:28:54
0xa00024,a000,0xa00024tm_,82.77778038,0xa00024fr_,59.26719974,2019-10-01T13:09:58
0xa00001,a004,0xa00001tm_,78.78921704,0xa00001fr_,56.96779255,2019-10-01T12:45:03
0xa00038,a003,0xa00038tm_,83.94356265,0xa00038fr_,60.37152729,2019-10-01T03:07:04
0xa00009,a002,0xa00009tm_,80.75752301,0xa00009fr_,57.51478641,2019-10-01T11:56:48
0xa00007,a002,0xa00007tm_,81.69860854,0xa00007fr_,58.84496896,2019-10-01T19:19:00
0xa00016,a001,0xa00016tm_,81.40677731,0xa00016fr_,59.54858369,2019-10-01T18:27:20
0xa00005,a004,0xa00005tm_,78.68964104,0xa00005fr_,57.57697059,2019-10-01T14:36:57
0xa00022,a001,0xa00022tm_,82,0xa00022fr_,61.05332544,2019-10-01T13:53:24
0xa00004,a002,0xa00004tm_,80.78561292,0xa00004fr_,63.97489579,2019-10-01T12:19:17
0xa00038,a001,0xa00038tm_,82.83542256,0xa00038fr_,55.20012124,2019-10-01T06:24:56
0xa00031,a003,0xa00031tm_,82.54327514,0xa00031fr_,63.83836619,2019-10-01T11:33:40
0xa00034,a003,0xa00034tm_,84.07643691,0xa00034fr_,59.39885989,2019-10-01T03:47:47
0xa00035,a000,0xa00035tm_,84.25175974,0xa00035fr_,56.15546283,2019-10-01T09:24:26
0xa00032,a000,0xa00032tm_,82.34100776,0xa00032fr_,64.40946109,2019-10-01T04:28:17
0xa00032,a001,0xa00032tm_,82.80889858,0xa00032fr_,64.45260844,2019-10-01T07:23:21
0xa00031,a000,0xa00031tm_,83.56187596,0xa00031fr_,59.42596628,2019-10-01T17:32:22
0xa00027,a000,0xa00027tm_,82.14486736,0xa00027fr_,60.46487105,2019-10-01T22:40:40
0xa00038,a001,0xa00038tm_,83.76930212,0xa00038fr_,57.09039444,2019-10-01T18:01:39
0xa00036,a004,0xa00036tm_,83.12768492,0xa00036fr_,63.17069643,2019-10-01T12:14:31
0xa00023,a003,0xa00023tm_,82,0xa00023fr_,56.65412314,2019-10-01T08:40:52
0xa00035,a004,0xa00035tm_,83.17759511,0xa00035fr_,56.61070053,2019-10-01T23:48:36
0xa00015,a001,0xa00015tm_,80.09620826,0xa00015fr_,56.00400668,2019-10-01T08:19:31
0xa00005,a002,0xa00005tm_,78.10366155,0xa00005fr_,62.83410695,2019-10-01T08:54:33
0xa00037,a001,0xa00037tm_,83.98842639,0xa00037fr_,60.10372085,2019-10-01T20:48:05
0xa00002,a002,0xa00002tm_,77.51239665,0xa00002fr_,55.31654614,2019-10-01T18:17:54
0xa00006,a002,0xa00006tm_,79.76614397,0xa00006fr_,60.81749759,2019-10-01T20:58:01
0xa00034,a001,0xa00034tm_,83.25340335,0xa00034fr_,59.5642627,2019-10-01T03:05:13
0xa00030,a001,0xa00030tm_,83.10937563,0xa00030fr_,60.79918342,2019-10-01T17:56:34
0xa00027,a004,0xa00027tm_,82.20854532,0xa00027fr_,59.85007302,2019-10-01T08:20:34
0xa00018,a004,0xa00018tm_,81.40674297,0xa00018fr_,56.77689027,2019-10-01T13:49:01
0xa00023,a001,0xa00023tm_,82,0xa00023fr_,57.1071292,2019-10-01T13:28:04
0xa00023,a003,0xa00023tm_,82,0xa00023fr_,62.46056839,2019-10-01T05:02:56
0xa00024,a003,0xa00024tm_,82.97397717,0xa00024fr_,60.33716202,2019-10-01T09:31:28
0xa00013,a000,0xa00013tm_,80.90747286,0xa00013fr_,62.34277827,2019-10-01T13:29:28
0xa00020,a002,0xa00020tm_,82,0xa00020fr_,59.4015434,2019-10-01T02:36:58
0xa00033,a001,0xa00033tm_,82.12079282,0xa00033fr_,56.71041982,2019-10-01T04:01:08
0xa00034,a004,0xa00034tm_,82.88192217,0xa00034fr_,57.13732616,2019-10-01T03:27:07
0xa00023,a000,0xa00023tm_,82,0xa00023fr_,58.40751363,2019-10-01T04:28:53
0xa00014,a003,0xa00014tm_,80.71177198,0xa00014fr_,57.8598478,2019-10-01T23:33:04
0xa00026,a003,0xa00026tm_,82.8325449,0xa00026fr_,55.37093612,2019-10-01T04:31:03
0xa00032,a002,0xa00032tm_,82.44829018,0xa00032fr_,64.84147876,2019-10-01T03:24:42
0xa00026,a000,0xa00026tm_,82.59801165,0xa00026fr_,61.24357132,2019-10-01T19:13:56
0xa00021,a002,0xa00021tm_,82,0xa00021fr_,56.35568997,2019-10-01T07:55:59
0xa00022,a004,0xa00022tm_,82,0xa00022fr_,56.45851897,2019-10-01T01:18:12
0xa00006,a000,0xa00006tm_,80.3271284,0xa00006fr_,56.49968892,2019-10-01T18:30:08
0xa00021,a001,0xa00021tm_,82,0xa00021fr_,63.55501551,2019-10-01T01:06:31
0xa00022,a003,0xa00022tm_,82,0xa00022fr_,56.74351657,2019-10-01T00:56:10
0xa00037,a004,0xa00037tm_,84.83178593,0xa00037fr_,59.82547912,2019-10-01T07:50:52
0xa00015,a003,0xa00015tm_,81.23538716,0xa00015fr_,61.53683338,2019-10-01T06:53:28
0xa00026,a002,0xa00026tm_,82.66907685,0xa00026fr_,61.29408093,2019-10-01T13:32:53
0xa00007,a000,0xa00007tm_,78.19427664,0xa00007fr_,62.99048259,2019-10-01T20:03:49
0xa00011,a004,0xa00011tm_,81.67284841,0xa00011fr_,55.5425856,2019-10-01T21:46:18
0xa00024,a004,0xa00024tm_,82.09469917,0xa00024fr_,64.19469596,2019-10-01T14:47:11
0xa00033,a000,0xa00033tm_,83.43381789,0xa00033fr_,61.70080282,2019-10-01T14:35:44
0xa00012,a002,0xa00012tm_,81.57278521,0xa00012fr_,57.7204178,2019-10-01T22:40:50
0xa00008,a001,0xa00008tm_,79.38952084,0xa00008fr_,61.60311676,2019-10-01T22:27:54
0xa00025,a003,0xa00025tm_,82.51849499,0xa00025fr_,60.64293598,2019-10-01T19:32:23
0xa00028,a000,0xa00028tm_,82.13106269,0xa00028fr_,57.1997264,2019-10-01T14:33:06
0xa00019,a003,0xa00019tm_,81.48564175,0xa00019fr_,61.25123239,2019-10-01T08:38:09
0xa00008,a000,0xa00008tm_,80.31124984,0xa00008fr_,62.45003108,2019-10-01T05:11:15
0xa00006,a004,0xa00006tm_,81.68467606,0xa00006fr_,60.69400112,2019-10-01T04:39:01
0xa00013,a001,0xa00013tm_,80.18665431,0xa00013fr_,63.02052158,2019-10-01T07:38:05
0xa00012,a001,0xa00012tm_,81.50151427,0xa00012fr_,63.82469051,2019-10-01T14:27:10
0xa00038,a001,0xa00038tm_,82.40397165,0xa00038fr_,59.09128224,2019-10-01T08:13:10
0xa00023,a003,0xa00023tm_,82,0xa00023fr_,55.10424411,2019-10-01T02:04:17
0xa00005,a002,0xa00005tm_,80.2966404,0xa00005fr_,57.30147916,2019-10-01T16:12:33
0xa00030,a001,0xa00030tm_,83.60367868,0xa00030fr_,58.77748846,2019-10-01T18:00:21
0xa00038,a002,0xa00038tm_,85.45375906,0xa00038fr_,56.36088328,2019-10-01T04:39:08
0xa00033,a003,0xa00033tm_,83.36389325,0xa00033fr_,61.02700551,2019-10-01T19:53:17
0xa00020,a001,0xa00020tm_,82,0xa00020fr_,59.61496179,2019-10-01T23:23:37
0xa00012,a003,0xa00012tm_,81.3281487,0xa00012fr_,61.75216935,2019-10-01T08:58:22
0xa00013,a000,0xa00013tm_,80.73668722,0xa00013fr_,55.18632885,2019-10-01T05:24:24
0xa00014,a003,0xa00014tm_,80.55388364,0xa00014fr_,60.99670575,2019-10-01T17:33:57
0xa00011,a003,0xa00011tm_,79.79810232,0xa00011fr_,64.34044889,2019-10-01T22:36:33
0xa00004,a000,0xa00004tm_,81.31049177,0xa00004fr_,56.10018618,2019-10-01T22:54:07
0xa00007,a000,0xa00007tm_,80.79454927,0xa00007fr_,57.81437711,2019-10-01T03:04:22
0xa00022,a001,0xa00022tm_,82,0xa00022fr_,57.76797571,2019-10-01T23:13:50
0xa00036,a004,0xa00036tm_,84.93586878,0xa00036fr_,56.85321137,2019-10-01T16:55:14
0xa00039,a004,0xa00039tm_,83.13345811,0xa00039fr_,55.85803083,2019-10-01T01:37:25
0xa00029,a002,0xa00029tm_,83.10061444,0xa00029fr_,56.27497495,2019-10-01T13:31:29
0xa00026,a001,0xa00026tm_,82.36083807,0xa00026fr_,60.99200145,2019-10-01T17:01:12
0xa00012,a001,0xa00012tm_,81.94735694,0xa00012fr_,60.30592331,2019-10-01T05:07:07
0xa00020,a003,0xa00020tm_,82,0xa00020fr_,63.13808761,2019-10-01T20:33:32
0xa00032,a001,0xa00032tm_,82.37834761,0xa00032fr_,62.29912277,2019-10-01T09:23:13
0xa00032,a001,0xa00032tm_,82.01250737,0xa00032fr_,62.05537189,2019-10-01T19:35:22
0xa00006,a003,0xa00006tm_,79.23707497,0xa00006fr_,55.07463746,2019-10-01T18:53:45
0xa00028,a001,0xa00028tm_,83.68882887,0xa00028fr_,55.75070917,2019-10-01T19:59:34
0xa00001,a001,0xa00001tm_,77.31975948,0xa00001fr_,56.95389004,2019-10-01T03:22:19
0xa00008,a001,0xa00008tm_,81.96382742,0xa00008fr_,62.94470575,2019-10-01T11:32:50
0xa00022,a000,0xa00022tm_,82,0xa00022fr_,55.03415948,2019-10-01T14:49:32
0xa00005,a000,0xa00005tm_,81.139556,0xa00005fr_,62.0390407,2019-10-01T04:36:32
0xa00008,a002,0xa00008tm_,80.73360464,0xa00008fr_,56.67920882,2019-10-01T00:15:32
0xa00034,a002,0xa00034tm_,83.6884019,0xa00034fr_,59.33569114,2019-10-01T19:25:44
0xa00037,a003,0xa00037tm_,82.06581621,0xa00037fr_,58.31806893,2019-10-01T02:15:07
