main_ServiceProvider,main_Device_Manufacturer,main_Device_Model,main_Device_OS,main_Device_DeviceLanguage,main_QOS_QOSDate,main_QOS_SignalStrength,main_QOS_Location_Latitude,main_QOS_Location_Longitude,main_QOS_DeltaTransmittedBytes,main_QOS_DeltaReceivedBytes,main_Country,main_Region,main_City,conn_Generation_Category
T-Mobile,samsung,SM-G930T,ANDROID70,en,2017-07-27 18:30:45 UTC,-60,40.1593392,-75.1393763,1333,1246,United States,Pennsylvania,null,4G
T-Mobile,samsung,SM-G930T,ANDROID70,en,2017-07-17 00:14:41 UTC,null,41.8432262,-87.6606122,19842,57386,United States,Illinois,Chicago,3G
T-Mobile,samsung,SM-G930T,ANDROID70,en,2017-07-20 05:28:21 UTC,-71,41.8485463,-72.6908296,13319,33089,United States,Connecticut,null,4G
T-Mobile,samsung,SM-G930T,ANDROID70,en,2017-07-29 05:58:14 UTC,null,33.7861178,-84.3813819,6071,17039,United States,Georgia,Atlanta,4G
T-Mobile,samsung,SM-G930T,ANDROID70,en,2017-07-20 02:05:22 UTC,-70,33.0876212,-96.8407315,1489,126,United States,Texas,null,4G
T-Mobile,samsung,SM-G930T,ANDROID70,en,2017-07-14 18:25:24 UTC,null,39.7796144,-104.9593519,0,0,United States,Colorado,Denver,4G
T-Mobile,samsung,SM-G930T,ANDROID70,en,2017-07-18 21:27:15 UTC,null,42.7674444,-84.5173137,16822,14049,United States,Michigan,null,4G
T-Mobile,samsung,SM-G930T,ANDROID70,en,2017-07-18 03:40:28 UTC,-55,34.1030437,-118.2524453,980,980,United States,California,Los Angeles,4G
T-Mobile,samsung,SM-G930T,ANDROID70,en,2017-07-30 19:43:15 UTC,-76,28.6538389,-81.4239493,0,0,United States,Florida,Altamonte Springs,4G
T-Mobile,samsung,SM-G930T,ANDROID70,en,2017-07-24 06:45:40 UTC,-78,25.528037,-80.4081348,113689,190037,United States,Florida,null,4G
T-Mobile,samsung,SM-G930T,ANDROID70,en,2017-07-30 16:38:08 UTC,-85,32.9912245,-96.591475,26262,48716,United States,Texas,null,4G
T-Mobile,samsung,SM-G930V,ANDROID60,en,2017-07-14 19:19:39 UTC,null,33.8528359,-84.3792522,77382,263341,United States,Georgia,Atlanta,4G
T-Mobile,samsung,SM-G930V,ANDROID70,en,2017-07-25 01:49:45 UTC,-67,33.80116898,-84.48973382,0,0,United States,Georgia,Atlanta,4G
T-Mobile,samsung,SM-G935T,ANDROID70,en,2017-07-07 16:51:20 UTC,-59,40.7845563,-74.0105374,44894,229353,United States,New Jersey,West New York,4G
T-Mobile,samsung,SM-G935T,ANDROID70,en,2017-06-23 17:48:01 UTC,null,40.3503018,-75.9263527,130239,543014,United States,Pennsylvania,Reading,4G
T-Mobile,samsung,SM-G935T,ANDROID70,en,2017-07-26 22:55:32 UTC,null,42.4052051,-83.2955816,1521,1794,United States,Michigan,null,4G
T-Mobile,samsung,SM-G935T,ANDROID70,en,2017-07-01 05:38:17 UTC,null,41.8963085,-87.6214062,11957,23529,United States,Illinois,Chicago,4G
T-Mobile,samsung,SM-G935T,ANDROID70,en,2017-07-30 01:52:03 UTC,null,39.969827,-75.1930226,0,0,United States,Pennsylvania,Philadelphia,4G
T-Mobile,samsung,SM-G935T,ANDROID70,en,2017-06-30 19:40:10 UTC,null,40.36672079,-75.91533781,115761,1713682,United States,Pennsylvania,Reading,4G
T-Mobile,samsung,SM-G935T,ANDROID70,en,2017-07-27 17:06:06 UTC,-77,40.8129667,-73.9310222,0,0,United States,New York,New York,4G
T-Mobile,samsung,SM-G935T,ANDROID70,en,2017-06-11 04:53:36 UTC,null,33.9019618,-118.3432271,5763,22286,United States,California,Hawthorne,4G
T-Mobile,samsung,SM-G935T,ANDROID70,en,2017-07-15 19:05:04 UTC,null,41.1178069,-104.8027715,8958,211136,United States,Wyoming,Cheyenne,4G
T-Mobile,samsung,SM-G935T,ANDROID70,en,2017-07-27 16:26:57 UTC,null,35.8263516,-78.6259961,31405,21496,United States,North Carolina,Raleigh,3G
T-Mobile,samsung,SM-G935T,ANDROID70,en,2017-06-13 08:43:08 UTC,null,32.639682,-96.7929155,7238,7771,United States,Texas,Lancaster,4G
T-Mobile,samsung,SM-G935T,ANDROID70,en,2017-07-19 03:19:30 UTC,null,33.8983761,-117.5733928,0,0,United States,California,Corona,4G
T-Mobile,samsung,SM-G935T,ANDROID70,en,2017-07-30 13:07:11 UTC,null,33.2985632,-111.6353303,20699,14115,United States,Arizona,Mesa,4G
T-Mobile,samsung,SM-G935T,ANDROID70,en,2017-07-16 14:25:10 UTC,-87,38.871652,-77.2363314,980,1040,United States,Virginia,null,4G
T-Mobile,samsung,SM-G935T,ANDROID70,en,2017-07-16 15:49:47 UTC,-70,30.2120849,-92.0014592,0,0,United States,Louisiana,Lafayette,4G
T-Mobile,samsung,SM-G935T,ANDROID70,en,2017-07-25 10:49:55 UTC,null,33.9460141,-118.3472531,22111,19464,United States,California,Inglewood,4G
T-Mobile,samsung,SM-G935T,ANDROID70,en,2017-07-21 06:43:46 UTC,-81,33.6646107,-112.171955,98944,1762160,United States,Arizona,null,4G
T-Mobile,samsung,SM-G935T,ANDROID70,en,2017-05-30 02:15:41 UTC,-76,38.677578,-90.2283188,103,0,United States,Missouri,St. Louis,4G
T-Mobile,samsung,SM-G935T,ANDROID70,en,2017-07-15 18:15:49 UTC,-82,39.2008943,-76.6822374,1116,784,United States,Maryland,null,4G
T-Mobile,samsung,SM-G935T,ANDROID70,en,2017-05-27 01:44:42 UTC,null,47.9708875,-122.200781,8015,13850,United States,Washington,Everett,4G
T-Mobile,samsung,SM-G935T,ANDROID70,en,2017-07-26 14:58:51 UTC,null,33.4369383,-111.9703208,97,238,United States,Arizona,Phoenix,4G
T-Mobile,samsung,SM-G935T,ANDROID70,en,2017-07-21 08:08:44 UTC,null,30.1926121,-92.0666855,13502,51427,United States,Louisiana,Lafayette,4G
T-Mobile,samsung,SM-G935T,ANDROID70,en,2017-07-14 19:03:26 UTC,null,38.9847513,-77.0264683,4268,50253,United States,Maryland,Silver Spring,3G
T-Mobile,samsung,SM-G935T,ANDROID70,en,2017-07-26 05:47:21 UTC,null,34.072823,-118.2399392,85,139,United States,California,Los Angeles,4G
T-Mobile,samsung,SM-G935T,ANDROID70,en,2017-07-27 04:22:09 UTC,null,34.0138777,-118.287115,10871,107895,United States,California,Los Angeles,4G
T-Mobile,samsung,SM-G935V,ANDROID70,en,2017-07-19 11:19:42 UTC,-77,32.7091409,-96.6142168,0,0,United States,Texas,Balch Springs,4G
T-Mobile,samsung,SM-G950U,ANDROID70,en,2017-06-28 23:18:37 UTC,null,33.8432499,-118.2062167,0,0,United States,California,Long Beach,4G
T-Mobile,samsung,SM-G950U,ANDROID70,en,2017-07-08 07:53:16 UTC,-73,34.009284,-118.20501,0,0,United States,California,null,4G
T-Mobile,samsung,SM-G950U,ANDROID70,en,2017-07-07 23:01:19 UTC,-67,33.943946,-118.1689876,1656,2584,United States,California,South Gate,4G
T-Mobile,samsung,SM-G950U,ANDROID70,en,2017-07-20 08:51:02 UTC,-69,32.8037136,-97.2188359,4352,57600,United States,Texas,null,4G
T-Mobile,samsung,SM-G950U,ANDROID70,en,2017-05-21 10:38:01 UTC,null,30.2027586,-97.6668494,1986,1590,United States,Texas,Austin,4G
T-Mobile,samsung,SM-G950U,ANDROID70,en,2017-07-31 21:08:02 UTC,null,30.65752,-88.2371426,0,0,United States,Alabama,null,3G
T-Mobile,samsung,SM-G950U,ANDROID70,en,2017-05-29 07:59:25 UTC,-87,38.9632628,-76.915058,0,0,United States,Maryland,null,4G
T-Mobile,samsung,SM-G950U,ANDROID70,en,2017-07-30 20:53:26 UTC,null,47.6432898,-122.3221923,3608,6834,United States,Washington,Seattle,4G
T-Mobile,samsung,SM-G950U,ANDROID70,en,2017-07-21 14:00:57 UTC,null,39.7727855,-84.0648745,1328,1555,United States,Ohio,Beavercreek,4G
T-Mobile,samsung,SM-G950U,ANDROID70,en,2017-07-14 10:16:33 UTC,null,27.8824662,-82.5269018,0,0,United States,Florida,Tampa,4G
T-Mobile,samsung,SM-G950U,ANDROID70,en,2017-07-14 01:56:49 UTC,null,36.1573289,-115.3336866,22023,22886,United States,Nevada,null,4G
T-Mobile,samsung,SM-G950U,ANDROID70,en,2017-05-27 14:06:37 UTC,null,40.8451243,-73.9307179,0,0,United States,New York,New York,4G
T-Mobile,samsung,SM-G950U,ANDROID70,en,2017-05-28 05:23:49 UTC,-73,40.1111702,-74.953793,0,0,United States,Pennsylvania,null,4G
T-Mobile,samsung,SM-G950U,ANDROID70,en,2017-05-28 02:14:13 UTC,-72,33.9077559,-118.1400176,5591,7701,United States,California,Bellflower,4G
T-Mobile,samsung,SM-G950U,ANDROID70,en,2017-05-30 22:17:25 UTC,-55,29.4005487,-97.1689563,0,0,United States,Texas,null,4G
T-Mobile,samsung,SM-G950U,ANDROID70,en,2017-07-27 02:58:35 UTC,-76,25.9298974,-97.4268654,1646,1916,United States,Texas,null,4G
T-Mobile,samsung,SM-G950U,ANDROID70,en,2017-05-27 09:47:46 UTC,-83,41.1026093,-74.1519342,15305,14731,United States,New Jersey,null,4G
T-Mobile,samsung,SM-G950U,ANDROID70,en,2017-05-28 21:29:38 UTC,-71,25.7827778,-80.130515,0,0,United States,Florida,Miami Beach,4G
T-Mobile,samsung,SM-G950U,ANDROID70,en,2017-07-23 13:01:54 UTC,-91,40.9212032,-74.7269585,2144,0,United States,New Jersey,null,3G
T-Mobile,samsung,SM-G950U,ANDROID70,en,2017-07-13 11:28:39 UTC,-78,32.9006476,-83.7861282,2685,1818,United States,Georgia,Macon,4G
T-Mobile,samsung,SM-G950U,ANDROID70,en,2017-07-27 23:30:25 UTC,-71,40.7275202,-73.9747383,0,0,United States,New York,New York,4G
T-Mobile,samsung,SM-G950U,ANDROID70,en,2017-07-27 01:46:09 UTC,-67,32.8507729,-96.729986,4451,16705,United States,Texas,null,4G
T-Mobile,samsung,SM-G950U,ANDROID70,en,2017-07-26 10:01:40 UTC,null,30.1359414,-97.7665539,0,0,United States,Texas,null,4G
T-Mobile,samsung,SM-G955U,ANDROID70,en,2017-06-02 19:39:41 UTC,-81,32.8649364,-83.6917251,0,0,United States,Georgia,Macon,4G
T-Mobile,samsung,SM-G955U,ANDROID70,en,2017-07-24 16:16:21 UTC,null,34.0072808,-84.134516,170,290,United States,Georgia,Duluth,4G
T-Mobile,samsung,SM-G955U,ANDROID70,en,2017-07-30 15:57:07 UTC,null,39.7001587,-75.6992257,109022,17908,United States,Delaware,null,3G
T-Mobile,samsung,SM-G955U,ANDROID70,en,2017-07-12 00:33:53 UTC,null,35.8382775,-80.0704301,0,0,United States,North Carolina,null,4G
T-Mobile,samsung,SM-G955U,ANDROID70,en,2017-07-04 21:58:35 UTC,null,34.0573671,-117.766943,0,72,United States,California,Pomona,4G
T-Mobile,samsung,SM-G955U,ANDROID70,en,2017-06-04 23:29:17 UTC,-45,37.2544883,-121.8998059,0,0,United States,California,San Jos̩,4G
T-Mobile,samsung,SM-G955U,ANDROID70,en,2017-07-23 14:44:59 UTC,-98,40.742325,-73.973579,2594,14052,United States,New York,New York,4G
T-Mobile,samsung,SM-G955U,ANDROID70,en,2017-06-18 21:03:29 UTC,null,40.6713888,-112.0204951,138091,1882594,United States,Utah,West Valley City,4G
T-Mobile,samsung,SM-G955U,ANDROID70,en,2017-07-28 13:58:13 UTC,-86,42.376571,-71.2355086,63143,64870,United States,Massachusetts,Waltham,4G
T-Mobile,samsung,SM-G955U,ANDROID70,en,2017-07-19 02:05:31 UTC,-71,29.7851,-95.493133,1316,1085,United States,Texas,null,4G
T-Mobile,samsung,SM-G955U,ANDROID70,en,2017-07-08 21:39:35 UTC,null,34.0989651,-117.2009148,144,72,United States,California,Redlands,4G
T-Mobile,samsung,SM-G955U,ANDROID70,en,2017-07-17 23:25:22 UTC,null,26.0092681,-80.2831553,5253939,11055103,United States,Florida,Pembroke Pines,4G
T-Mobile,samsung,SM-G955U,ANDROID70,en,2017-07-20 14:20:01 UTC,-62,28.5576812,-81.5059777,0,0,United States,Florida,null,4G
T-Mobile,samsung,SM-G955U,ANDROID70,en,2017-07-27 14:53:07 UTC,null,34.4100381,-119.6924547,421018,1402346,United States,California,Santa Barbara,4G
T-Mobile,samsung,SM-G955U,ANDROID70,en,2017-07-26 03:51:54 UTC,null,38.0029594,-122.3006529,24624,1109407,United States,California,Pinole,4G
T-Mobile,samsung,SM-G955U,ANDROID70,en,2017-07-09 03:05:12 UTC,-81,37.7777185,-122.4125592,1292,1433,United States,California,San Francisco,4G
T-Mobile,samsung,SM-G955U,ANDROID70,en,2017-07-22 21:04:33 UTC,-83,31.5812599,-84.1931394,1069,1101,United States,Georgia,Albany,4G
T-Mobile,samsung,SM-G955U,ANDROID70,en,2017-07-26 13:57:11 UTC,null,39.9572784,-75.1624615,25903,92149,United States,Pennsylvania,Philadelphia,4G
T-Mobile,samsung,SM-G955U,ANDROID70,en,2017-07-11 22:44:43 UTC,-79,33.8186491,-84.5809568,720,8765,United States,Georgia,null,4G
T-Mobile,samsung,SM-G955U,ANDROID70,en,2017-07-19 19:16:04 UTC,null,47.7762001,-122.3099869,0,0,United States,Washington,Shoreline,4G
T-Mobile,samsung,SM-G955U,ANDROID70,en,2017-07-22 08:02:28 UTC,-68,47.8556826,-122.2774302,0,0,United States,Washington,null,4G
T-Mobile,samsung,SM-G955U,ANDROID70,en,2017-05-25 16:59:47 UTC,null,40.6610114,-111.8777623,1581,2852,United States,Utah,Murray,4G
T-Mobile,samsung,SM-G955U,ANDROID70,en,2017-07-18 04:07:32 UTC,-68,29.7754351,-95.4815393,1158,1069,United States,Texas,Houston,4G
T-Mobile,samsung,SM-G955U,ANDROID70,en,2017-07-31 18:04:44 UTC,-103,36.0429234,-79.112672,4288,0,United States,North Carolina,null,3G
T-Mobile,samsung,SM-G955U,ANDROID70,en,2017-05-20 19:37:04 UTC,null,40.6335984,-73.94682,749,1292,United States,New York,New York,4G
T-Mobile,samsung,SM-G955U,ANDROID70,en,2017-07-26 15:24:49 UTC,-80,41.8972736,-87.8729368,3022,6182,United States,Illinois,Melrose Park,4G
T-Mobile,samsung,SM-G955U,ANDROID70,en,2017-07-27 13:03:44 UTC,null,37.7056465,-121.5127484,1930,984,United States,California,null,4G
T-Mobile,samsung,SM-G955U,ANDROID70,en,2017-07-21 03:08:07 UTC,-59,45.5221327,-122.6899455,0,0,United States,Oregon,Portland,4G
T-Mobile,samsung,SM-G955U,ANDROID70,en,2017-07-17 23:57:29 UTC,null,39.7317622,-105.0810827,10623,18452,United States,Colorado,Lakewood,4G
T-Mobile,samsung,SM-G955U,ANDROID70,en,2017-07-30 23:18:04 UTC,null,38.9147787,-77.0157536,10487,30728,United States,District of Columbia,District of Columbia,4G
T-Mobile,samsung,SM-N900T,ANDROID44,en,2017-05-03 17:18:23 UTC,-72,25.88330515,-80.34721395,0,0,United States,Florida,null,4G
T-Mobile,samsung,SM-N900T,ANDROID50,en,2017-06-07 12:34:53 UTC,-83,36.6534883,-78.4615428,42698,12754,United States,Virginia,null,4G
T-Mobile,samsung,SM-N900T,ANDROID50,en,2017-06-18 02:22:48 UTC,null,29.6518715,-95.1078403,1714,1775,United States,Texas,La Porte,4G
T-Mobile,samsung,SM-N900T,ANDROID44,es,2017-06-18 12:52:19 UTC,-71,25.7532307,-80.2879121,2093,11137,United States,Florida,null,4G
T-Mobile,samsung,SM-N900T,ANDROID44,en,2017-06-17 21:36:10 UTC,null,38.4277558,-90.8660379,751212,9758456,United States,Missouri,null,4G
T-Mobile,samsung,SM-N900T,ANDROID44,es,2017-06-02 06:24:37 UTC,null,34.1033436,-117.5311477,2959,10841,United States,California,Rancho Cucamonga,4G
T-Mobile,samsung,SM-N900T,ANDROID50,en,2017-05-01 23:45:15 UTC,-77,27.6736428,-82.7248513,176386,426515,United States,Florida,null,4G
T-Mobile,samsung,SM-N900T,ANDROID50,en,2017-06-02 22:38:00 UTC,-82,34.09024088,-79.31770799,0,0,United States,South Carolina,null,4G
T-Mobile,samsung,SM-N900T,ANDROID50,en,2017-07-11 17:35:38 UTC,-83,42.608412,-71.3247251,1069,1097,United States,Massachusetts,Chelmsford,4G
T-Mobile,samsung,SM-N900T,ANDROID50,en,2017-07-16 16:49:32 UTC,null,33.8489331,-83.9881181,5792,2490,United States,Georgia,Snellville,3G
T-Mobile,samsung,SM-N900T,ANDROID44,es,2017-07-26 18:23:27 UTC,null,33.1376765,-96.8789243,133190,114327,United States,Texas,null,4G
T-Mobile,samsung,SM-N900T,ANDROID50,en,2017-06-16 21:04:12 UTC,-50,34.9904895,-90.000765,38106,80122,United States,Mississippi,Southaven,4G
T-Mobile,samsung,SM-N900T,ANDROID44,en,2017-05-19 20:53:41 UTC,null,45.2755903,-123.0132907,85,0,United States,Oregon,null,3G
T-Mobile,samsung,SM-N900T,ANDROID50,en,2017-07-21 22:45:23 UTC,null,39.1826541,-84.2678787,56525,28598,United States,Ohio,null,4G
T-Mobile,samsung,SM-N900T,ANDROID50,en,2017-07-14 17:31:03 UTC,-56,40.6648558,-73.931757,5075,8102,United States,New York,New York,4G
T-Mobile,samsung,SM-N900V,ANDROID44,en,2017-06-05 12:35:53 UTC,null,38.95920395,-77.03085083,5711,4208,United States,District of Columbia,District of Columbia,3G
T-Mobile,samsung,SM-N900V,ANDROID44,en,2017-05-14 12:44:25 UTC,null,47.49780594,-122.2723039,0,0,United States,Washington,Tukwila,3G
T-Mobile,samsung,SM-N910T,ANDROID60,en,2017-07-28 21:54:41 UTC,null,18.2947484,-66.0511627,12382,24939,United States,Puerto Rico,Caguas,4G
T-Mobile,samsung,SM-N910T,ANDROID44,en,2017-06-20 16:48:17 UTC,null,47.88834214,-122.2354102,1577,0,United States,Washington,null,3G
T-Mobile,samsung,SM-N910T,ANDROID44,es,2017-05-17 22:51:24 UTC,-71,34.1366628,-117.5505353,0,0,United States,California,Rancho Cucamonga,4G
T-Mobile,samsung,SM-N910T,ANDROID60,ar,2017-06-04 03:38:09 UTC,-75,32.2613736,-110.961654,135841,354507,United States,Arizona,Tucson,4G
T-Mobile,samsung,SM-N910T,ANDROID60,en,2017-07-18 15:57:10 UTC,-79,41.854298,-87.9163383,1296,1471,United States,Illinois,null,4G
T-Mobile,samsung,SM-N910T,ANDROID44,en,2017-06-09 15:58:52 UTC,null,32.89139768,-96.62988028,30785,309610,United States,Texas,Garland,4G
T-Mobile,samsung,SM-N910T,ANDROID60,en,2017-06-12 22:00:15 UTC,null,32.9451064,-96.6644388,18819,62635,United States,Texas,Garland,4G
T-Mobile,samsung,SM-N910T,ANDROID60,en,2017-07-22 14:12:34 UTC,null,43.2140003,-77.6599347,17005,31098,United States,New York,null,4G
T-Mobile,samsung,SM-N910T,ANDROID60,en,2017-06-18 18:32:58 UTC,null,30.5456613,-97.615626,44851,51667,United States,Texas,Round Rock,4G
T-Mobile,samsung,SM-N910T,ANDROID60,en,2017-07-22 19:30:23 UTC,null,41.785302,-71.4546029,2511,14061,United States,Rhode Island,Cranston,4G
T-Mobile,samsung,SM-N910T,ANDROID60,en,2017-07-28 18:27:44 UTC,-59,41.4379065,-87.5490109,653648,1865515,United States,Illinois,null,4G
T-Mobile,samsung,SM-N910T,ANDROID44,es,2017-07-19 02:41:36 UTC,null,28.32620036,-81.4870183,19488,19564,United States,Florida,null,3G
T-Mobile,samsung,SM-N910T,ANDROID60,en,2017-07-31 02:55:37 UTC,-94,21.5211778,-157.8368472,13865,30218,United States,Hawaii,null,4G
T-Mobile,samsung,SM-N910T,ANDROID60,en,2017-05-27 22:42:49 UTC,null,44.6499741,-93.2999657,514483,1272632,United States,Minnesota,Lakeville,4G
T-Mobile,samsung,SM-N910T,ANDROID60,en,2017-07-31 13:22:20 UTC,null,40.7131729,-74.0091869,236587,509660,United States,New York,New York,4G
T-Mobile,samsung,SM-N910T,ANDROID60,en,2017-07-30 16:07:56 UTC,-58,40.5935296,-75.4634097,3614,2840,United States,Pennsylvania,Allentown,4G
T-Mobile,samsung,SM-N910V,ANDROID60,en,2017-07-18 12:28:45 UTC,null,39.6132473,-75.8272823,17212,8483,United States,Maryland,null,3G
T-Mobile,samsung,SM-N920T,ANDROID70,en,2017-06-27 18:00:59 UTC,-51,25.8650409,-80.3190907,82,0,United States,Florida,Hialeah,3G
T-Mobile,samsung,SM-N920T,ANDROID70,es,2017-07-12 20:44:22 UTC,null,41.7781906,-88.4369052,2246,4612,United States,Illinois,null,4G
T-Mobile,samsung,SM-N920T,ANDROID70,en,2017-07-11 10:47:18 UTC,-83,37.3052407,-77.3947035,29045,26330,United States,Virginia,null,4G
T-Mobile,samsung,SM-N920T,ANDROID70,en,2017-05-18 23:31:17 UTC,-68,28.4138307,-81.4702943,541716,2889820,United States,Florida,null,4G
T-Mobile,samsung,SM-N920T,ANDROID70,en,2017-06-25 14:26:19 UTC,null,34.2284233,-118.4723107,103,135,United States,California,Los Angeles,4G
T-Mobile,samsung,SM-N920T,ANDROID70,en,2017-07-29 04:31:49 UTC,-71,18.3663531,-66.0015501,863871,126621387,United States,Puerto Rico,Trujillo Alto,4G
T-Mobile,samsung,SM-N920T,ANDROID70,en,2017-06-07 11:35:29 UTC,-58,33.8158845,-84.039645,0,0,United States,Georgia,null,4G
T-Mobile,samsung,SM-N920T,ANDROID70,en,2017-07-23 15:36:57 UTC,null,35.6110067,-97.6148153,9841,29755,United States,Oklahoma,Oklahoma City,4G
T-Mobile,samsung,SM-N920T,ANDROID70,en,2017-07-31 22:24:05 UTC,-64,28.0261414,-82.7557838,0,0,United States,Florida,Dunedin,4G
T-Mobile,samsung,SM-N920T,ANDROID70,en,2017-06-15 04:41:29 UTC,-75,30.4047863,-97.7478877,72,144,United States,Texas,Austin,4G
T-Mobile,samsung,SM-N920T,ANDROID70,en,2017-07-26 03:53:22 UTC,null,33.7679032,-118.1589072,1060,0,United States,California,Long Beach,4G
T-Mobile,samsung,SM-N920T,ANDROID70,en,2017-07-18 02:54:11 UTC,-78,40.6887687,-73.3850529,123047,303481,United States,New York,Lindenhurst,4G
T-Mobile,samsung,SM-N920T,ANDROID70,en,2017-07-15 05:08:26 UTC,null,36.0714936,-80.2256831,0,0,United States,North Carolina,Winston-Salem,4G
T-Mobile,samsung,SM-N920T,ANDROID70,en,2017-07-09 21:23:35 UTC,null,33.6385772,-112.1861375,0,0,United States,Arizona,null,4G
T-Mobile,samsung,SM-N920T,ANDROID70,en,2017-07-12 11:36:10 UTC,null,35.5675634,-97.6953432,1180,730,United States,Oklahoma,Oklahoma City,4G
T-Mobile,samsung,SM-N920T,ANDROID70,en,2017-05-26 21:27:17 UTC,null,36.1556409,-86.6908502,6383,10222,United States,Tennessee,null,4G
T-Mobile,samsung,SM-N920T,ANDROID70,en,2017-07-24 18:49:10 UTC,-86,39.6073331,-75.8221441,2008,4172,United States,Maryland,null,4G
T-Mobile,samsung,SM-N920T,ANDROID70,en,2017-05-30 21:55:05 UTC,null,27.8311248,-98.0174152,5097,15461,United States,Texas,null,4G
T-Mobile,samsung,SM-N920T,ANDROID70,en,2017-07-30 16:38:12 UTC,-100,33.3765791,-111.7905428,36690,27536,United States,Arizona,Gilbert,4G
T-Mobile,samsung,SM-N920T,ANDROID70,en,2017-07-24 12:46:41 UTC,-67,36.2309202,-115.0653188,12657,2533,United States,Nevada,Sunrise Manor,4G
T-Mobile,samsung,SM-N920T,ANDROID70,en,2017-07-22 22:36:21 UTC,-83,40.1220848,-82.1222275,978,738,United States,Ohio,null,4G
T-Mobile,samsung,SM-N920V,ANDROID60,ko,2017-06-11 08:09:14 UTC,null,34.0716723,-118.365839,8678,23916,United States,California,Los Angeles,4G
T-Mobile,samsung,SM-N920V,ANDROID60,ko,2017-06-10 07:32:59 UTC,null,33.8646145,-118.3674253,67216,13461,United States,California,Redondo Beach,4G
T-Mobile,samsung,SM-G386T1,ANDROID44,en,2017-05-08 14:40:43 UTC,-90,33.90164742,-118.3256737,144,144,United States,California,Gardena,4G
T-Mobile,samsung,SM-G386T1,ANDROID44,en,2017-06-17 22:39:57 UTC,null,33.94554861,-118.4006194,134616,249224,United States,California,Los Angeles,4G
T-Mobile,samsung,SM-G386T1,ANDROID44,en,2017-07-29 06:30:17 UTC,null,33.77411324,-117.9204535,112881,1907483,United States,California,Garden Grove,4G
T-Mobile,samsung,SM-G386T1,ANDROID44,en,2017-06-08 21:01:28 UTC,-77,42.45211948,-83.02730388,148077,1823274,United States,Michigan,null,4G
T-Mobile,samsung,SM-G386T1,ANDROID44,en,2017-06-17 02:24:45 UTC,-57,25.63418269,-80.33643006,39003,67129,United States,Florida,Palmetto Bay,4G
T-Mobile,samsung,SM-G386T1,ANDROID44,en,2017-07-13 07:55:46 UTC,null,34.04084014,-118.2119839,1452,1713,United States,California,Los Angeles,4G
T-Mobile,samsung,SM-G386T1,ANDROID44,en,2017-05-22 15:46:17 UTC,-71,34.0309817,-118.266732,1980,1791,United States,California,Los Angeles,4G
T-Mobile,samsung,SM-G386T1,ANDROID44,en,2017-05-26 21:48:33 UTC,null,42.36054092,-82.94712987,0,0,United States,Michigan,Detroit,4G
T-Mobile,samsung,SAMSUNG-SM-G891A,ANDROID60,en,2017-07-31 22:48:50 UTC,null,33.7878517,-117.8288732,9603,15708,United States,California,Orange,4G
T-Mobile,samsung,SAMSUNG-SM-G900A,ANDROID51,es,2017-06-13 00:13:58 UTC,null,40.7414277,-73.9371417,0,0,United States,New York,New York,4G
T-Mobile,samsung,SAMSUNG-SM-G900A,ANDROID44,en,2017-06-28 13:10:49 UTC,null,36.14976221,-86.76341068,14257,28887,United States,Tennessee,null,4G
T-Mobile,samsung,SAMSUNG-SM-N900A,ANDROID44,en,2017-05-04 02:57:45 UTC,null,32.73537724,-97.35694961,0,0,United States,Texas,Fort Worth,4G
T-Mobile,samsung,SAMSUNG-SM-N910A,ANDROID44,es,2017-07-26 20:56:57 UTC,null,35.43595689,-97.52539755,579,647,United States,Oklahoma,Oklahoma City,3G
T-Mobile,samsung,SM-N915F,ANDROID60,en,2017-06-10 02:29:17 UTC,null,47.6163764,-122.1909477,37591,77987,United States,Washington,Bellevue,3G
T-Mobile,samsung,SAMSUNG-SM-G750A,ANDROID44,en,2017-05-03 12:08:57 UTC,null,39.95072465,-75.24127823,0,0,United States,Pennsylvania,Philadelphia,4G
T-Mobile,LGE,LG-H631,ANDROID60,en,2017-05-15 20:46:15 UTC,null,42.3118879,-71.364764,0,0,United States,Massachusetts,Natick,4G
T-Mobile,samsung,SAMSUNG-SGH-I527,ANDROID44,en,2017-05-08 15:15:30 UTC,-113,45.5642498,-94.19922271,132,0,United States,Minnesota,Saint Cloud,3G
T-Mobile,Apple,"iPhone9,3",IOS103,en,2017-06-11 18:34:11 UTC,null,47.117566,-118.367307,43574,34625,United States,Washington,null,4G
T-Mobile,samsung,SCH-I605,ANDROID44,en,2017-06-24 05:17:36 UTC,null,34.0711249,-118.0448525,616,676,United States,California,El Monte,3G
T-Mobile,LGE,Nexus 5,ANDROID60,en,2017-07-06 02:24:01 UTC,-38,33.283387,-111.7561306,1083,980,United States,Arizona,Gilbert,4G
T-Mobile,Apple,"iPhone9,3",IOS103,en,2017-05-05 21:24:04 UTC,null,40.818873,-73.941161,791,594,United States,New York,New York,4G
T-Mobile,Apple,iPhone SE,IOS103,en,2017-05-07 20:50:50 UTC,null,40.7389,-73.981253,7470,1028,United States,New York,New York,UNKNOWN
T-Mobile,LGE,LG-TP450,ANDROID70,en,2017-05-29 20:55:53 UTC,-85,28.3611774,-81.5367583,0,0,United States,Florida,null,4G
T-Mobile,samsung,SAMSUNG-SGH-I337,ANDROID44,en,2017-05-08 05:03:18 UTC,null,40.8673229,-73.8829322,558,0,United States,New York,New York,4G
