main_ServiceProvider,main_Device_Manufacturer,main_Device_Model,main_Device_OS,main_Device_DeviceLanguage,main_QOS_QOSDate,main_QOS_SignalStrength,main_QOS_Location_Latitude,main_QOS_Location_Longitude,main_QOS_DeltaTransmittedBytes,main_QOS_DeltaReceivedBytes,main_Country,main_Region,main_City,conn_Generation_Category
Verizon Wireless,samsung,SM-G920V,ANDROID70,en,2017-07-26 16:31:13 UTC,null,39.7371645,-105.0131566,18434,35822,United States,Colorado,Denver,4G
Verizon Wireless,samsung,SM-G920V,ANDROID70,en,2017-05-05 09:04:28 UTC,-79,41.1090851,-84.3974439,0,0,United States,Ohio,null,4G
Verizon Wireless,samsung,SM-G920V,ANDROID60,en,2017-05-25 17:58:27 UTC,-90,42.4408849,-83.3546487,0,0,United States,Michigan,Livonia,4G
Verizon Wireless,samsung,SM-G920V,ANDROID70,en,2017-07-26 01:07:33 UTC,-84,39.8671285,-83.004747,110621,247355,United States,Ohio,Columbus,4G
Verizon Wireless,samsung,SM-G920V,ANDROID70,en,2017-07-28 08:33:41 UTC,null,39.0169915,-96.0144444,0,0,United States,Kansas,null,4G
Verizon Wireless,samsung,SM-G920V,ANDROID70,en,2017-07-18 20:47:34 UTC,null,39.6321331,-77.7392603,72,279,United States,Maryland,Hagerstown,4G
Verizon Wireless,samsung,SM-G920V,ANDROID70,en,2017-06-24 01:02:29 UTC,null,40.7661318,-111.8951105,1503,763,United States,Utah,Salt Lake City,4G
Verizon Wireless,samsung,SM-G920V,ANDROID70,en,2017-07-13 14:55:12 UTC,-81,36.8144904,-76.0671334,1044,580,United States,Virginia,Virginia Beach,4G
Verizon Wireless,samsung,SM-G920V,ANDROID60,en,2017-07-06 18:46:48 UTC,-120,40.8419424,-73.942951,3399,11426,United States,New York,New York,4G
Verizon Wireless,samsung,SM-G920V,ANDROID70,en,2017-07-25 04:27:28 UTC,null,40.1063253,-104.9810533,0,0,United States,Colorado,null,4G
Verizon Wireless,samsung,SM-G920V,ANDROID70,en,2017-07-30 00:56:13 UTC,-72,38.6238199,-90.1983594,0,0,United States,Missouri,St. Louis,4G
Verizon Wireless,samsung,SM-G920V,ANDROID70,en,2017-07-10 23:53:00 UTC,-82,48.7907173,-122.7025355,38633,57531,United States,Washington,null,4G
Verizon Wireless,samsung,SM-G920V,ANDROID70,en,2017-05-26 04:21:56 UTC,-75,36.1004276,-95.7518294,0,0,United States,Oklahoma,Broken Arrow,4G
Verizon Wireless,samsung,SM-G920V,ANDROID70,en,2017-07-21 18:09:04 UTC,-43,34.5530987,-118.6708521,0,0,United States,California,null,4G
Verizon Wireless,samsung,SM-G920V,ANDROID70,en,2017-07-29 22:11:08 UTC,-56,35.1134237,-80.8585815,34637,28070,United States,North Carolina,Charlotte,4G
Verizon Wireless,samsung,SM-G920V,ANDROID70,en,2017-05-29 00:39:07 UTC,-70,32.5558878,-93.5983576,0,40,United States,Louisiana,null,4G
Verizon Wireless,samsung,SM-G920V,ANDROID70,en,2017-07-13 23:47:52 UTC,-55,45.6199201,-120.7394974,0,0,United States,Oregon,null,4G
Verizon Wireless,samsung,SM-G920V,ANDROID51,en,2017-07-21 19:39:33 UTC,-70,33.6722056,-112.2025219,476292,2799150,United States,Arizona,null,4G
Verizon Wireless,samsung,SM-G920V,ANDROID70,en,2017-07-10 14:04:40 UTC,-83,34.8288451,-102.4122794,13682,21390,United States,Texas,null,4G
Verizon Wireless,samsung,SM-G920V,ANDROID70,en,2017-07-13 12:17:14 UTC,null,47.241042,-122.3733459,56033,240926,United States,Washington,null,4G
Verizon Wireless,samsung,SM-G920V,ANDROID70,en,2017-05-26 06:42:35 UTC,null,47.5853145,-122.1904296,3843,11742,United States,Washington,Bellevue,4G
Verizon Wireless,samsung,SM-G920V,ANDROID70,en,2017-07-11 20:18:18 UTC,-86,20.8104255,-156.6092298,1958,15010,United States,Hawaii,null,4G
Verizon Wireless,samsung,SM-G920V,ANDROID51,en,2017-07-30 22:04:55 UTC,-76,39.4942745,-88.679667,8975,15401,United States,Illinois,null,4G
Verizon Wireless,samsung,SM-G920V,ANDROID70,en,2017-07-27 15:46:16 UTC,-43,36.8427407,-76.0658407,8836,9962,United States,Virginia,Virginia Beach,4G
Verizon Wireless,samsung,SM-G930V,ANDROID70,en,2017-07-23 16:23:50 UTC,-61,46.8459221,-96.7352624,140,140,United States,Minnesota,Moorhead,4G
Verizon Wireless,samsung,SM-G930V,ANDROID70,en,2017-07-07 20:25:17 UTC,null,38.8985248,-77.0151961,0,0,United States,District of Columbia,District of Columbia,UNKNOWN
Verizon Wireless,samsung,SM-G930V,ANDROID70,en,2017-07-22 15:10:36 UTC,null,42.1332727,-87.758122,13613,95617,United States,Illinois,null,3G
Verizon Wireless,samsung,SM-G930V,ANDROID70,en,2017-07-13 11:32:03 UTC,null,46.8512091,-96.8000928,6011,27571,United States,North Dakota,Fargo,4G
Verizon Wireless,samsung,SM-G930V,ANDROID70,en,2017-07-15 04:22:03 UTC,-58,45.4613265,-98.5081979,39214,25891,United States,South Dakota,null,4G
Verizon Wireless,samsung,SM-G930V,ANDROID70,en,2017-07-18 02:54:53 UTC,-68,39.4647857,-121.5336206,959,1190,United States,California,null,4G
Verizon Wireless,samsung,SM-G930V,ANDROID70,en,2017-07-21 14:39:00 UTC,-65,42.3683658,-71.0105891,870,870,United States,Massachusetts,Boston,4G
Verizon Wireless,samsung,SM-G930V,ANDROID70,en,2017-07-23 21:29:22 UTC,-81,33.7429025,-78.9042469,3071,8701,United States,South Carolina,null,4G
Verizon Wireless,samsung,SM-G930V,ANDROID70,zh,2017-07-21 20:51:13 UTC,null,42.3190587,-83.5937616,2197,0,United States,Michigan,null,4G
Verizon Wireless,samsung,SM-G930V,ANDROID70,en,2017-06-08 14:19:44 UTC,-83,39.7714412,-105.0328314,11832,17162,United States,Colorado,Denver,4G
Verizon Wireless,samsung,SM-G930V,ANDROID70,en,2017-07-28 16:30:53 UTC,-83,45.4848781,-108.9709386,545,582,United States,Montana,null,4G
Verizon Wireless,samsung,SM-G930V,ANDROID70,en,2017-07-21 22:26:55 UTC,-89,33.9667729,-84.4106925,8360,10480,United States,Georgia,null,4G
Verizon Wireless,samsung,SM-G930V,ANDROID70,en,2017-05-17 05:11:22 UTC,-60,40.544732,-74.588616,17369,26394,United States,New Jersey,null,4G
Verizon Wireless,samsung,SM-G930V,ANDROID70,en,2017-07-19 23:34:12 UTC,-84,39.7179643,-75.3390084,4273,5559,United States,New Jersey,null,4G
Verizon Wireless,samsung,SM-G930V,ANDROID70,en,2017-07-11 03:35:07 UTC,-65,40.7450802,-73.9787788,243283,1006041,United States,New York,New York,4G
Verizon Wireless,samsung,SM-G930V,ANDROID70,en,2017-07-31 04:12:37 UTC,-82,38.7245208,-76.0690277,11769,21117,United States,Maryland,null,4G
Verizon Wireless,samsung,SM-G930V,ANDROID70,en,2017-07-12 22:31:15 UTC,-74,30.4181882,-90.1698369,566535,5917761,United States,Louisiana,null,4G
Verizon Wireless,samsung,SM-G930V,ANDROID70,en,2017-06-19 20:17:33 UTC,null,36.2078029,-96.0032549,53247,64569,United States,Oklahoma,null,4G
Verizon Wireless,samsung,SM-G930V,ANDROID70,en,2017-07-28 15:27:09 UTC,-77,35.954388,-86.5009901,0,0,United States,Tennessee,Smyrna,4G
Verizon Wireless,samsung,SM-G930V,ANDROID70,en,2017-07-17 18:35:01 UTC,null,32.4409526,-99.7476183,16547,21002,United States,Texas,Abilene,4G
Verizon Wireless,samsung,SM-G930V,ANDROID70,en,2017-07-27 15:06:45 UTC,-83,42.2662584,-85.2389082,83,0,United States,Michigan,Battle Creek,4G
Verizon Wireless,samsung,SM-G930V,ANDROID70,en,2017-07-14 12:23:22 UTC,-90,39.8400965,-75.0917525,200,914,United States,New Jersey,null,4G
Verizon Wireless,samsung,SM-G930V,ANDROID70,en,2017-07-30 02:45:37 UTC,null,39.0566902,-94.4968778,3972,22354,United States,Missouri,Kansas City,4G
Verizon Wireless,samsung,SM-G930V,ANDROID70,en,2017-07-16 18:49:06 UTC,null,35.5409628,-82.9422572,54534,59140,United States,North Carolina,null,4G
Verizon Wireless,samsung,SM-G930V,ANDROID70,en,2017-07-18 18:25:51 UTC,-58,30.2186232,-97.8468248,6919,11509,United States,Texas,Austin,4G
Verizon Wireless,samsung,SM-G930V,ANDROID70,en,2017-07-14 18:34:44 UTC,null,33.6841075,-84.408003,18344,33034,United States,Georgia,Atlanta,4G
Verizon Wireless,samsung,SM-G930V,ANDROID70,en,2017-05-28 02:18:51 UTC,-58,33.8315589,-118.3106435,0,0,United States,California,Torrance,4G
Verizon Wireless,samsung,SM-G930V,ANDROID70,en,2017-07-21 19:08:25 UTC,-85,31.9377007,-95.2434442,0,0,United States,Texas,null,4G
Verizon Wireless,samsung,SM-G930V,ANDROID70,en,2017-07-31 18:43:55 UTC,null,39.0415805,-94.593148,269397,8352999,United States,Missouri,Kansas City,4G
Verizon Wireless,samsung,SM-G930V,ANDROID70,en,2017-07-22 17:00:48 UTC,-69,37.1176581,-77.5288004,0,0,United States,Virginia,null,4G
Verizon Wireless,samsung,SM-G930V,ANDROID70,en,2017-07-30 23:32:11 UTC,-80,40.2871708,-74.1731213,786,580,United States,New Jersey,null,4G
Verizon Wireless,samsung,SM-G930V,ANDROID70,en,2017-07-23 12:50:08 UTC,-85,45.3967999,-122.6309179,1120,580,United States,Oregon,null,4G
Verizon Wireless,samsung,SM-G930V,ANDROID70,en,2017-07-26 23:45:03 UTC,-82,35.8202839,-87.4326798,4479,2450,United States,Tennessee,null,4G
Verizon Wireless,samsung,SM-G930V,ANDROID70,en,2017-07-21 14:21:38 UTC,null,43.0444609,-71.0131893,3444,0,United States,New Hampshire,null,4G
Verizon Wireless,samsung,SM-G930V,ANDROID60,en,2017-07-23 19:40:18 UTC,null,43.8365034,-93.28867543,3576,2295,United States,Minnesota,null,4G
Verizon Wireless,samsung,SM-G930V,ANDROID70,en,2017-06-14 05:53:18 UTC,null,34.3380455,-117.4791269,11591,4659,United States,California,null,4G
Verizon Wireless,samsung,SM-G930V,ANDROID70,en,2017-07-16 23:04:35 UTC,null,45.0233678,-92.9814128,18005,92313,United States,Minnesota,Oakdale,4G
Verizon Wireless,samsung,SM-G930V,ANDROID70,en,2017-07-20 11:06:13 UTC,-79,33.9754617,-78.3947098,0,0,United States,North Carolina,null,4G
Verizon Wireless,samsung,SM-G930V,ANDROID70,en,2017-07-31 10:19:33 UTC,-67,35.0833303,-80.7309696,0,0,United States,North Carolina,Matthews,4G
Verizon Wireless,samsung,SM-G930V,ANDROID70,en,2017-07-10 02:12:52 UTC,null,38.8848604,-77.3623899,9424,21570,United States,Virginia,null,4G
Verizon Wireless,samsung,SM-G930V,ANDROID70,en,2017-07-18 23:29:08 UTC,-70,34.40658,-118.5734149,0,0,United States,California,Santa Clarita,4G
Verizon Wireless,samsung,SM-G930V,ANDROID70,en,2017-07-16 23:50:38 UTC,-75,32.4495296,-86.4405935,924,964,United States,Alabama,Prattville,4G
Verizon Wireless,samsung,SM-G930V,ANDROID70,en,2017-05-29 18:16:25 UTC,null,36.744571,-76.2481775,28880,202154,United States,Virginia,Chesapeake,4G
Verizon Wireless,samsung,SM-G930V,ANDROID70,en,2017-07-23 19:26:16 UTC,null,40.827347,-73.3322094,3041,22747,United States,New York,Dix Hills,4G
Verizon Wireless,samsung,SM-G930V,ANDROID70,en,2017-07-10 04:36:18 UTC,-80,28.3386497,-81.4850501,191843,529734,United States,Florida,null,4G
Verizon Wireless,samsung,SM-G930V,ANDROID70,en,2017-07-30 23:46:09 UTC,-79,40.8885719,-84.5771116,0,0,United States,Ohio,null,4G
Verizon Wireless,samsung,SM-G930V,ANDROID70,en,2017-07-13 00:55:30 UTC,null,42.3895456,-83.0685196,0,0,United States,Michigan,Detroit,4G
Verizon Wireless,samsung,SM-G930V,ANDROID70,en,2017-07-27 13:16:58 UTC,-63,28.3615471,-81.5726496,0,0,United States,Florida,null,4G
Verizon Wireless,samsung,SM-G930V,ANDROID70,en,2017-07-09 12:02:06 UTC,null,33.8823152,-117.645994,382,0,United States,California,null,4G
Verizon Wireless,samsung,SM-G930V,ANDROID70,en,2017-07-28 17:40:35 UTC,-73,25.9534661,-80.2054638,3621,4657,United States,Florida,Miami Gardens,4G
Verizon Wireless,samsung,SM-G930V,ANDROID70,en,2017-07-15 00:04:34 UTC,null,40.8821401,-96.7287234,186328,401661,United States,Nebraska,Lincoln,4G
Verizon Wireless,samsung,SM-G930V,ANDROID60,en,2017-05-30 01:48:24 UTC,null,37.2964969,-79.310501,533,249,United States,Virginia,null,4G
Verizon Wireless,samsung,SM-G930V,ANDROID70,en,2017-07-25 15:29:02 UTC,-79,31.9520709,-95.2624038,46358,149988,United States,Texas,null,4G
Verizon Wireless,samsung,SM-G930V,ANDROID70,en,2017-05-25 08:46:28 UTC,-88,33.7181527,-118.0690841,25092,60573,United States,California,Huntington Beach,4G
Verizon Wireless,samsung,SM-G930V,ANDROID70,en,2017-05-28 12:44:03 UTC,null,30.2814293,-81.7386609,175,668,United States,Florida,Jacksonville,4G
Verizon Wireless,samsung,SM-G930V,ANDROID60,en,2017-07-21 15:55:47 UTC,null,32.840313,-83.6325048,0,0,United States,Georgia,Macon,4G
Verizon Wireless,samsung,SM-G930V,ANDROID70,en,2017-07-28 00:55:27 UTC,-84,40.6346763,-80.079532,0,0,United States,Pennsylvania,null,4G
Verizon Wireless,samsung,SM-G930V,ANDROID70,en,2017-07-19 16:52:33 UTC,null,35.4593047,-97.590866,107460,583739,United States,Oklahoma,Oklahoma City,4G
Verizon Wireless,samsung,SM-G930V,ANDROID70,en,2017-07-29 05:47:20 UTC,null,25.8805414,-80.2089502,20418,36574,United States,Florida,null,4G
Verizon Wireless,samsung,SM-G930V,ANDROID70,en,2017-07-28 14:51:59 UTC,-82,40.8615514,-84.5764548,127544,68933,United States,Ohio,null,4G
Verizon Wireless,samsung,SM-G930V,ANDROID70,en,2017-07-20 15:44:30 UTC,null,35.81795,-83.9798038,2462,1517,United States,Tennessee,null,4G
Verizon Wireless,samsung,SM-G930V,ANDROID70,en,2017-07-25 20:10:43 UTC,null,39.0460767,-95.6531895,8078,15236,United States,Kansas,Topeka,4G
Verizon Wireless,samsung,SM-G930V,ANDROID70,en,2017-07-28 14:39:43 UTC,null,37.4393785,-122.1604813,6539,4404,United States,California,Palo Alto,4G
Verizon Wireless,samsung,SM-G930V,ANDROID70,en,2017-07-23 03:28:39 UTC,-83,42.623774,-83.7698715,0,0,United States,Michigan,null,4G
Verizon Wireless,samsung,SM-G930V,ANDROID70,en,2017-07-22 17:01:16 UTC,-83,40.3906325,-78.71662,40,80,United States,Pennsylvania,null,4G
Verizon Wireless,samsung,SM-G930V,ANDROID70,en,2017-07-16 01:24:01 UTC,null,38.6382946,-121.3264352,300,342,United States,California,null,4G
Verizon Wireless,samsung,SM-G930V,ANDROID70,en,2017-07-24 23:01:25 UTC,-58,41.7709626,-88.0447141,580,580,United States,Illinois,Woodridge,4G
Verizon Wireless,samsung,SM-G935V,ANDROID70,en,2017-07-26 22:41:10 UTC,null,26.6830361,-80.1599046,26607,99540,United States,Florida,null,4G
Verizon Wireless,samsung,SM-G935V,ANDROID70,en,2017-07-24 18:45:01 UTC,-65,41.2072241,-96.1689495,580,580,United States,Nebraska,Omaha,4G
Verizon Wireless,samsung,SM-G935V,ANDROID70,en,2017-07-14 16:55:51 UTC,null,41.5577244,-90.5804746,1820,0,United States,Iowa,Davenport,3G
Verizon Wireless,samsung,SM-G935V,ANDROID70,en,2017-07-30 20:28:38 UTC,null,42.2970681,-73.6670567,0,0,United States,New York,null,3G
Verizon Wireless,samsung,SM-G935V,ANDROID70,en,2017-07-21 02:47:26 UTC,null,48.4194512,-111.8919451,0,0,United States,Montana,null,UNKNOWN
Verizon Wireless,samsung,SM-G935V,ANDROID70,en,2017-07-19 22:20:16 UTC,null,35.4570756,-79.4005603,9329,6042,United States,North Carolina,null,3G
Verizon Wireless,samsung,SM-G935V,ANDROID70,en,2017-05-30 10:37:02 UTC,null,34.287032,-77.8021369,1282,376,United States,North Carolina,null,4G
Verizon Wireless,samsung,SM-G935V,ANDROID70,en,2017-07-16 00:44:01 UTC,null,35.1784975,-119.160404,614,947,United States,California,null,4G
Verizon Wireless,samsung,SM-G935V,ANDROID70,en,2017-07-20 19:37:37 UTC,-81,41.5530932,-70.6036126,103,0,United States,Massachusetts,Falmouth,4G
Verizon Wireless,samsung,SM-G935V,ANDROID70,en,2017-05-18 14:35:35 UTC,null,34.0888662,-118.3134095,0,0,United States,California,Los Angeles,4G
Verizon Wireless,samsung,SM-G935V,ANDROID70,en,2017-07-23 13:37:55 UTC,null,35.8870795,-84.2184931,1443,0,United States,Tennessee,Farragut,4G
Verizon Wireless,samsung,SM-G935V,ANDROID70,en,2017-06-23 01:23:45 UTC,null,34.1082245,-117.2261375,29443,36375,United States,California,San Bernardino,4G
Verizon Wireless,samsung,SM-G935V,ANDROID70,en,2017-07-20 20:57:05 UTC,-53,38.9312906,-84.6309102,0,0,United States,Kentucky,null,4G
Verizon Wireless,samsung,SM-G935V,ANDROID70,en,2017-07-27 08:56:02 UTC,-73,40.8507769,-76.8178544,136889,177759,United States,Pennsylvania,null,4G
Verizon Wireless,samsung,SM-G935V,ANDROID70,en,2017-07-10 14:52:23 UTC,-74,41.1475868,-80.675429,580,348,United States,Ohio,null,4G
Verizon Wireless,samsung,SM-G935V,ANDROID70,en,2017-07-03 23:33:42 UTC,null,37.177118,-93.192785,6062,16277,United States,Missouri,null,4G
Verizon Wireless,samsung,SM-G935V,ANDROID70,en,2017-07-03 21:55:20 UTC,null,30.2688529,-81.5088184,21151,48269,United States,Florida,Jacksonville,4G
Verizon Wireless,samsung,SM-G935V,ANDROID70,en,2017-06-04 16:00:08 UTC,-46,27.9439684,-82.5416593,1638251,3072310,United States,Florida,Tampa,4G
Verizon Wireless,samsung,SM-G935V,ANDROID70,en,2017-07-13 15:23:36 UTC,null,47.6766385,-117.0689752,26222,15621,United States,Washington,null,4G
Verizon Wireless,samsung,SM-G935V,ANDROID70,en,2017-07-08 13:10:14 UTC,null,42.5257324,-71.0783793,291831,1938485,United States,Massachusetts,Wakefield,4G
Verizon Wireless,samsung,SM-G935V,ANDROID70,en,2017-07-21 16:27:58 UTC,null,34.1999021,-81.1573497,1795,605,United States,South Carolina,null,4G
Verizon Wireless,samsung,SM-G935V,ANDROID70,en,2017-07-30 18:10:38 UTC,-56,39.1761229,-77.1896731,66049,104148,United States,Maryland,Montgomery Village,4G
Verizon Wireless,samsung,SM-G935V,ANDROID70,en,2017-05-28 01:58:04 UTC,-69,45.4768054,-122.6418582,4166,19470,United States,Oregon,Portland,4G
Verizon Wireless,samsung,SM-G935V,ANDROID70,en,2017-07-31 13:15:19 UTC,-72,40.4196282,-80.0515713,3381,9764,United States,Pennsylvania,null,4G
Verizon Wireless,samsung,SM-G935V,ANDROID60,en,2017-07-28 22:25:44 UTC,-74,29.6606488,-95.0163923,7412,22394,United States,Texas,La Porte,4G
Verizon Wireless,samsung,SM-G935V,ANDROID70,en,2017-07-09 20:54:46 UTC,null,37.1395629,-76.513675,4524,9787,United States,Virginia,Newport News,4G
Verizon Wireless,samsung,SM-G935V,ANDROID70,en,2017-07-14 13:44:08 UTC,null,33.6876218,-84.3058675,7677,8860,United States,Georgia,null,4G
Verizon Wireless,samsung,SM-G935V,ANDROID70,en,2017-07-12 04:49:47 UTC,null,45.5998716,-122.6748689,90635,3416953,United States,Oregon,Portland,4G
Verizon Wireless,samsung,SM-G935V,ANDROID70,en,2017-05-26 11:47:22 UTC,-85,34.1293409,-117.9723554,0,0,United States,California,Duarte,4G
Verizon Wireless,samsung,SM-G935V,ANDROID70,en,2017-07-31 22:12:54 UTC,-77,47.5645269,-122.6358967,1025640,29887068,United States,Washington,Bremerton,4G
Verizon Wireless,samsung,SM-G935V,ANDROID60,en,2017-07-14 16:16:08 UTC,null,34.0519112,-118.4475016,75962,76718,United States,California,Los Angeles,4G
Verizon Wireless,samsung,SM-G935V,ANDROID70,en,2017-07-20 14:44:35 UTC,null,40.4791528,-74.4083295,6616,27237,United States,New Jersey,null,4G
Verizon Wireless,samsung,SM-G935V,ANDROID70,en,2017-07-17 19:04:29 UTC,-53,27.0739007,-82.4254587,77256,3995327,United States,Florida,null,4G
Verizon Wireless,samsung,SM-G935V,ANDROID70,en,2017-05-27 09:07:28 UTC,null,33.8332912,-117.834595,52,323,United States,California,Orange,4G
Verizon Wireless,samsung,SM-G935V,ANDROID70,en,2017-07-20 14:18:07 UTC,-80,40.8382213,-82.2741149,1804,393,United States,Ohio,null,4G
Verizon Wireless,samsung,SM-G935V,ANDROID70,en,2017-05-26 12:39:38 UTC,null,33.6403525,-84.4525449,120266,143163,United States,Georgia,College Park,4G
Verizon Wireless,samsung,SM-G935V,ANDROID70,en,2017-07-21 19:30:08 UTC,-69,33.6460668,-84.4400768,4488,36760,United States,Georgia,College Park,4G
Verizon Wireless,samsung,SM-G935V,ANDROID70,en,2017-07-13 18:33:07 UTC,-76,33.7423139,-116.3207003,2547,8226,United States,California,Palm Desert,4G
Verizon Wireless,samsung,SM-G935V,ANDROID70,en,2017-07-12 03:07:31 UTC,null,33.2069553,-111.6785712,5972,2946,United States,Arizona,null,4G
Verizon Wireless,samsung,SM-G935V,ANDROID70,en,2017-07-24 22:59:05 UTC,-83,40.7014006,-74.1861975,0,0,United States,New Jersey,Newark,4G
Verizon Wireless,samsung,SM-G935V,ANDROID70,en,2017-07-22 03:09:33 UTC,-70,30.2067984,-93.4563033,0,0,United States,Louisiana,null,4G
Verizon Wireless,samsung,SM-G935V,ANDROID70,en,2017-07-14 09:35:49 UTC,null,27.9819852,-82.7283393,853701,2214854,United States,Florida,Clearwater,4G
Verizon Wireless,samsung,SM-G935V,ANDROID70,en,2017-07-12 23:59:38 UTC,null,33.0043439,-96.8829267,38612,70794,United States,Texas,Carrollton,4G
Verizon Wireless,samsung,SM-G935V,ANDROID70,en,2017-07-17 16:25:17 UTC,-71,40.0806147,-75.0306306,403770,554451,United States,Pennsylvania,Philadelphia,4G
Verizon Wireless,samsung,SM-G935V,ANDROID70,en,2017-07-27 21:57:14 UTC,-60,43.0174674,-78.2453006,48125438,48135282,United States,New York,null,4G
Verizon Wireless,samsung,SM-G935V,ANDROID70,en,2017-07-26 03:04:03 UTC,null,29.5773663,-95.176283,17716,24297,United States,Texas,Houston,4G
Verizon Wireless,samsung,SM-G935V,ANDROID70,en,2017-07-24 00:44:28 UTC,-46,41.1898513,-73.6865467,580,580,United States,New York,null,4G
Verizon Wireless,samsung,SM-G935V,ANDROID70,en,2017-07-30 16:07:27 UTC,-75,33.6713021,-112.2305661,43044,88837,United States,Arizona,Peoria,4G
Verizon Wireless,samsung,SM-G935V,ANDROID70,en,2017-07-20 22:39:22 UTC,-76,32.6528274,-97.0859517,4333,67100,United States,Texas,Arlington,4G
Verizon Wireless,samsung,SM-G935V,ANDROID70,en,2017-07-18 16:22:20 UTC,-83,40.2543714,-74.2926852,264,264,United States,New Jersey,null,4G
Verizon Wireless,samsung,SM-G935V,ANDROID70,en,2017-05-29 00:04:20 UTC,null,32.9148539,-80.0309616,357836,8254902,United States,South Carolina,North Charleston,4G
Verizon Wireless,samsung,SM-G935V,ANDROID70,en,2017-05-26 11:29:23 UTC,null,34.1293409,-117.9723554,140,140,United States,California,Duarte,4G
Verizon Wireless,samsung,SM-G935V,ANDROID70,en,2017-07-20 03:52:51 UTC,-79,41.1820996,-83.6689242,33636,399333,United States,Ohio,null,4G
Verizon Wireless,samsung,SM-G935V,ANDROID70,en,2017-07-23 14:21:12 UTC,-87,36.3318115,-84.2313373,332,213,United States,Tennessee,null,4G
Verizon Wireless,samsung,SM-G935V,ANDROID70,en,2017-07-29 15:30:25 UTC,null,35.5763238,-77.3835815,174495,151731,United States,North Carolina,Greenville,4G
Verizon Wireless,samsung,SM-G935V,ANDROID70,en,2017-07-19 12:24:53 UTC,-76,38.6128321,-77.2546223,1135,2708,United States,Virginia,Woodbridge,4G
Verizon Wireless,samsung,SM-G935V,ANDROID70,en,2017-07-17 06:55:46 UTC,-76,31.0584128,-97.6573541,39581,108268,United States,Texas,Harker Heights,4G
Verizon Wireless,samsung,SM-G935V,ANDROID70,en,2017-07-28 16:58:09 UTC,null,35.2626196,-82.5089432,14771,23449,United States,North Carolina,null,4G
Verizon Wireless,samsung,SM-G935V,ANDROID70,en,2017-07-18 08:22:25 UTC,-79,33.7967769,-117.8972541,0,0,United States,California,Anaheim,4G
Verizon Wireless,samsung,SM-G935V,ANDROID70,en,2017-07-18 14:20:32 UTC,-81,28.5870974,-81.5290404,0,0,United States,Florida,Ocoee,4G
Verizon Wireless,samsung,SM-G950U,ANDROID70,en,2017-07-12 18:09:40 UTC,null,46.2493794,-118.8343456,2125,1662,United States,Washington,null,UNKNOWN
Verizon Wireless,samsung,SM-G950U,ANDROID70,en,2017-07-20 18:53:19 UTC,-79,38.8155133,-77.0645412,2529,1084,United States,Virginia,Alexandria,4G
Verizon Wireless,samsung,SM-G950U,ANDROID70,en,2017-07-17 22:34:20 UTC,null,43.5134918,-87.8253471,9231,8972,United States,Wisconsin,null,4G
Verizon Wireless,samsung,SM-G950U,ANDROID70,en,2017-07-18 18:39:33 UTC,-82,41.0825378,-85.5899892,652,724,United States,Indiana,null,4G
Verizon Wireless,samsung,SM-G950U,ANDROID70,en,2017-07-17 05:17:08 UTC,null,45.595136,-94.1713062,580,580,United States,Minnesota,null,4G
Verizon Wireless,samsung,SM-G950U,ANDROID70,en,2017-07-18 21:17:48 UTC,null,41.0102084,-74.1757397,305397,3989877,United States,New Jersey,Wyckoff,4G
Verizon Wireless,samsung,SM-G950U,ANDROID70,en,2017-07-30 08:39:49 UTC,-79,33.0255649,-80.0381341,0,0,United States,South Carolina,Goose Creek,4G
Verizon Wireless,samsung,SM-G950U,ANDROID70,en,2017-07-15 07:09:23 UTC,-65,42.7426933,-84.6598638,580,580,United States,Michigan,null,4G
Verizon Wireless,samsung,SM-G950U,ANDROID70,en,2017-07-23 23:04:50 UTC,-50,42.3532088,-71.0497231,0,0,United States,Massachusetts,Boston,4G
Verizon Wireless,samsung,SM-G950U,ANDROID70,en,2017-07-14 20:29:20 UTC,null,44.0870585,-92.5026502,30992,116341,United States,Minnesota,Rochester,4G
Verizon Wireless,samsung,SM-G950U,ANDROID70,en,2017-07-12 00:00:24 UTC,-60,44.2700074,-123.160906,118945,2066758,United States,Oregon,null,4G
Verizon Wireless,samsung,SM-G950U,ANDROID70,en,2017-07-18 15:42:03 UTC,-36,33.2901332,-111.7040898,80899,116401,United States,Arizona,Gilbert,4G
Verizon Wireless,samsung,SM-G950U,ANDROID70,en,2017-07-16 10:45:31 UTC,-71,30.8230072,-88.0958337,580,580,United States,Alabama,null,4G
Verizon Wireless,samsung,SM-G950U,ANDROID70,en,2017-07-31 18:18:46 UTC,-64,37.6396224,-122.0969585,0,0,United States,California,Hayward,4G
Verizon Wireless,samsung,SM-G950U,ANDROID70,en,2017-07-28 15:46:26 UTC,-70,37.7641862,-122.4717679,6043,23831,United States,California,San Francisco,4G
Verizon Wireless,samsung,SM-G950U,ANDROID70,en,2017-07-30 00:17:13 UTC,null,35.1827865,-106.5777086,26062,70049,United States,New Mexico,Albuquerque,4G
Verizon Wireless,samsung,SM-G950U,ANDROID70,en,2017-05-27 00:08:36 UTC,-54,33.8088468,-84.3946526,104,335,United States,Georgia,Atlanta,4G
Verizon Wireless,samsung,SM-G950U,ANDROID70,en,2017-07-20 12:32:40 UTC,null,41.4038579,-95.8995389,52,0,United States,Iowa,null,4G
