Year,AssignedID,Bank,FIPSStateCode,FIPSCountyCode,MSA,FeatureID,Tract,MinPer,TraMedY,LocMedY,Tractrat,Income,CurAreY,IncRat,UPB,LTV,MortDate,AcquDate,Purpose,Coop,Product,FedGuar,Term,AmorTerm,SellType,NumBor,First,CICA,BoRace,CoRace,BoGender,CoGender,BoAge,CoAge,Occup,NumUnits,Bed1,Bed2,Bed3,Bed4,Aff1,Aff2,Aff3,Aff4,Rent1,Rent2,Rent3,Rent4,RentUt1,RentUt2,RentUt3,RentUt4,Geog,Rate,Amount,Front,Back,BoCreditScore,CoBoCreditScore,PMI,Self,PropType,ArmIndex,ArmMarg,PrepayP,BoEth,Race2,Race3,Race4,Race5,CoEth,Corace2,Corace3,Corace4,Corace5,HOEPA,LienStatus,SpcHsgGoals,FedFinStbltyPlan,AcqTyp,GSEREO
2018,2131373,Pittsburgh,37,63,20500,9999999999,20.19,25.66,104739,72733,1.44,35000,80600,0.4342,110000,0.8,2018,2018,1,2,1,0,360,360,1,2,1,9,5,5,1,2,25,25,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.045,110000,0.3292,0.4485,4,4,0,1,PT11,99,99999,12/31/9999,2,6,6,6,6,2,6,6,6,6,2,1,2,2,1,2
2018,2173432,Chicago,6,37,31080,9999999999,5008,94.3,68977,70221,0.9823,162876,69300,2.3503,89897,0.15,2018,2018,2,2,1,0,360,360,1,2,2,9,7,7,1,1,74,52,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0525,90000,0.051,0.3863,5,5,0,2,PT01,99,99999,12/31/9999,1,6,6,6,6,1,6,6,6,6,2,1,2,2,1,2
2018,2130516,Pittsburgh,39,133,10420,9999999999,6003.01,8.59,91431,67310,1.3584,103356,73200,1.412,272000,0.85,2018,2018,1,2,1,0,360,360,1,2,2,9,5,5,1,2,31,27,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.045,272000,0.244,0.3663,3,4,0.12,2,PT01,99,99999,12/31/9999,2,6,6,6,6,2,6,6,6,6,2,1,2,2,1,2
2018,2168695,Chicago,17,197,16980,9999999999,8835.17,8.74,91545,78092,1.1723,39144,84600,0.4627,175500,0.9,2018,2018,1,2,1,0,360,360,1,1,1,9,5,8,1,4,26,98,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0513,175500,0.3956,0.4389,4,9,0.25,1,PT01,99,99999,12/31/9999,2,6,6,6,6,5,8,8,8,8,2,1,2,2,1,2
2018,2145032,Des Moines,19,167,99999,9999999999,706,9.65,81506,72407,1.1257,52934,74800,0.7077,176000,0.84,2018,2018,2,2,1,0,360,360,1,2,2,9,5,5,1,2,50,44,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0388,176000,0.28,0.39,5,5,0.12,2,PT01,99,99999,12/31/9999,2,6,6,6,6,2,6,6,6,6,2,1,2,2,1,2
2018,2181469,Des Moines,19,193,43580,9999999999,11,49.99,45323,62621,0.7238,64840,65100,0.996,156750,0.95,2018,2018,1,2,1,0,360,360,1,2,1,9,5,5,1,2,54,23,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0538,156750,0.2426,0.2546,3,4,0.3,2,PT01,99,99999,12/31/9999,1,6,6,6,6,1,6,6,6,6,2,1,2,2,1,2
2018,2184593,Cincinnati,13,13,12060,2405763,1803.03,23.41,52910,67322,0.7859,101724,74400,1.3673,225300,0.8,2018,2018,1,2,1,0,360,360,1,2,2,9,3,3,1,2,56,48,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0425,225300,0.17,0.27,5,5,0,2,PT02,99,99999,12/31/9999,2,6,6,6,6,2,6,6,6,6,2,1,1,2,4,2
2018,2136369,Indianapolis,26,45,29620,1626588,203.04,34.94,86505,66143,1.3,66000,68300,0.9663,100000,0.58,2018,2018,2,2,1,0,360,360,1,1,2,9,5,8,2,4,61,98,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0413,100000,0.14,0.2,5,9,0,2,PT01,99,99999,12/31/9999,2,6,6,6,6,5,8,8,8,8,2,1,2,2,1,2
2018,2141896,Chicago,55,97,44620,9999999999,9611,7.97,57070,69059,0.8264,93432,76600,1.2197,105000,0.7,2018,2018,2,2,1,0,240,240,1,2,2,9,2,2,1,2,43,38,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.04,105000,0.1165,0.1759,4,4,0,2,PT01,99,99999,12/31/9999,2,6,6,6,6,2,6,6,6,6,2,1,2,2,1,2
2018,2166659,Chicago,17,85,99999,9999999999,205,4.01,56223,71158,0.7901,40032,69200,0.5785,88000,0.8,2018,2018,1,2,1,0,360,360,1,1,2,9,5,8,1,4,25,98,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0463,88000,0.2148,0.3302,5,9,0,2,PT01,99,99999,12/31/9999,2,6,6,6,6,5,8,8,8,8,2,1,2,2,1,2
2018,2141930,Chicago,29,510,41180,9999999999,1255,41.59,89048,72868,1.222,69100,76800,0.8997,107200,0.8,2018,2018,1,2,1,0,240,240,1,1,1,9,5,8,1,4,29,98,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0413,107200,0.2345,0.3085,5,9,0,2,PT11,99,99999,12/31/9999,2,6,6,6,6,5,8,8,8,8,2,1,2,2,1,2
2018,2188743,Atlanta,66,10,99999,9999999999,9551,92.9,64083,51900,1.2347,201900,59600,3.3876,355894,0.79,2018,2018,2,2,1,2,360,360,1,2,2,9,5,4,1,2,72,76,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0425,356385,0.1153,0.39,3,3,0,2,PT01,99,99999,12/31/9999,2,6,6,6,6,2,6,6,6,6,2,1,2,2,1,2
2018,2188744,Atlanta,12,91,18880,9999999999,215.02,24.53,80781,65840,1.2269,114636,65700,1.7448,291615,1,2018,2018,1,2,1,2,360,360,1,2,2,9,5,5,2,1,61,69,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.045,292000,0.2236,0.4847,5,5,0,1,PT07,99,99999,12/31/9999,2,6,6,6,6,2,6,6,6,6,2,1,2,2,1,2
2018,2138973,Indianapolis,32,31,39900,2411949,31.1,33.18,80463,65722,1.22,55164,73500,0.7505,205800,0.66,2018,2018,2,2,1,0,360,360,1,1,2,9,5,8,2,4,99,98,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0425,205800,0.26,0.42,4,9,0,2,PT01,99,99999,12/31/9999,2,6,6,6,6,5,8,8,8,8,2,1,2,2,1,2
2018,2168195,Chicago,27,111,22260,9999999999,9613,2.49,57536,66311,0.8677,326352,69500,4.6957,217710,0.9,2018,2018,1,2,1,0,360,360,1,2,2,9,5,5,1,2,39,37,2,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.045,217710,0.0667,0.2013,5,5,0.25,2,PT01,99,99999,12/31/9999,2,6,6,6,6,2,6,6,6,6,2,1,2,2,1,2
2018,2142238,Chicago,17,131,19340,9999999999,402,2.9,54615,67930,0.804,67272,72300,0.9305,108565,1.01,2018,2018,1,2,1,3,360,360,1,1,2,9,5,8,1,4,35,98,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0463,108565,0.154,0.3192,2,9,0,2,PT01,99,99999,12/31/9999,2,6,6,6,6,5,8,8,8,8,2,1,2,2,1,2
2018,2132777,Cincinnati,39,11,47540,2399458,409,3.31,80938,56217,0.7782,190356,57600,3.3048,150000,0.49,2018,2018,2,2,1,0,360,360,1,2,2,9,5,5,1,2,51,52,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.04,150000,0.07,0.13,5,5,0,1,PT01,99,99999,12/31/9999,2,6,6,6,6,2,6,6,6,6,2,1,2,2,4,2
2018,2156726,Topeka,48,39,26420,9999999999,6607.02,47.34,99878,71143,1.4039,50988,74900,0.6807,236250,0.75,2018,2018,1,2,1,0,360,360,1,1,1,9,2,8,1,4,31,98,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0425,236250,0.4505,0.4844,5,9,0,2,PT07,99,99999,12/31/9999,2,6,6,6,6,5,8,8,8,8,2,1,2,2,1,2
2018,2172773,Chicago,55,25,31540,9999999999,115.05,23.45,60143,83743,0.7182,201713,91700,2.1997,359900,0.8,2018,2018,1,2,1,0,360,360,1,2,2,9,5,5,1,2,32,32,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0475,359900,0.16,0.22,5,4,0,2,PT01,99,99999,12/31/9999,2,6,6,6,6,2,6,6,6,6,2,1,2,2,1,2
2018,2185726,Cincinnati,21,117,17140,2404755,636.05,6.24,67589,70589,0.9575,126570,77000,1.6438,141120,0.8,2018,2018,1,2,1,0,360,360,1,2,2,9,5,5,1,2,39,36,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.045,141120,0.11,0.24,4,4,0,2,PT01,99,99999,12/31/9999,2,6,6,6,6,2,6,6,6,6,2,1,2,2,4,2
2018,2167155,Chicago,17,31,16980,9999999999,8058.02,9.48,111625,78092,1.4294,232762,84600,2.7513,444000,0.8,2018,2018,2,2,1,0,360,360,1,2,2,9,5,5,1,2,56,55,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0463,444000,0.1694,0.3791,4,4,0,2,PT01,99,99999,12/31/9999,2,6,6,6,6,2,6,6,6,6,2,1,2,2,1,2
2018,2176365,Dallas,48,453,12420,9999999999,21.04,50.3,53750,81887,0.6564,170784,86000,1.9859,238452,0.74,2018,2018,2,2,1,0,360,360,1,1,2,9,5,8,2,4,37,98,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0438,238452,0.1265,0.2052,5,9,0,2,PT01,99,99999,12/31/9999,2,6,6,6,6,5,8,8,8,8,2,1,2,2,1,2
2018,2176986,Dallas,48,303,31180,9999999999,21.01,33.39,51750,58486,0.8848,44508,63200,0.7042,148500,0.9,2018,2018,1,2,1,0,360,360,1,2,2,9,5,5,1,2,37,37,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0475,148500,0.3429,0.4233,3,3,0.25,1,PT01,99,99999,12/31/9999,2,6,6,6,6,2,6,6,6,6,2,1,2,2,1,2
2018,2164487,Pittsburgh,24,31,47900,9999999999,7008.17,55.69,99732,109926,0.9073,191196,117200,1.6314,224000,0.8,2018,2018,1,2,1,0,360,360,1,2,1,9,2,2,1,2,38,38,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0488,224000,0.1134,0.2953,5,5,0,2,PT11,99,99999,12/31/9999,2,6,6,6,6,2,6,6,6,6,2,1,2,2,1,2
2018,2178822,Des Moines,46,99,43620,9999999999,104.03,3.19,108875,74891,1.4538,105912,78700,1.3458,238765,0.85,2018,2018,2,2,1,0,360,360,1,2,2,9,5,5,1,2,32,32,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0463,238765,0.1874,0.3936,4,4,0.12,2,PT01,99,99999,12/31/9999,1,6,6,6,6,2,6,6,6,6,2,1,2,2,1,2
2018,2146143,Des Moines,19,85,36540,9999999999,2904,3.88,58373,75898,0.7691,86097,81600,1.0551,110000,0.79,2018,2018,2,2,1,0,180,180,1,1,2,9,5,8,1,4,48,98,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0425,110000,0.1509,0.2321,5,9,0,2,PT01,99,99999,12/31/9999,2,6,6,6,6,5,8,8,8,8,2,1,2,2,1,2
2018,2152426,Topeka,40,115,33060,9999999999,5746,31.73,48629,52768,0.9216,85977,56700,1.5163,109600,0.8,2018,2018,1,2,1,0,360,360,1,2,2,9,1,5,1,2,28,26,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.045,109600,0.1142,0.2997,4,5,0,2,PT01,99,99999,12/31/9999,2,6,6,6,6,2,6,6,6,6,2,1,2,2,1,2
2018,2137360,Indianapolis,13,51,42340,2405429,35.01,74.22,32468,61754,0.52,125004,65200,1.9172,100000,0.4,2018,2018,1,2,1,0,360,360,1,2,2,9,5,7,3,3,45,48,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0438,100000,0.09,0.28,5,5,0,2,PT01,99,99999,12/31/9999,3,6,6,6,6,3,6,6,6,6,2,1,2,2,1,2
2018,2191674,Indianapolis,18,85,47700,2397199,9623,6.85,72109,55741,0.81,137040,61000,2.2466,300000,0.84,2018,2018,1,2,1,0,360,360,1,2,1,9,5,5,1,2,99,99,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0463,300000,0.17,0.21,5,5,0.12,2,PT01,99,99999,12/31/9999,2,6,6,6,6,2,6,6,6,6,2,1,2,2,1,2
2018,2188468,Cincinnati,18,67,29020,2395560,103,8.79,86151,59111,1.4574,126840,64100,1.9788,152000,0.69,2018,2018,2,2,1,0,360,360,1,2,2,9,5,5,1,2,48,46,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.05,152000,0.1,0.11,5,5,0,2,PT01,99,99999,12/31/9999,2,6,6,6,6,3,6,6,6,6,2,1,2,2,4,2
2018,2177300,Dallas,48,113,19100,9999999999,173.06,68.7,71071,72527,0.9799,89280,77200,1.1565,203200,0.8,2018,2018,2,2,1,0,180,180,1,1,2,9,3,8,2,4,44,98,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0425,203200,0.2857,0.4568,4,9,0,2,PT07,99,99999,12/31/9999,2,6,6,6,6,5,8,8,8,8,2,1,2,2,1,2
2018,2170650,Chicago,25,17,14460,9999999999,3301,4.74,158319,98431,1.6084,131328,107800,1.2183,398719,0.8,2018,2018,1,2,1,0,360,360,1,1,2,9,5,8,2,4,28,98,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0499,399200,0.2572,0.368,4,9,0,2,PT01,99,99999,12/31/9999,2,6,6,6,6,5,8,8,8,8,2,1,2,2,1,2
2018,2162636,Boston,34,25,35620,9999999999,8114.02,17.05,103237,83298,1.2394,154176,94600,1.6298,382012,0.76,2018,2018,1,2,1,0,360,360,1,2,2,9,5,5,1,2,51,54,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0463,383000,0.2388,0.329,3,3,0,1,PT01,99,99999,12/31/9999,2,6,6,6,6,2,6,6,6,6,2,1,2,2,1,2
2018,2168801,Chicago,51,171,99999,9999999999,401,9.97,61071,59571,1.0252,44796,62700,0.7144,110000,0.55,2018,2018,2,2,1,0,360,360,1,2,2,9,5,5,1,2,72,64,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0475,110000,0.1886,0.4051,3,3,0,2,PT01,99,99999,12/31/9999,2,6,6,6,6,2,6,6,6,6,2,1,2,2,1,2
2018,2155478,San Francisco,6,59,31080,9999999999,992.44,17.08,96000,70221,1.3671,190008,69300,2.7418,669500,0.65,2018,2018,2,2,1,0,360,360,1,2,2,9,5,5,1,1,51,47,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0413,669500,0.2638,0.437,4,5,0,2,PT01,99,99999,12/31/9999,2,6,6,6,6,2,6,6,6,6,2,1,2,2,1,2
2018,2151800,Topeka,4,13,38060,9999999999,405.12,2.78,52094,65473,0.7957,71280,69100,1.0315,203000,0.7,2018,2018,1,2,1,0,360,360,1,2,2,9,5,5,1,2,64,64,2,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0463,203000,0.119,0.3467,5,5,0,2,PT01,99,99999,12/31/9999,2,6,6,6,6,2,6,6,6,6,2,1,2,2,1,2
2018,2174660,San Francisco,6,13,41860,9999999999,3372,42.78,72723,102770,0.7076,335664,104400,3.2152,518000,0.9,2018,2018,1,2,1,0,360,360,1,2,2,9,5,5,2,2,26,55,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.05,518000,0.2455,0.3802,5,5,0.25,2,PT01,99,99999,12/31/9999,2,6,6,6,6,2,6,6,6,6,2,1,2,2,1,2
2018,2137838,Indianapolis,6,65,40140,2410965,420.13,56.27,110890,61507,1.8,110004,65800,1.6718,396000,0.8,2018,2018,1,2,1,0,360,360,1,1,2,9,5,8,1,4,47,98,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0488,396000,0.3,0.42,5,9,0,2,PT01,99,99999,12/31/9999,1,6,6,6,6,5,8,8,8,8,2,1,2,2,1,2
2018,2145214,Des Moines,19,191,99999,9999999999,9501,1.63,69063,71560,0.9651,74672,70500,1.0592,191440,0.8,2018,2018,2,2,1,0,360,360,1,2,2,9,5,5,1,2,48,37,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0388,191440,0.2046,0.2883,3,4,0,2,PT01,99,99999,12/31/9999,2,6,6,6,6,2,6,6,6,6,2,1,2,2,1,2
2018,2129848,Pittsburgh,42,11,39740,9999999999,139,3.92,75729,67696,1.1187,48404,68900,0.7025,85859,1.02,2017,2018,1,2,1,3,360,360,1,1,1,9,5,8,1,4,45,98,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0425,85859,0.1744,0.4703,4,9,0,2,PT01,99,99999,12/31/9999,2,6,6,6,6,5,8,8,8,8,2,1,2,2,1,2
2018,2175198,Dallas,48,29,41700,9999999999,1912.02,61.12,57888,62228,0.9303,81412,63500,1.2821,243754,0.95,2017,2018,1,2,1,0,360,360,1,2,1,9,7,7,1,2,33,32,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.04,247000,0.2851,0.3543,5,4,0.3,2,PT01,99,99999,12/31/9999,1,6,6,6,6,1,6,6,6,6,2,1,2,2,1,2
2018,2128622,Boston,25,13,44140,9999999999,8135,4.5,87768,69235,1.2677,61554,73900,0.8329,140000,0.67,2018,2018,1,2,1,0,360,360,1,1,2,9,5,8,2,4,28,98,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0438,140000,0.2178,0.2983,5,9,0,2,PT01,99,99999,12/31/9999,2,6,6,6,6,5,8,8,8,8,2,1,2,2,1,2
2018,2133378,Cincinnati,39,75,99999,2398976,9766,3.08,49637,56217,1.7461,52924,57600,0.9188,60000,0.45,2018,2018,2,2,1,0,180,180,1,1,2,9,5,8,2,4,48,98,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0375,60000,0.14,0.18,5,9,0,2,PT01,99,99999,12/31/9999,2,6,6,6,6,5,8,8,8,8,2,1,2,2,4,2
2018,2132306,Cincinnati,39,61,17140,1086201,241,5.68,91801,70589,1.3005,180000,73600,2.4457,424000,0.65,2017,2018,2,2,1,0,360,360,1,1,2,9,5,8,1,4,36,98,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0388,424000,0.2,0.37,4,9,0,2,PT01,99,99999,12/31/9999,2,6,6,6,6,5,8,8,8,8,2,1,2,2,4,2
2018,2164179,Pittsburgh,42,97,44980,9999999999,819,2.36,68915,57283,1.2031,68964,60500,1.1399,187272,0.74,2018,2018,1,2,1,0,360,360,1,2,1,9,5,5,1,2,28,29,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0463,187272,0.2162,0.2316,5,5,0,2,PT01,99,99999,12/31/9999,2,6,6,6,6,2,6,6,6,6,2,1,2,2,1,2
2018,2136036,Indianapolis,18,57,26900,2395240,1105.08,10.45,88699,66803,1.32,140124,68400,2.0486,80000,0.24,2017,2018,2,2,1,0,360,360,1,2,2,9,5,7,1,3,47,49,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0438,80000,0.04,0.24,5,5,0,2,PT01,99,99999,12/31/9999,2,6,6,6,6,3,6,6,6,6,2,1,2,2,1,2
2018,2188778,Atlanta,66,10,99999,9999999999,9900,92.9,43125,51900,0.8309,161376,59600,2.7077,350000,0.87,2018,2018,2,2,1,2,360,360,1,2,2,9,4,2,1,2,62,59,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0438,350000,0.1532,0.4294,5,5,0,2,PT01,99,99999,12/31/9999,2,6,6,6,6,2,6,6,6,6,2,1,2,2,1,2
2018,2156562,Topeka,20,51,25700,9999999999,730,3.54,72623,68674,1.0575,66585,67600,0.985,114000,0.8,2018,2018,1,2,1,0,360,360,1,2,1,9,5,5,1,2,30,29,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.045,114000,0.1672,0.3731,5,5,0,2,PT01,99,99999,12/31/9999,2,6,6,6,6,2,6,6,6,6,2,1,2,2,1,2
2018,2142571,Chicago,6,59,31080,9999999999,320.56,31.45,154844,70221,2.2051,141660,69300,2.0442,593385,0.85,2018,2018,1,2,1,0,360,360,1,2,2,9,2,2,2,1,26,65,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0463,594150,0.3947,0.4524,5,5,0.12,2,PT11,99,99999,12/31/9999,2,6,6,6,6,2,6,6,6,6,2,1,2,2,1,2
2018,2158205,Topeka,20,177,45820,9999999999,26.02,18.71,65964,66341,0.9943,56612,68600,0.8252,129600,0.8,2018,2018,1,2,1,0,359,359,1,2,2,9,5,5,1,2,60,60,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0463,129600,0.2376,0.491,5,5,0,1,PT07,99,99999,12/31/9999,2,6,6,6,6,2,6,6,6,6,2,1,2,2,1,2
2018,2137008,Indianapolis,21,183,99999,2403810,9203,5.03,43170,45920,0.84,89472,47800,1.8718,112500,0.9,2018,2018,1,2,1,0,180,180,1,2,2,9,5,5,1,2,44,38,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.04,112500,0.15,0.32,5,4,0.12,2,PT01,99,99999,12/31/9999,2,6,6,6,6,2,6,6,6,6,2,1,2,2,1,2
2018,2139470,Indianapolis,25,17,14460,619405,3401,24.41,105833,100380,1.05,119988,110300,1.0878,379015,0.85,2018,2018,1,2,1,0,360,360,1,1,2,9,5,8,2,4,99,98,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0425,379015,0.24,0.24,5,9,0.12,2,PT01,99,99999,12/31/9999,2,6,6,6,6,5,8,8,8,8,2,1,2,2,1,2
2018,2184258,Cincinnati,39,61,17140,1086201,255,24.24,46529,70589,0.6591,106002,77000,1.3766,210000,0.88,2018,2018,1,2,1,0,360,360,1,2,2,9,5,5,2,1,27,30,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0475,210000,0.16,0.33,4,3,0.25,2,PT01,99,99999,12/31/9999,2,6,6,6,6,2,6,6,6,6,2,1,1,2,4,2
2018,2169071,Chicago,17,199,16060,9999999999,212,12.95,70074,58339,1.2012,31884,57000,0.5594,70707,1.02,2018,2018,1,2,1,3,360,360,1,1,1,9,5,8,1,4,23,98,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0475,70707,0.2101,0.3425,4,9,0,2,PT01,99,99999,12/31/9999,2,6,6,6,6,5,8,8,8,8,2,1,2,2,1,2
2018,2133633,Cincinnati,21,233,99999,2405439,9601,12.2,52713,45920,1.1814,70448,47800,1.4738,56000,0.8,2018,2018,1,2,1,0,360,360,1,1,2,9,7,8,3,4,51,98,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0438,56000,0.08,0.17,5,9,0,2,PT01,99,99999,12/31/9999,3,6,6,6,6,5,8,8,8,8,2,1,2,2,4,2
2018,2128429,Boston,25,21,14460,9999999999,4179.01,32.77,63594,98431,0.6461,149568,107800,1.3875,285000,0.67,2018,2018,2,2,1,0,360,360,1,2,2,9,5,5,1,2,48,46,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0388,285000,0.1534,0.2133,4,5,0,2,PT01,99,99999,12/31/9999,2,6,6,6,6,2,6,6,6,6,2,1,2,2,1,2
2018,2184858,Cincinnati,39,17,17140,1085809,10.01,10.16,64881,70589,0.9191,60429,77000,0.7848,152500,0.89,2018,2018,1,2,1,0,360,360,1,1,2,9,5,8,2,4,72,98,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,1,0.0463,152500,0.23,0.28,5,9,0.25,2,PT01,99,99999,12/31/9999,2,6,6,6,6,5,8,8,8,8,2,1,1,2,4,2
