,rating_agency_name,file_creating_date,sec_category,issuer_name,legal_entity_identifier,object_type_rated,instrument_name,CUSIP_number,coupon_date,maturity_date,par_value,issued_paid,rating,rating_action_date,rating_action_class,rating_type,rating_sub_type,rating_type_term,other_announcement_type,watch_status,rating_outlook,issuer_identifier,issuer_identifier_schema,instrument_identifier,instrument_identifier_schema,central_index_key,obligor_identifier,obligor_identifier_schema,obligor_identifier_other,obligor_sec_category,obligor_industry_group,obligor_name
2453,Fitch Ratings,2019-01-01,Corporate,"""Transurban Finance Company Pty Limited""",,Instrument,"""Transurban Finance Company Pty Limited AUD 100 mln Bank Credit Facility 16 Aug 2014""",,,,,True,A-,2012-06-15,HS,Long Term Rating,,,,,,80556222.0,NRSRO,86050107,NRSRO,,,,,,,
2454,Fitch Ratings,2019-01-01,Corporate,"""Transurban Finance Company Pty Limited""",,Instrument,"""Transurban Finance Company Pty Limited AUD 100 mln Bank Credit Facility 16 Aug 2014""",,,,,True,PIF,2014-01-05,WE,Long Term Rating,,,,,,80556222.0,NRSRO,86050107,NRSRO,,,,,,,
2455,Fitch Ratings,2019-01-01,Corporate,"""Transurban Finance Company Pty Limited""",,Instrument,"""Transurban Finance Company Pty Limited AUD 125 mln Bank Credit Facility 16 Aug 2017""",,,,,True,A-,2012-06-15,HS,Long Term Rating,,,,,,80556222.0,NRSRO,86050108,NRSRO,,,,,,,
2456,Fitch Ratings,2019-01-01,Corporate,"""Transurban Finance Company Pty Limited""",,Instrument,"""Transurban Finance Company Pty Limited AUD 125 mln Bank Credit Facility 16 Aug 2017""",,,,,True,PIF,2017-08-16,WE,Long Term Rating,,,,,,80556222.0,NRSRO,86050108,NRSRO,,,,,,,
2457,Fitch Ratings,2019-01-01,Corporate,"""Transurban Finance Company Pty Limited""",,Instrument,"""Transurban Finance Company Pty Limited AUD 150 mln Senior Secured Bank Facility 15 Feb 2011""",,,,,True,A-,2012-06-15,HS,Long Term Rating,,,,,,80556222.0,NRSRO,88572360,NRSRO,,,,,,,
2458,Fitch Ratings,2019-01-01,Corporate,"""Transurban Finance Company Pty Limited""",,Instrument,"""Transurban Finance Company Pty Limited AUD 150 mln Senior Secured Bank Facility 15 Feb 2011""",,,,,True,PIF,2014-01-05,WE,Long Term Rating,,,,,,80556222.0,NRSRO,88572360,NRSRO,,,,,,,
2459,Fitch Ratings,2019-01-01,Corporate,"""Transurban Finance Company Pty Limited""",,Instrument,"""Transurban Finance Company Pty Limited AUD 85 mln Senior Secured Bank Facility 15 Feb 2011""",,,,,True,A-,2012-06-15,HS,Long Term Rating,,,,,,80556222.0,NRSRO,88572362,NRSRO,,,,,,,
2460,Fitch Ratings,2019-01-01,Corporate,"""Transurban Finance Company Pty Limited""",,Instrument,"""Transurban Finance Company Pty Limited AUD 85 mln Senior Secured Bank Facility 15 Feb 2011""",,,,,True,PIF,2014-01-05,WE,Long Term Rating,,,,,,80556222.0,NRSRO,88572362,NRSRO,,,,,,,
2461,Fitch Ratings,2019-01-01,Corporate,"""Transurban Finance Company Pty Limited""",,Instrument,"""Transurban Finance Company Pty Limited AUD250m 7.25% Fixed MTN 24 Mar 2014""",,,,,True,A-,2012-06-15,HS,Long Term Rating,,,,,,80556222.0,NRSRO,AU3CB0145381,ISIN,,,,,,,
2462,Fitch Ratings,2019-01-01,Corporate,"""Transurban Finance Company Pty Limited""",,Instrument,"""Transurban Finance Company Pty Limited AUD250m 7.25% Fixed MTN 24 Mar 2014""",,,,,True,PIF,2014-11-05,WE,Long Term Rating,,,,,,80556222.0,NRSRO,AU3CB0145381,ISIN,,,,,,,
2463,Fitch Ratings,2019-01-01,Corporate,"""Transurban Finance Company Pty Limited""",,Instrument,"""Transurban Finance Company Pty Limited AUD100m Working Cap Facility 22 April 2013""",,,,,True,A-,2012-06-15,HS,Long Term Rating,,,,,,80556222.0,NRSRO,89173061,NRSRO,,,,,,,
2464,Fitch Ratings,2019-01-01,Corporate,"""Transurban Finance Company Pty Limited""",,Instrument,"""Transurban Finance Company Pty Limited AUD100m Working Cap Facility 22 April 2013""",,,,,True,PIF,2013-02-01,WE,Long Term Rating,,,,,,80556222.0,NRSRO,89173061,NRSRO,,,,,,,
2465,Fitch Ratings,2019-01-01,Corporate,"""Transurban Finance Company Pty Limited""",,Instrument,"""Transurban Finance Company Pty Limited AUD 65m Working Cap Facility 30 June 2013""",,,,,True,A-,2012-06-15,HS,Long Term Rating,,,,,,80556222.0,NRSRO,89177261,NRSRO,,,,,,,
2466,Fitch Ratings,2019-01-01,Corporate,"""Transurban Finance Company Pty Limited""",,Instrument,"""Transurban Finance Company Pty Limited AUD 65m Working Cap Facility 30 June 2013""",,,,,True,PIF,2013-02-01,WE,Long Term Rating,,,,,,80556222.0,NRSRO,89177261,NRSRO,,,,,,,
2467,Fitch Ratings,2019-01-01,Corporate,"""Transurban Finance Company Pty Limited""",,Instrument,"""Transurban Finance Company Pty Limited AUD 50 mln Letter of Credit Facility 2 Dec 2013""",,,,,True,A-,2012-06-15,HS,Long Term Rating,,,,,,80556222.0,NRSRO,90383262,NRSRO,,,,,,,
2468,Fitch Ratings,2019-01-01,Corporate,"""Transurban Finance Company Pty Limited""",,Instrument,"""Transurban Finance Company Pty Limited AUD 50 mln Letter of Credit Facility 2 Dec 2013""",,,,,True,PIF,2014-01-05,WE,Long Term Rating,,,,,,80556222.0,NRSRO,90383262,NRSRO,,,,,,,
2469,Fitch Ratings,2019-01-01,Corporate,"""Transurban Finance Company Pty Limited""",,Instrument,"""Transurban Finance Company Pty Limited AUD200m Senior MTNs 8 June 2016""",,,,,True,A-,2012-06-15,HS,Long Term Rating,,,,,,80556222.0,NRSRO,AU3CB0176667,ISIN,,,,,,,
2470,Fitch Ratings,2019-01-01,Corporate,"""Transurban Finance Company Pty Limited""",,Instrument,"""Transurban Finance Company Pty Limited AUD200m Senior MTNs 8 June 2016""",,,,,True,NR,2016-06-08,WE,Long Term Rating,,,,,,80556222.0,NRSRO,AU3CB0176667,ISIN,,,,,,,
2471,Fitch Ratings,2019-01-01,Corporate,"""Transurban Finance Company Pty Limited""",,Instrument,"""Transurban Finance Company Pty Limited AUD 100 mln Bank Credit Facility August 2014""",,,,,True,A-,2012-06-15,HS,Long Term Rating,,,,,,80556222.0,NRSRO,90714891,NRSRO,,,,,,,
2472,Fitch Ratings,2019-01-01,Corporate,"""Transurban Finance Company Pty Limited""",,Instrument,"""Transurban Finance Company Pty Limited AUD 100 mln Bank Credit Facility August 2014""",,,,,True,PIF,2014-01-05,WE,Long Term Rating,,,,,,80556222.0,NRSRO,90714891,NRSRO,,,,,,,
2473,Fitch Ratings,2019-01-01,Corporate,"""Transurban Finance Company Pty Limited""",,Instrument,"""Transurban Finance Company Pty Limited Bank Facility AUD215m Due February 2015""",,,,,True,A-,2012-06-15,HS,Long Term Rating,,,,,,80556222.0,NRSRO,91045290,NRSRO,,,,,,,
2474,Fitch Ratings,2019-01-01,Corporate,"""Transurban Finance Company Pty Limited""",,Instrument,"""Transurban Finance Company Pty Limited Bank Facility AUD215m Due February 2015""",,,,,True,PIF,2015-10-15,WE,Long Term Rating,,,,,,80556222.0,NRSRO,91045290,NRSRO,,,,,,,
2475,Fitch Ratings,2019-01-01,Corporate,"""Transurban Finance Company Pty Limited""",,Instrument,"""Transurban Finance Company Pty Limited Bank Facility AUD160m Due February 2017""",,,,,True,A-,2012-06-15,HS,Long Term Rating,,,,,,80556222.0,NRSRO,91045291,NRSRO,,,,,,,
2476,Fitch Ratings,2019-01-01,Corporate,"""Transurban Finance Company Pty Limited""",,Instrument,"""Transurban Finance Company Pty Limited Bank Facility AUD160m Due February 2017""",,,,,True,PIF,2015-10-15,WE,Long Term Rating,,,,,,80556222.0,NRSRO,91045291,NRSRO,,,,,,,
2477,Fitch Ratings,2019-01-01,Corporate,"""Transurban Finance Company Pty Limited""",,Instrument,"""Transurban Finance Company Pty Limited EUR 500m senior secured note due October 2020""",,,,,True,A-,2013-10-02,NW,Long Term Rating,,,,,,80556222.0,NRSRO,XS0977502110,ISIN,,,,,,,
2478,Fitch Ratings,2019-01-01,Corporate,"""Transurban Finance Company Pty Limited""",,Instrument,"""Transurban Finance Company Pty Limited EUR 600m senior secured notes due September 2024""",,,,,True,A-,2014-10-30,NW,Long Term Rating,,,,,,80556222.0,NRSRO,XS1109744778,ISIN,,,,,,,
2479,Fitch Ratings,2019-01-01,Corporate,"""Transurban Finance Company Pty Limited""",,Instrument,"""Transurban Finance Company Pty Limited EUR 500m secured notes due 2025""",,,,,True,A-,2015-07-07,NW,Long Term Rating,,,,,,80556222.0,NRSRO,XS1239502328,ISIN,,,,,,,
2480,Fitch Ratings,2019-01-01,Corporate,"""Transurban Finance Company Pty Limited""",,Instrument,"""Transurban Finance Company Pty Limited USD92.8m Syndicated Facility due May 2017""",,,,,True,A-,2015-10-15,NW,Long Term Rating,,,,,,80556222.0,NRSRO,96208826,NRSRO,,,,,,,
2481,Fitch Ratings,2019-01-01,Corporate,"""Transurban Finance Company Pty Limited""",,Instrument,"""Transurban Finance Company Pty Limited USD92.8m Syndicated Facility due May 2017""",,,,,True,PIF,2017-05-26,WE,Long Term Rating,,,,,,80556222.0,NRSRO,96208826,NRSRO,,,,,,,
2482,Fitch Ratings,2019-01-01,Corporate,"""Transurban Finance Company Pty Limited""",,Instrument,"""Transurban Finance Company Pty Limited AUD125m Bank Credit Facility due Aug 2016""",,,,,True,A-,2015-10-15,NW,Long Term Rating,,,,,,80556222.0,NRSRO,96208827,NRSRO,,,,,,,
2483,Fitch Ratings,2019-01-01,Corporate,"""Transurban Finance Company Pty Limited""",,Instrument,"""Transurban Finance Company Pty Limited AUD125m Bank Credit Facility due Aug 2016""",,,,,True,PIF,2016-08-31,WE,Long Term Rating,,,,,,80556222.0,NRSRO,96208827,NRSRO,,,,,,,
2484,Fitch Ratings,2019-01-01,Corporate,"""Transurban Finance Company Pty Limited""",,Instrument,"""Transurban Finance Company Pty Limited AUD125m Bank Credit Facility due Jun 2017""",,,,,True,A-,2015-10-15,NW,Long Term Rating,,,,,,80556222.0,NRSRO,96208829,NRSRO,,,,,,,
2485,Fitch Ratings,2019-01-01,Corporate,"""Transurban Finance Company Pty Limited""",,Instrument,"""Transurban Finance Company Pty Limited AUD125m Bank Credit Facility due Jun 2017""",,,,,True,PIF,2017-06-30,WE,Long Term Rating,,,,,,80556222.0,NRSRO,96208829,NRSRO,,,,,,,
2486,Fitch Ratings,2019-01-01,Corporate,"""Transurban Finance Company Pty Limited""",,Instrument,"""Transurban Finance Company Pty Limited AUD100m Bank Credit Facility due Dec 2016""",,,,,True,A-,2015-10-15,NW,Long Term Rating,,,,,,80556222.0,NRSRO,96208831,NRSRO,,,,,,,
2487,Fitch Ratings,2019-01-01,Corporate,"""Transurban Finance Company Pty Limited""",,Instrument,"""Transurban Finance Company Pty Limited AUD100m Bank Credit Facility due Dec 2016""",,,,,True,PIF,2016-12-31,WE,Long Term Rating,,,,,,80556222.0,NRSRO,96208831,NRSRO,,,,,,,
2488,Fitch Ratings,2019-01-01,Corporate,"""Transurban Finance Company Pty Limited""",,Instrument,"""Transurban Finance Company Pty Limited AUD125m Bank Credit Facility due Aug 2016""",,,,,True,A-,2015-10-15,NW,Long Term Rating,,,,,,80556222.0,NRSRO,96208832,NRSRO,,,,,,,
2489,Fitch Ratings,2019-01-01,Corporate,"""Transurban Finance Company Pty Limited""",,Instrument,"""Transurban Finance Company Pty Limited AUD125m Bank Credit Facility due Aug 2016""",,,,,True,PIF,2016-08-31,WE,Long Term Rating,,,,,,80556222.0,NRSRO,96208832,NRSRO,,,,,,,
2490,Fitch Ratings,2019-01-01,Corporate,"""Transurban Finance Company Pty Limited""",,Instrument,"""Transurban Finance Company Pty Limited AUD100m Bank Credit Facility due Apr 2017""",,,,,True,A-,2015-10-15,NW,Long Term Rating,,,,,,80556222.0,NRSRO,96208833,NRSRO,,,,,,,
2491,Fitch Ratings,2019-01-01,Corporate,"""Transurban Finance Company Pty Limited""",,Instrument,"""Transurban Finance Company Pty Limited AUD100m Bank Credit Facility due Apr 2017""",,,,,True,PIF,2017-04-30,WE,Long Term Rating,,,,,,80556222.0,NRSRO,96208833,NRSRO,,,,,,,
2492,Fitch Ratings,2019-01-01,Corporate,"""Transurban Finance Company Pty Limited""",,Instrument,"""Transurban Finance Company Pty Limited AUD100m Bank Credit Facility due Jun 2018""",,,,,True,A-,2015-10-15,NW,Long Term Rating,,,,,,80556222.0,NRSRO,96208834,NRSRO,,,,,,,
2493,Fitch Ratings,2019-01-01,Corporate,"""Transurban Finance Company Pty Limited""",,Instrument,"""Transurban Finance Company Pty Limited AUD100m Bank Credit Facility due Jun 2018""",,,,,True,A-,2015-10-15,NW,Long Term Rating,,,,,,80556222.0,NRSRO,96208836,NRSRO,,,,,,,
2494,Fitch Ratings,2019-01-01,Corporate,"""Transurban Finance Company Pty Limited""",,Instrument,"""Transurban Finance Company Pty Limited AUD100m Bank Credit Facility due Jun 2018""",,,,,True,A-,2015-10-15,NW,Long Term Rating,,,,,,80556222.0,NRSRO,96208837,NRSRO,,,,,,,
2495,Fitch Ratings,2019-01-01,Corporate,"""Transurban Finance Company Pty Limited""",,Instrument,"""Transurban Finance Company Pty Limited NOK 750 mln 3% bond/note 26-Jul-2027""",,,,,True,A-,2016-09-15,NW,Long Term Rating,,,,,,80556222.0,NRSRO,XS1449824108,ISIN,,,,,,,
2496,Fitch Ratings,2019-01-01,Corporate,"""Transurban Finance Company Pty Limited""",,Instrument,"""Transurban Finance Company Pty Limited USD 550 mln 3.375% bond/note 22-Mar-2027""",,,,,True,A-,2016-09-20,NW,Long Term Rating,,,,,,80556222.0,NRSRO,USQ9194UAW29,ISIN,,,,,,,
2497,Fitch Ratings,2019-01-01,Corporate,"""Transurban Finance Company Pty Limited""",,Instrument,"""Transurban Finance Company Pty Limited EUR 500 mln 1.75% bond/note 29-Mar-2028""",,,,,True,A-,2017-09-11,NW,Long Term Rating,,,,,,80556222.0,NRSRO,XS1681520786,ISIN,,,,,,,
2498,Fitch Ratings,2019-01-01,Corporate,"""Whitbread PLC""",,Instrument,"""Whitbread PLC senior unsecured revolving credit facility""",,,,,True,BBB,2012-06-15,HS,Long Term Rating,,,,,,80365700.0,NRSRO,88843861,NRSRO,,,,,,,
2499,Fitch Ratings,2019-01-01,Corporate,"""Whitbread PLC""",,Instrument,"""Whitbread PLC senior unsecured revolving credit facility""",,,,,True,WD,2013-09-25,WE,Long Term Rating,,,,,,80365700.0,NRSRO,88843861,NRSRO,,,,,,,
2500,Fitch Ratings,2019-01-01,Corporate,"""Hutchison Whampoa International (09/16) Limited""",,Instrument,"""Hutchison Whampoa International (09/16) Limited USD 2.1 bln 4.625% Notes 11 Sep 2015""",,,,,True,A-,2012-06-15,HS,Long Term Rating,,,,,,96176707.0,NRSRO,USG46726AA63,ISIN,,,,,,,
2501,Fitch Ratings,2019-01-01,Corporate,"""Hutchison Whampoa International (09/16) Limited""",,Instrument,"""Hutchison Whampoa International (09/16) Limited USD 2.1 bln 4.625% Notes 11 Sep 2015""",,,,,True,NR,2015-09-11,WE,Long Term Rating,,,,,,96176707.0,NRSRO,USG46726AA63,ISIN,,,,,,,
2502,Fitch Ratings,2019-01-01,Corporate,"""VWR Funding, Inc.""",,Instrument,"""VWR Funding, Inc. senior secured term loan""",,,,,True,WD,2016-08-30,WE,Long Term Rating,,,,,,88785872.0,NRSRO,88785880,NRSRO,,,,,,,
2503,Fitch Ratings,2019-01-01,Corporate,"""VWR Funding, Inc.""",,Instrument,"""VWR Funding, Inc. senior secured revolving credit facility""",,,,,True,WD,2016-08-30,WE,Long Term Rating,,,,,,88785872.0,NRSRO,90727693,NRSRO,,,,,,,
2504,Fitch Ratings,2019-01-01,Corporate,"""VWR Funding, Inc.""",,Instrument,"""VWR Funding, Inc. senior unsecured bond/note""",,,,,True,WD,2016-08-30,WE,Long Term Rating,,,,,,88785872.0,NRSRO,90727696,NRSRO,,,,,,,
2505,Fitch Ratings,2019-01-01,,,,,,,,,,True,BB,2012-06-15,HS,Long Term Issuer Default Rating,,,,,,,,,,1449327.0,,,,Corporate,,"""BR Malls Participacoes S.A."""
2506,Fitch Ratings,2019-01-01,,,,,,,,,,True,BB+,2012-12-13,UP,Long Term Issuer Default Rating,,,,,,,,,,1449327.0,,,,Corporate,,"""BR Malls Participacoes S.A."""
2507,Fitch Ratings,2019-01-01,,,,,,,,,,True,BB,2012-06-15,HS,Local Currency Long Term Issuer Default Rating,,,,,,,,,,1449327.0,,,,Corporate,,"""BR Malls Participacoes S.A."""
2508,Fitch Ratings,2019-01-01,,,,,,,,,,True,BB+,2012-12-13,UP,Local Currency Long Term Issuer Default Rating,,,,,,,,,,1449327.0,,,,Corporate,,"""BR Malls Participacoes S.A."""
2509,Fitch Ratings,2019-01-01,Corporate,"""South Carolina Fuel Company""",,Instrument,"""South Carolina Fuel Company USCP""",,,,,False,F2,2012-06-15,HS,Short Term Rating,,,,,,83790874.0,NRSRO,83790887,NRSRO,,,,,,,
2510,Fitch Ratings,2019-01-01,Corporate,"""Thomson Reuters Corporation""",,Instrument,"""Thomson Reuters Corporation senior unsecured commercial paper""",,,,,True,F2,2012-06-15,HS,Short Term Rating,,,,,,86968552.0,NRSRO,86968558,NRSRO,,,,,,,
2511,Fitch Ratings,2019-01-01,Corporate,"""Thomson Reuters Corporation""",,Instrument,"""Thomson Reuters Corporation revolver ser Tranche R1""",,,,,True,A-,2012-06-15,HS,Long Term Rating,,,,,,86968552.0,NRSRO,86968559,NRSRO,,,,,,,
2512,Fitch Ratings,2019-01-01,Corporate,"""Thomson Reuters Corporation""",,Instrument,"""Thomson Reuters Corporation revolver ser Tranche R1""",,,,,True,BBB+,2013-10-29,DG,Long Term Rating,,,,,,86968552.0,NRSRO,86968559,NRSRO,,,,,,,
2513,Fitch Ratings,2019-01-01,Corporate,"""Thomson Reuters Corporation""",,Instrument,"""Thomson Reuters Corporation revolver ser Tranche R1""",,,,,True,NR,2016-08-16,WE,Long Term Rating,,,,,,86968552.0,NRSRO,86968559,NRSRO,,,,,,,
2514,Fitch Ratings,2019-01-01,Corporate,"""Thomson Reuters Corporation""",,Instrument,"""Thomson Reuters Corporation revolver ser Tranche R2""",,,,,True,A-,2012-06-15,HS,Long Term Rating,,,,,,86968552.0,NRSRO,86970752,NRSRO,,,,,,,
2515,Fitch Ratings,2019-01-01,Corporate,"""Thomson Reuters Corporation""",,Instrument,"""Thomson Reuters Corporation revolver ser Tranche R2""",,,,,True,BBB+,2013-10-29,DG,Long Term Rating,,,,,,86968552.0,NRSRO,86970752,NRSRO,,,,,,,
2516,Fitch Ratings,2019-01-01,Corporate,"""Thomson Reuters Corporation""",,Instrument,"""Thomson Reuters Corporation revolver ser Tranche R2""",,,,,True,NR,2016-08-16,WE,Long Term Rating,,,,,,86968552.0,NRSRO,86970752,NRSRO,,,,,,,
2517,Fitch Ratings,2019-01-01,Corporate,"""Thomson Reuters Corporation""",,Instrument,"""Thomson Reuters Corporation USD 2.5 bln revolving credit facility 18-May-2018""",,,,,True,BBB+,2017-01-24,NW,Long Term Rating,,,,,,86968552.0,NRSRO,XAC8854LAD29,ISIN,,,,,,,
2518,Fitch Ratings,2019-01-01,,,RC71E2BZ6UOMFPDJSE79,,,,,,,False,BBB-,2012-06-15,HS,Long Term Issuer Default Rating,,,,,,,,,,,,,,Corporate,,"""Ameren Illinois Company"""
2519,Fitch Ratings,2019-01-01,,,RC71E2BZ6UOMFPDJSE79,,,,,,,True,BBB,2014-03-14,UP,Long Term Issuer Default Rating,,,,,,,,,,,,,,Corporate,,"""Ameren Illinois Company"""
2520,Fitch Ratings,2019-01-01,,,RC71E2BZ6UOMFPDJSE79,,,,,,,True,BBB+,2015-03-31,UP,Long Term Issuer Default Rating,,,,,,,,,,,,,,Corporate,,"""Ameren Illinois Company"""
2521,Fitch Ratings,2019-01-01,,,RC71E2BZ6UOMFPDJSE79,,,,,,,False,F3,2012-06-15,HS,Short Term Issuer Default Rating,,,,,,,,,,,,,,Corporate,,"""Ameren Illinois Company"""
2522,Fitch Ratings,2019-01-01,,,RC71E2BZ6UOMFPDJSE79,,,,,,,True,F2,2014-03-14,UP,Short Term Issuer Default Rating,,,,,,,,,,,,,,Corporate,,"""Ameren Illinois Company"""
2523,Fitch Ratings,2019-01-01,,,,,,,,,,True,BB,2012-06-15,HS,Long Term Issuer Default Rating,,,,,,,,,,1678131.0,,,,Corporate,,"""Winsway Enterprises Holdings Limited"""
2524,Fitch Ratings,2019-01-01,,,,,,,,,,True,BB-,2012-10-05,DG,Long Term Issuer Default Rating,,,,,,,,,,1678131.0,,,,Corporate,,"""Winsway Enterprises Holdings Limited"""
2525,Fitch Ratings,2019-01-01,,,,,,,,,,True,B,2013-05-06,DG,Long Term Issuer Default Rating,,,,,,,,,,1678131.0,,,,Corporate,,"""Winsway Enterprises Holdings Limited"""
2526,Fitch Ratings,2019-01-01,,,,,,,,,,True,CCC,2013-09-25,DG,Long Term Issuer Default Rating,,,,,,,,,,1678131.0,,,,Corporate,,"""Winsway Enterprises Holdings Limited"""
2527,Fitch Ratings,2019-01-01,,,,,,,,,,True,C,2013-10-10,DG,Long Term Issuer Default Rating,,,,,,,,,,1678131.0,,,,Corporate,,"""Winsway Enterprises Holdings Limited"""
2528,Fitch Ratings,2019-01-01,,,,,,,,,,True,RD,2013-10-15,DG,Long Term Issuer Default Rating,,,,,,,,,,1678131.0,,,,Corporate,,"""Winsway Enterprises Holdings Limited"""
2529,Fitch Ratings,2019-01-01,,,,,,,,,,True,CCC,2013-11-04,UP,Long Term Issuer Default Rating,,,,,,,,,,1678131.0,,,,Corporate,,"""Winsway Enterprises Holdings Limited"""
2530,Fitch Ratings,2019-01-01,,,,,,,,,,True,C,2015-04-13,DG,Long Term Issuer Default Rating,,,,,,,,,,1678131.0,,,,Corporate,,"""Winsway Enterprises Holdings Limited"""
2531,Fitch Ratings,2019-01-01,,,,,,,,,,True,RD,2015-05-10,DG,Long Term Issuer Default Rating,,,,,,,,,,1678131.0,,,,Corporate,,"""Winsway Enterprises Holdings Limited"""
2532,Fitch Ratings,2019-01-01,,,,,,,,,,True,D,2016-04-13,DG,Long Term Issuer Default Rating,,,,,,,,,,1678131.0,,,,Corporate,,"""Winsway Enterprises Holdings Limited"""
2533,Fitch Ratings,2019-01-01,,,,,,,,,,True,WD,2016-04-20,WO,Long Term Issuer Default Rating,,,,,,,,,,1678131.0,,,,Corporate,,"""Winsway Enterprises Holdings Limited"""
2534,Fitch Ratings,2019-01-01,,,,,,,,,,True,BB-,2013-09-10,NW,Long Term Issuer Default Rating,,,,,,,,,,1476297.0,,,,Corporate,,"""Dell International LLC"""
2535,Fitch Ratings,2019-01-01,,,,,,,,,,True,BB,2014-12-23,UP,Long Term Issuer Default Rating,,,,,,,,,,1476297.0,,,,Corporate,,"""Dell International LLC"""
2536,Fitch Ratings,2019-01-01,,,,,,,,,,True,BB+,2016-09-07,UP,Long Term Issuer Default Rating,,,,,,,,,,1476297.0,,,,Corporate,,"""Dell International LLC"""
2537,Fitch Ratings,2019-01-01,Corporate,"""Cenovus Energy Inc.""",,Instrument,"""Cenovus Energy Inc. senior unsecured revolving credit facility""",,,,,True,BBB-,2017-03-29,NW,Long Term Rating,,,,,,96259259.0,NRSRO,96270587,NRSRO,,,,,,,
2538,Fitch Ratings,2019-01-01,Corporate,"""Cenovus Energy Inc.""",,Instrument,"""Cenovus Energy Inc. senior unsecured revolving credit facility""",,,,,True,BBB-,2017-03-29,NW,Long Term Rating,,,,,,96259259.0,NRSRO,96270588,NRSRO,,,,,,,
2539,Fitch Ratings,2019-01-01,Corporate,"""Cenovus Energy Inc.""",,Instrument,"""Cenovus Energy Inc. senior unsecured revolving credit facility""",,,,,True,NR,2017-11-30,WE,Long Term Rating,,,,,,96259259.0,NRSRO,96270588,NRSRO,,,,,,,
2540,Fitch Ratings,2019-01-01,Corporate,"""Cenovus Energy Inc.""",,Instrument,"""Cenovus Energy Inc. USD 1.2 bln 4.25% bond 15-Apr-2027""",,,,,True,BBB-,2017-04-04,NW,Long Term Rating,,,,,,96259259.0,NRSRO,USC23555AF96,ISIN,,,,,,,
2541,Fitch Ratings,2019-01-01,Corporate,"""Cenovus Energy Inc.""",,Instrument,"""Cenovus Energy Inc. USD 1 bln 5.4% bond 15-Jun-2047""",,,,,True,BBB-,2017-04-04,NW,Long Term Rating,,,,,,96259259.0,NRSRO,USC23555AH52,ISIN,,,,,,,
2542,Fitch Ratings,2019-01-01,Corporate,"""Cenovus Energy Inc.""",,Instrument,"""Cenovus Energy Inc. USD 700 mln 5.25% bond 15-Jun-2037""",,,,,True,BBB-,2017-04-04,NW,Long Term Rating,,,,,,96259259.0,NRSRO,USC23555AG79,ISIN,,,,,,,
2543,Fitch Ratings,2019-01-01,,,5493003CULXUBWXRBY33,,,,,,,False,B,2012-06-15,HS,Long Term Issuer Default Rating,,,,,,,,,,,,,,Corporate,,"""Pinnacle Entertainment, Inc."""
2544,Fitch Ratings,2019-01-01,,,5493003CULXUBWXRBY33,,,,,,,True,B+,2013-07-16,UP,Long Term Issuer Default Rating,,,,,,,,,,,,,,Corporate,,"""Pinnacle Entertainment, Inc."""
2545,Fitch Ratings,2019-01-01,,,5493003CULXUBWXRBY33,,,,,,,False,WD,2016-05-03,WO,Long Term Issuer Default Rating,,,,,,,,,,,,,,Corporate,,"""Pinnacle Entertainment, Inc."""
2546,Fitch Ratings,2019-01-01,Corporate,"""Energia Eolica, S.A.""",,Instrument,"""Energia Eolica, S.A. Senior Secured Notes""",,,,,True,BBB-,2014-12-22,NW,Long Term Rating,,,,,,96287970.0,NRSRO,USP3773QAA24,ISIN,,,,,,,
2547,Fitch Ratings,2019-01-01,Corporate,"""MIC Africa B.V.""",,Instrument,"""MIC Africa B.V. notes ser notes""",,,,,True,WD,2013-04-17,WO,Long Term Rating,,,,,,92165092.0,NRSRO,92165096,NRSRO,,,,,,,
2548,Fitch Ratings,2019-01-01,Corporate,"""Arch Western Finance Llc""",,Instrument,"""Arch Western Finance Llc senior unsecured bond/note""",,,,,True,B+,2012-06-15,HS,Long Term Rating,,,,,,90542532.0,NRSRO,USU22142AA87,ISIN,,,,,,,
2549,Fitch Ratings,2019-01-01,Corporate,"""Arch Western Finance Llc""",,Instrument,"""Arch Western Finance Llc senior unsecured bond/note""",,,,,True,WD,2013-05-06,WO,Long Term Rating,,,,,,90542532.0,NRSRO,USU22142AA87,ISIN,,,,,,,
2550,Fitch Ratings,2019-01-01,,,549300QRMRHM7GAU7L47,,,,,,,True,BBB-,2017-04-19,NW,Long Term Issuer Default Rating,,,,,,,,,,,,,,Corporate,,"""Nexa Resources S.A."""
2551,Fitch Ratings,2019-01-01,,,549300QRMRHM7GAU7L47,,,,,,,True,BBB-,2017-04-19,NW,Local Currency Long Term Issuer Default Rating,,,,,,,,,,,,,,Corporate,,"""Nexa Resources S.A."""
2552,Fitch Ratings,2019-01-01,,,724500Y6DUVHQD6OXN27,,,,,,,True,BBB,2012-06-15,HS,Long Term Issuer Default Rating,,,,,,,,,,,,,,Corporate,,"""ASML Holding N.V."""
2553,Fitch Ratings,2019-01-01,,,724500Y6DUVHQD6OXN27,,,,,,,True,BBB+,2013-09-05,UP,Long Term Issuer Default Rating,,,,,,,,,,,,,,Corporate,,"""ASML Holding N.V."""
2554,Fitch Ratings,2019-01-01,,,529900WS2E20BA5J4L49,,,,,,,False,BB-,2012-06-15,HS,Long Term Issuer Default Rating,,,,,,,,,,,,,,Corporate,,"""Edison Spa"""
