loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,revol_bal_joint,sec_app_earliest_cr_line,sec_app_inq_last_6mths,sec_app_mort_acc,sec_app_open_acc,sec_app_revol_util,sec_app_open_act_il,sec_app_num_rev_accts,sec_app_chargeoff_within_12_mths,sec_app_collections_12_mths_ex_med,sec_app_mths_since_last_major_derog,hardship_flag,hardship_type,hardship_reason,hardship_status,deferral_term,hardship_amount,hardship_start_date,hardship_end_date,payment_plan_start_date,hardship_length,hardship_dpd,hardship_loan_status,orig_projected_additional_accrued_interest,hardship_payoff_balance_amount,hardship_last_payment_amount,debt_settlement_flag,debt_settlement_flag_date,settlement_status,settlement_date,settlement_amount,settlement_percentage,settlement_term
10000,10000,10000,36 months,13.90%,341.3,C,C1,,n/a,OWN,13808,Verified,Mar-2019,Current,n,,,credit_card,Credit card refinancing,863xx,AZ,4.96,0,Dec-2006,0,60,,5,0,1522,21.7%,7,f,9082.34,9082.34,1349.76,1349.76,917.66,432.1,0,0,0,Jul-2019,341.3,Aug-2019,Jul-2019,0,,1,Joint App,26073,12.38,Source Verified,0,0,1522,0,0,0,0,147,0,,2,3,990,22,7000,0,0,0,3,304,2878,34.6,0,0,147,83,7,7,0,7,,,,0,2,2,2,2,1,5,6,2,5,0,0,0,2,85.7,0,0,0,7000,1522,4400,0,7988,Dec-2006,1,0,5,78.5,0,5,0,0,,N,,,,,,,,,,,,,,,N,,,,,,
40000,40000,40000,36 months,6.46%,1225.24,A,A1,,< 1 year,RENT,150000,Not Verified,Mar-2019,Current,n,,,credit_card,Credit card refinancing,333xx,FL,19.59,1,Mar-1986,0,5,,10,0,23136,39%,25,w,35927.64,35927.64,4872.25,4872.25,4072.36,799.89,0,0,0,Jul-2019,1225.24,Aug-2019,Jul-2019,0,,1,Individual,,,,0,0,83055,0,2,0,1,19,59919,77,0,0,8113,48,59300,2,0,0,1,10382,36164,39,0,0,165,396,26,19,2,26,5,19,5,0,4,4,7,12,10,8,13,4,10,0,0,0,0,92,0,0,0,178992,83055,59300,119692,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
3600,3600,3600,36 months,12.40%,120.27,B,B4,Server,< 1 year,RENT,21540,Not Verified,Mar-2019,Current,n,,,credit_card,Credit card refinancing,334xx,FL,16.66,0,Oct-2000,2,,57,7,1,2589,24.2%,29,w,3262.53,3262.53,476.12,476.12,337.47,138.65,0,0,0,Jul-2019,120.27,Aug-2019,Jul-2019,0,,1,Individual,,,,0,0,8367,0,0,0,1,23,5778,81,1,4,1034,47,10700,1,0,5,5,1195,1504,58.2,0,0,117,221,10,10,0,23,,0,,0,3,4,3,13,3,6,25,4,7,0,0,0,1,100,33.3,1,0,17870,8367,3600,7170,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
15000,15000,15000,60 months,11.02%,326.29,B,B2,client services ,3 years,MORTGAGE,72500,Not Verified,Mar-2019,Current,n,,,other,Other,346xx,FL,15.14,0,Mar-2006,1,62,,23,0,4128,8.9%,42,w,14235.39,14235.39,1286.79,1286.79,764.61,522.18,0,0,0,Jul-2019,326.29,Aug-2019,Jul-2019,0,66,1,Individual,,,,0,0,289681,3,2,1,3,10,15416,72,6,10,1699,29,46400,3,0,6,13,13167,27455,11.1,0,0,138,156,3,3,2,6,,0,79,1,4,6,11,19,7,20,33,6,23,0,0,0,7,92.9,0,0,0,351365,19544,30900,21465,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
1800,1800,1800,36 months,17.19%,64.35,C,C5,,< 1 year,RENT,54776,Not Verified,Mar-2019,Current,n,,,other,Other,112xx,NY,25.92,0,Jul-1999,0,,,7,0,30067,81.7%,8,f,1642.39,1642.39,253.96,253.96,157.61,96.35,0,0,0,Jul-2019,64.35,Aug-2019,Jul-2019,0,,1,Individual,,,,0,0,35647,0,1,0,1,19,5580,57,0,0,12486,77,36800,1,0,0,1,5092,130,99.5,0,0,19,236,85,19,0,176,,15,,0,4,6,4,4,1,6,7,6,7,0,0,0,0,100,100,0,0,46525,35647,26500,9725,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
9000,9000,9000,36 months,14.74%,310.85,C,C2,Builder,10+ years,RENT,54500,Not Verified,Mar-2019,Current,n,,,credit_card,Credit card refinancing,672xx,KS,20.06,0,Mar-2011,1,,,10,0,2172,15.4%,15,w,8183.92,8183.92,1228.66,1228.66,816.08,412.58,0,0,0,Jul-2019,310.85,Aug-2019,Jul-2019,0,,1,Individual,,,,0,1383,46811,2,2,2,4,10,44639,81,4,8,1089,30,14100,1,3,8,12,4681,6128,26.2,0,0,96,21,4,4,0,4,,3,,0,5,5,5,5,7,8,8,5,10,0,0,0,6,100,0,0,0,62443,46811,8300,48343,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
10000,10000,10000,36 months,16.40%,353.55,C,C4,,< 1 year,ANY,154000,Not Verified,Mar-2019,Current,n,,,major_purchase,Major purchase,720xx,AR,12.17,0,Jan-2004,0,52,,3,0,4227,64%,4,w,9114.52,9114.52,1395.98,1395.98,885.48,510.5,0,0,0,Jul-2019,353.55,Aug-2019,Jul-2019,0,52,1,Individual,,,,0,0,42702,0,1,0,1,19,38475,,0,0,3701,64,6600,0,0,3,1,14234,2373,64,0,0,19,31,26,19,1,26,,7,,1,2,2,2,2,1,2,2,2,3,0,0,0,0,75,50,0,0,70725,42702,6600,64125,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
15000,15000,15000,60 months,8.19%,305.52,A,A4,,n/a,RENT,46000,Not Verified,Mar-2019,Current,n,,,debt_consolidation,Debt consolidation,234xx,VA,16.2,0,Nov-1994,1,,,11,0,15726,30.5%,24,w,14179.06,14179.06,1208.43,1208.43,820.94,387.49,0,0,0,Jul-2019,305.52,Aug-2019,Jul-2019,0,,1,Individual,,,,0,0,24888,2,1,1,1,6,9162,92,2,3,5079,41,51500,1,2,1,4,2263,25381,37.6,0,0,177,292,4,4,2,4,,1,,0,4,5,6,11,2,10,20,5,11,0,0,0,3,100,0,0,0,61500,24888,40700,10000,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
30000,30000,30000,60 months,20.00%,794.82,D,D2,administrative director,1 year,MORTGAGE,140000,Source Verified,Mar-2019,Current,n,,,debt_consolidation,Debt consolidation,492xx,MI,22.18,3,Jan-2001,1,3,103,32,1,24146,44.9%,53,w,28790.91,28790.91,3112.61,3112.61,1209.09,1903.52,0,0,0,Jul-2019,794.82,Aug-2019,Jul-2019,0,16,1,Individual,,,,0,1299,157051,2,20,0,0,35,132905,101,3,6,9012,82,53800,0,3,1,6,4908,16387,56.3,0,0,184,218,1,1,1,9,,3,3,0,4,8,5,9,33,12,19,8,32,0,0,1,3,92.5,40,1,0,205564,157051,37500,151764,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
20000,20000,20000,60 months,12.40%,448.95,B,B4,Technician ,< 1 year,RENT,100000,Not Verified,Mar-2019,Current,n,,,debt_consolidation,Debt consolidation,328xx,FL,14.86,0,Oct-2006,0,39,,18,0,22865,31.6%,36,w,19015.74,19015.74,1768.24,1768.24,984.26,783.98,0,0,0,Jul-2019,448.95,Aug-2019,Jul-2019,0,,1,Individual,,,,0,648,222361,3,2,0,2,16,32033,79,3,3,11430,49,72400,1,4,0,5,13080,29620,42.6,0,0,141,149,0,0,4,4,,20,,0,7,9,9,10,9,15,23,9,18,0,0,0,3,94.4,11.1,0,0,311794,54898,51600,40325,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
39500,39500,39500,60 months,8.19%,804.52,A,A4,Procurement Specialist,2 years,MORTGAGE,105000,Source Verified,Mar-2019,Current,n,,,credit_card,Credit card refinancing,454xx,OH,20.9,0,Nov-1998,0,,,7,0,36792,99.2%,15,w,37911.55,37911.55,2377.62,2377.62,1588.45,789.17,0,0,0,Jul-2019,804.52,Aug-2019,Jul-2019,0,,1,Individual,,,,0,0,242043,0,2,0,2,22,39794,72,0,0,17575,83,37100,1,3,0,2,34578,255,99.3,0,0,129,244,79,22,2,182,,22,,0,3,4,3,3,7,4,6,4,7,0,0,0,0,100,100,0,0,283064,76586,36200,54944,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
23000,23000,23000,60 months,13.90%,533.98,C,C1,Stocker,10+ years,MORTGAGE,56000,Source Verified,Mar-2019,Current,n,,,debt_consolidation,Debt consolidation,770xx,TX,32.3,0,Mar-2003,0,,,19,0,25195,25.6%,47,w,21911.01,21911.01,2100.4,2100.4,1088.99,1011.41,0,0,0,Jul-2019,533.98,Aug-2019,Jul-2019,0,,1,Individual,,,,0,0,129657,1,3,0,2,13,55586,70,1,3,10349,37,98300,1,2,0,6,8104,67905,27.1,0,0,153,192,1,1,2,1,,13,,0,6,6,13,21,15,15,30,6,19,0,0,0,1,100,0,0,0,224357,80781,93100,70807,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
25000,25000,25000,36 months,13.90%,853.23,C,C1,Network admin,1 year,RENT,72000,Source Verified,Mar-2019,Current,n,,,credit_card,Credit card refinancing,076xx,NJ,17.92,0,Jun-2009,0,,,7,0,18476,87.2%,9,w,22566.05,22566.05,3374.31,3374.31,2433.95,940.36,0,0,0,Jul-2019,853.23,Aug-2019,Jul-2019,0,,1,Individual,,,,0,0,29473,0,1,0,0,53,10997,,2,4,7540,87,21200,0,0,0,4,4210,2622,87.5,0,0,53,117,12,12,0,14,,,,0,5,6,5,6,1,6,8,6,7,0,0,0,2,100,80,0,0,57180,29473,20900,35980,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
10000,10000,10000,36 months,17.19%,357.48,C,C5,Mechanic,< 1 year,RENT,45000,Not Verified,Mar-2019,Current,n,,,debt_consolidation,Debt consolidation,086xx,NJ,5.36,0,May-2007,2,,,15,0,9799,42.8%,23,w,9124.49,9124.49,1410.82,1410.82,875.51,535.31,0,0,0,Jul-2019,357.48,Aug-2019,Jul-2019,0,,1,Individual,,,,0,0,9799,5,0,0,1,16,0,,5,11,6924,43,22900,0,0,2,12,700,9801,50,0,0,141,92,2,2,0,3,,2,,0,3,3,10,13,3,15,20,3,15,0,0,0,5,95.7,22.2,0,0,22900,9799,19600,0,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
8000,8000,8000,36 months,6.46%,245.05,A,A1,Personal housekeeper ,5 years,RENT,32500,Source Verified,Mar-2019,Current,n,,,credit_card,Credit card refinancing,378xx,TN,10.45,0,Mar-2009,1,52,,16,0,12406,46.3%,41,w,7185.52,7185.52,974.46,974.46,814.48,159.98,0,0,0,Jul-2019,245.05,Aug-2019,Jul-2019,0,52,1,Individual,,,,0,0,12406,1,0,0,1,16,0,,6,12,4514,46,26800,2,0,4,13,775,6993,61.6,0,0,120,96,4,4,0,7,52,4,52,2,4,6,8,15,16,16,25,6,16,0,0,0,6,92.7,37.5,0,0,26800,12406,18200,0,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
20000,20000,20000,36 months,13.90%,682.59,C,C1,Petroleum Landman,< 1 year,RENT,48000,Not Verified,Mar-2019,Current,n,,,debt_consolidation,Debt consolidation,761xx,TX,6.8,0,Nov-2007,1,35,,7,0,11377,17.7%,17,w,17847.31,17847.31,3016.88,3016.88,2152.69,864.19,0,0,0,Jul-2019,1000,Aug-2019,Jul-2019,0,,1,Individual,,,,0,0,11377,1,0,0,0,40,0,,1,1,7647,18,64200,0,0,1,1,1625,50553,13.1,0,0,86,136,2,2,0,2,35,2,35,0,1,2,6,10,4,7,13,2,7,0,0,0,1,94.1,0,0,0,64200,11377,58200,0,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
15000,15000,15000,36 months,8.81%,475.68,A,A5,Floor Foreman,10+ years,RENT,78000,Not Verified,Mar-2019,Current,n,,,debt_consolidation,Debt consolidation,926xx,CA,16.57,1,Sep-2003,0,22,,8,0,2930,27.4%,9,w,13469.07,13469.07,1888.04,1888.04,1530.93,357.11,0,0,0,Jul-2019,475.68,Aug-2019,Jul-2019,0,,1,Individual,,,,0,0,24015,0,2,1,1,10,20249,65,0,0,1241,55,10700,0,0,0,1,3002,2824,45.7,0,0,63,186,43,10,0,53,22,,22,0,2,3,3,3,3,5,5,3,8,0,0,0,1,77.8,33.3,0,0,43363,24015,5200,31131,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
30000,30000,30000,36 months,8.81%,951.35,A,A5,Implementation Consultant,2 years,MORTGAGE,63000,Not Verified,Mar-2019,Current,n,,,debt_consolidation,Debt consolidation,611xx,IL,22.86,0,May-2000,0,,,10,0,20672,85.4%,18,w,26941.48,26941.48,3776.03,3776.03,3058.52,717.51,0,0,0,Jul-2019,951.35,Aug-2019,Jul-2019,0,,1,Individual,,,,0,0,142227,0,1,0,0,32,14729,49,0,0,5029,65,24200,1,1,5,0,14223,3528,85.4,0,0,226,80,31,31,2,31,,0,,0,8,8,8,8,6,8,10,8,10,0,0,0,0,100,87.5,0,0,170239,35401,24200,30044,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
15000,15000,15000,60 months,15.57%,361.36,C,C3,,n/a,OWN,20208,Verified,Mar-2019,Current,n,,,debt_consolidation,Debt consolidation,852xx,AZ,27.38,0,Mar-1992,0,68,,13,0,4720,28.1%,33,w,14259.28,14259.28,1419.49,1419.49,740.72,678.77,0,0,0,Jul-2019,361.36,Aug-2019,Jul-2019,0,68,1,Individual,,,,0,0,9836,0,3,1,2,11,5116,57,4,5,1909,42,12000,2,0,1,7,757,222,93.8,0,0,63,324,10,10,0,27,68,12,68,4,3,4,3,8,12,10,21,4,13,0,0,0,5,87.5,100,0,0,21050,9836,4100,9050,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
10200,10200,10200,36 months,13.90%,348.12,C,C1,Appeals Resolution Analyst Sr,10+ years,MORTGAGE,110000,Source Verified,Mar-2019,Current,n,,,debt_consolidation,Debt consolidation,452xx,OH,17.27,0,Apr-2004,1,50,,23,0,28761,48.6%,34,w,9264.01,9264.01,1376.73,1376.73,935.99,440.74,0,0,0,Jul-2019,348.12,Aug-2019,Jul-2019,0,,1,Individual,,,,0,0,159709,4,2,0,2,14,21857,71,7,11,7112,56,59200,3,1,5,14,6944,17747,56.2,0,0,149,179,1,1,1,1,,4,,0,9,15,9,11,9,20,24,15,23,0,0,0,7,100,11.1,0,0,202761,50618,40500,30752,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
10000,10000,10000,60 months,15.57%,240.91,C,C3,Respiratory therapist,9 years,MORTGAGE,125000,Source Verified,Mar-2019,Current,n,,,debt_consolidation,Debt consolidation,760xx,TX,19.04,0,Jul-2005,0,64,,9,0,4492,47.3%,21,w,9546.63,9546.63,946.34,946.34,453.37,492.97,0,0,0,Jul-2019,240.91,Aug-2019,Jul-2019,0,64,1,Individual,,,,0,345,300045,1,3,2,3,7,75541,92,1,1,2894,82,9500,1,2,2,4,37506,5008,47.3,0,0,117,164,3,3,3,3,64,7,64,3,3,3,3,5,9,4,8,3,9,0,0,0,3,85.7,0,0,0,331971,80033,9500,86421,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
15000,15000,15000,36 months,11.02%,491.23,B,B2,Social Media Manager,1 year,RENT,52000,Source Verified,Mar-2019,Current,n,,,credit_card,Credit card refinancing,017xx,MA,13.39,0,Sep-2011,0,,,7,0,24277,61.9%,16,w,13567.48,13567.48,1946.55,1946.55,1432.52,514.03,0,0,0,Jul-2019,491.23,Aug-2019,Jul-2019,0,,1,Individual,,,,0,0,24277,2,0,0,0,63,0,,3,4,6942,62,39200,1,0,3,4,3468,4123,85.5,0,0,63,90,6,6,0,6,,7,,0,5,5,5,9,1,7,15,5,7,0,0,0,3,100,60,0,0,39200,24277,28400,0,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
18000,18000,18000,36 months,28.80%,752.35,D,D5,Instructor,4 years,MORTGAGE,55200,Source Verified,Mar-2019,Current,n,,,credit_card,Credit card refinancing,719xx,AR,38.11,0,Sep-1998,0,67,,11,0,17445,65.3%,29,w,16671.73,16671.73,2951.8,2951.8,1328.27,1623.53,0,0,0,Jul-2019,752.35,Aug-2019,Jul-2019,0,,1,Individual,,,,0,0,139327,0,5,2,5,9,67422,87,0,0,9876,81,26700,2,9,4,5,12666,8031,66.4,0,0,246,228,32,9,3,32,,11,,0,2,4,3,7,16,5,10,4,11,0,0,0,2,96.6,66.7,0,0,186398,84867,23900,77535,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
32000,32000,32000,60 months,17.19%,798.56,C,C5,Technician III,3 years,RENT,65000,Verified,Mar-2019,Current,n,,,debt_consolidation,Debt consolidation,823xx,WY,35.86,0,Feb-2005,0,49,,11,0,11436,72.4%,21,w,30641.74,30641.74,3133.12,3133.12,1358.26,1774.86,0,0,0,Jul-2019,798.56,Aug-2019,Jul-2019,0,,1,Joint App,114500,31.79,Verified,0,0,77989,0,6,0,4,14,66553,73,0,0,5942,73,15800,1,9,0,4,7090,751,92.1,0,0,65,169,26,14,0,26,49,14,49,0,2,4,2,6,10,5,11,4,11,0,0,0,0,95.2,100,0,0,107123,77989,9500,91323,46397,May-2006,1,0,25,77.7,7,28,0,0,,N,,,,,,,,,,,,,,,N,,,,,,
6750,6750,6750,36 months,15.57%,235.88,C,C3,Charge nurse,8 years,RENT,68000,Not Verified,Mar-2019,Current,n,,,credit_card,Credit card refinancing,891xx,NV,18.3,0,Feb-1999,1,31,,11,0,8093,54.7%,19,w,6145.16,6145.16,931.84,931.84,604.84,327,0,0,0,Jul-2019,235.88,Aug-2019,Jul-2019,0,37,1,Individual,,,,0,0,37969,1,5,0,2,13,29876,85,2,3,445,76,14800,3,0,3,5,3797,55,89,0,0,82,208,4,4,0,4,,2,,1,1,5,2,2,10,6,8,5,11,0,0,0,2,89.5,100,0,0,50150,37969,500,35350,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
27000,27000,27000,60 months,13.08%,615.44,B,B5,Paramedic,2 years,MORTGAGE,110000,Verified,Mar-2019,Current,n,,,debt_consolidation,Debt consolidation,040xx,ME,16.38,0,Apr-1999,0,,,16,0,31143,59.9%,37,w,25694.28,25694.28,2422.52,2422.52,1305.72,1116.8,0,0,0,Jul-2019,615.44,Aug-2019,Jul-2019,0,,1,Individual,,,,0,0,429345,1,10,2,2,5,49817,99,2,2,19666,79,52000,0,1,4,4,28623,11757,72.6,0,0,115,239,11,5,4,11,,0,,0,3,3,4,14,14,5,18,3,16,0,0,0,4,100,66.7,0,0,480854,80960,42900,50581,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
20000,20000,20000,60 months,20.00%,529.88,D,D2,Pharmacy Tech,10+ years,RENT,65000,Not Verified,Mar-2019,Current,n,,,debt_consolidation,Debt consolidation,850xx,AZ,28.67,0,Dec-2000,1,,75,16,1,11054,30.2%,31,w,19193.94,19193.94,2075.08,2075.08,806.06,1269.02,0,0,0,Jul-2019,529.88,Aug-2019,Jul-2019,0,,1,Individual,,,,0,0,59756,3,2,1,2,3,48702,98,2,4,3926,52,36600,3,1,2,6,3735,6877,58.3,0,0,151,219,1,1,1,6,,3,,0,5,8,6,6,13,14,17,8,16,0,0,0,3,100,50,1,0,93026,59756,16500,56426,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
22000,22000,22000,36 months,8.81%,697.66,A,A5,Architect,10+ years,MORTGAGE,56900,Verified,Mar-2019,Current,n,,,debt_consolidation,Debt consolidation,782xx,TX,35.79,0,Jul-1997,1,,,23,0,10512,39.5%,32,w,19774.95,19774.95,2769.1,2769.1,2225.05,544.05,0,0,0,Jul-2019,697.66,Aug-2019,Jul-2019,0,,1,Joint App,101400,28.08,Source Verified,0,0,140394,1,17,0,1,23,43304,42,1,1,4854,42,26600,1,7,1,2,6104,14588,41.9,0,0,260,91,1,1,2,1,,1,,0,3,3,4,4,23,5,7,3,23,0,0,0,1,100,25,0,0,231561,53816,25100,102623,27212,Oct-2004,0,2,17,35.5,11,8,0,0,,N,,,,,,,,,,,,,,,N,,,,,,
40000,40000,40000,36 months,11.02%,1309.93,B,B2,,< 1 year,MORTGAGE,150000,Source Verified,Mar-2019,Late (31-120 days),n,,,debt_consolidation,Debt consolidation,253xx,WV,20.64,0,May-2004,1,34,,15,0,80,0.2%,37,w,37219.95,37219.95,3880.95,3880.95,2780.05,1035.4,65.5,0,0,Jul-2019,1310,Aug-2019,Jul-2019,0,55,1,Individual,,,,0,872,148691,1,6,3,6,5,148611,92,1,2,53,54,39200,6,2,8,9,9913,36620,0.2,0,0,163,178,12,5,6,12,45,1,42,0,3,3,8,8,20,9,11,3,15,0,0,0,4,85.3,0,0,0,203533,148691,36700,164333,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
10800,10800,10800,60 months,8.19%,219.97,A,A4,Payroll Coordinator,10+ years,OWN,65000,Not Verified,Mar-2019,Current,n,,,debt_consolidation,Debt consolidation,480xx,MI,26.68,0,Mar-2007,0,67,,12,0,10667,36.8%,28,w,10208.94,10208.94,870.05,870.05,591.06,278.99,0,0,0,Jul-2019,219.97,Aug-2019,Jul-2019,0,67,1,Individual,,,,0,0,162081,0,6,1,1,12,35284,56,0,1,6783,50,29000,1,7,2,2,14735,17423,35.2,0,0,144,140,24,12,3,24,,8,,0,3,4,4,8,11,5,14,4,12,0,0,0,1,96.4,0,0,0,212304,45951,26900,63121,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
10000,10000,10000,60 months,20.00%,264.94,D,D2,Home Health Aide,5 years,RENT,26000,Not Verified,Mar-2019,Current,n,,,other,Other,010xx,MA,31.26,0,Aug-2005,1,,,6,0,7882,40.2%,20,w,9596.97,9596.97,1037.54,1037.54,403.03,634.51,0,0,0,Jul-2019,264.94,Aug-2019,Jul-2019,0,,1,Individual,,,,0,0,32502,1,3,2,3,3,24620,85,0,1,3724,67,19600,2,2,4,4,5417,10310,39.7,0,0,162,163,23,3,0,35,,1,,0,2,3,2,3,11,3,9,3,6,0,0,0,2,100,0,0,0,48569,32502,17100,28969,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
15000,15000,15000,36 months,17.19%,536.22,C,C5,,n/a,MORTGAGE,79000,Source Verified,Mar-2019,Current,n,,,other,Other,550xx,MN,15.63,0,Dec-2011,0,,,15,0,25592,56.5%,18,w,13686.74,13686.74,2116.23,2116.23,1313.26,802.97,0,0,0,Jul-2019,536.22,Aug-2019,Jul-2019,0,,1,Joint App,108040,21.93,Source Verified,0,0,29983,0,1,0,1,24,4391,68,1,3,4684,58,45300,0,0,0,4,1999,2188,84.7,0,0,24,87,11,11,0,11,,21,,0,7,14,7,7,1,14,17,14,15,0,0,0,1,100,100,0,0,51780,29983,14300,6480,47707,Jul-2006,0,0,13,79.6,1,16,1,0,5,N,,,,,,,,,,,,,,,N,,,,,,
19500,19500,19500,36 months,6.46%,597.31,A,A1,Autobody Technician,6 years,MORTGAGE,100000,Not Verified,Mar-2019,Current,n,,,credit_card,Credit card refinancing,630xx,MO,16.3,0,Jul-2007,0,70,,10,0,23291,94.3%,15,w,17514.7,17514.7,2375.24,2375.24,1985.3,389.94,0,0,0,Jul-2019,597.31,Aug-2019,Jul-2019,0,,1,Individual,,,,0,194,125583,0,3,0,0,30,14038,50,0,0,9388,70,24700,0,0,0,0,12558,1388,93.7,0,0,140,139,26,26,2,26,,,,0,5,6,5,6,6,6,7,6,10,0,0,0,0,93.3,100,0,0,147053,37329,22200,28353,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
10000,10000,10000,36 months,11.71%,330.76,B,B3,Sales representative ,4 years,RENT,54000,Not Verified,Mar-2019,Fully Paid,n,,,debt_consolidation,Debt consolidation,117xx,NY,21.49,0,Aug-1996,2,,,18,0,8961,10.3%,19,w,0,0,10226.4595561708,10226.46,10000,226.46,0,0,0,Jun-2019,92.56,,Jun-2019,0,,1,Individual,,,,0,0,42343,1,7,2,2,4,33382,51,1,2,5743,28,87000,2,0,3,4,2352,76039,10.5,0,0,55,271,9,4,0,9,,4,,0,3,3,10,10,8,11,11,3,18,0,0,0,3,100,0,0,0,152500,42343,85000,65500,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
20000,20000,20000,60 months,12.40%,448.95,B,B4,Technical Analyst,8 years,MORTGAGE,100000,Source Verified,Mar-2019,Current,n,,,debt_consolidation,Debt consolidation,300xx,GA,29.53,0,Jul-2008,0,,,16,0,27385,56.7%,26,w,19029.95,19029.95,1768.24,1768.24,970.05,798.19,0,0,0,Jul-2019,448.95,Aug-2019,Jul-2019,0,,1,Joint App,153000,22.51,Source Verified,0,167,213856,0,3,0,3,19,84144,47,1,4,11013,55,48300,1,0,1,7,14257,9297,73.6,0,0,128,65,10,10,2,20,,10,,0,5,7,7,9,8,12,16,7,16,0,0,0,1,100,33.3,0,0,278836,111529,35200,110536,45535,Jul-2008,0,2,15,67.7,3,14,0,0,,N,,,,,,,,,,,,,,,N,,,,,,
6000,6000,6000,36 months,6.46%,183.79,A,A1,CNA,1 year,RENT,105000,Not Verified,Mar-2019,Current,n,,,credit_card,Credit card refinancing,117xx,NY,5.36,0,Feb-2012,1,48,,14,0,14781,55.6%,17,w,5389.13,5389.13,730.85,730.85,610.87,119.98,0,0,0,Jul-2019,183.79,Aug-2019,Jul-2019,0,48,1,Individual,,,,0,0,14781,1,0,0,0,85,0,,1,4,3273,56,26600,0,0,1,4,1056,4940,67.3,0,0,85,80,5,5,0,5,,5,48,3,7,11,8,8,1,14,16,11,14,0,0,0,1,76.5,50,0,0,26600,14781,15100,0,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
