,rating_agency_name,file_creating_date,sec_category,issuer_name,legal_entity_identifier,object_type_rated,instrument_name,CUSIP_number,coupon_date,maturity_date,par_value,issued_paid,rating,rating_action_date,rating_action_class,rating_type,rating_sub_type,rating_type_term,other_announcement_type,watch_status,rating_outlook,issuer_identifier,issuer_identifier_schema,instrument_identifier,instrument_identifier_schema,central_index_key,obligor_identifier,obligor_identifier_schema,obligor_identifier_other,obligor_sec_category,obligor_industry_group,obligor_name
1863,Standard & Poor's Ratings Services,2017-11-01,,,54930063C6K2TNFL6H10,,,,,,,True,BBB-,2014-06-02,NW,Foreign Currency LT,Issuer Credit Rating,,,,Stable,,,,,,,,,Corporate,,Distribuidora Internacional de Alimentacion S.A.
1864,Standard & Poor's Ratings Services,2017-11-01,,,54930063C6K2TNFL6H10,,,,,,,True,BBB-,2015-06-30,,Foreign Currency LT,Issuer Credit Rating,,Affirmation,,Stable,,,,,,,,,Corporate,,Distribuidora Internacional de Alimentacion S.A.
1865,Standard & Poor's Ratings Services,2017-11-01,,,54930063C6K2TNFL6H10,,,,,,,True,BBB-,2016-04-20,,Foreign Currency LT,Issuer Credit Rating,,Affirmation,,Stable,,,,,,,,,Corporate,,Distribuidora Internacional de Alimentacion S.A.
1866,Standard & Poor's Ratings Services,2017-11-01,,,54930063C6K2TNFL6H10,,,,,,,True,BBB-,2014-06-02,NW,Local Currency LT,Issuer Credit Rating,,,,Stable,,,,,,,,,Corporate,,Distribuidora Internacional de Alimentacion S.A.
1867,Standard & Poor's Ratings Services,2017-11-01,,,54930063C6K2TNFL6H10,,,,,,,True,BBB-,2015-06-30,,Local Currency LT,Issuer Credit Rating,,Affirmation,,Stable,,,,,,,,,Corporate,,Distribuidora Internacional de Alimentacion S.A.
1868,Standard & Poor's Ratings Services,2017-11-01,,,54930063C6K2TNFL6H10,,,,,,,True,BBB-,2016-04-20,,Local Currency LT,Issuer Credit Rating,,Affirmation,,Stable,,,,,,,,,Corporate,,Distribuidora Internacional de Alimentacion S.A.
1869,Standard & Poor's Ratings Services,2017-11-01,Corporate,Concesionaria Mexiquense S.A. de C.V.,,Instrument,MXV1.634 bil 5.95% UDI sr nts due 12/15/2035,,,,,True,mxAAA,2014-01-30,NW,CaVal (Mexico) National Scale LT,Senior Secured,,,,Stable,YY273471725,NRSRO,YYY230263734,NRSRO,,,,,,,
1870,Standard & Poor's Ratings Services,2017-11-01,Corporate,Concesionaria Mexiquense S.A. de C.V.,,Instrument,MXV1.634 bil 5.95% UDI sr nts due 12/15/2035,,,,,True,mxAAA,2014-12-18,,CaVal (Mexico) National Scale LT,Senior Secured,,Affirmation,,Stable,YY273471725,NRSRO,YYY230263734,NRSRO,,,,,,,
1871,Standard & Poor's Ratings Services,2017-11-01,Corporate,Concesionaria Mexiquense S.A. de C.V.,,Instrument,MXV1.634 bil 5.95% UDI sr nts due 12/15/2035,,,,,True,mxAAA,2015-07-20,,CaVal (Mexico) National Scale LT,Senior Secured,,Affirmation,,Stable,YY273471725,NRSRO,YYY230263734,NRSRO,,,,,,,
1872,Standard & Poor's Ratings Services,2017-11-01,Corporate,Concesionaria Mexiquense S.A. de C.V.,,Instrument,MXV1.634 bil 5.95% UDI sr nts due 12/15/2035,,,,,True,mxAAA,2016-06-17,,CaVal (Mexico) National Scale LT,Senior Secured,,Affirmation,,Stable,YY273471725,NRSRO,YYY230263734,NRSRO,,,,,,,
1873,Standard & Poor's Ratings Services,2017-11-01,Corporate,Concesionaria Mexiquense S.A. de C.V.,,Instrument,MXV1.634 bil 5.95% UDI sr nts due 12/15/2035,,,,,True,mxAAA,2016-08-26,,CaVal (Mexico) National Scale LT,Senior Secured,,Affirmation,,Stable,YY273471725,NRSRO,YYY230263734,NRSRO,,,,,,,
1874,Standard & Poor's Ratings Services,2017-11-01,Corporate,Concesionaria Mexiquense S.A. de C.V.,,Instrument,MXV1.634 bil 5.95% UDI sr nts due 12/15/2035,,,,,True,BBB,2013-12-19,NW,Local Currency LT,Senior Secured,,,,Stable,YY273471725,NRSRO,YYY230263734,NRSRO,,,,,,,
1875,Standard & Poor's Ratings Services,2017-11-01,Corporate,Concesionaria Mexiquense S.A. de C.V.,,Instrument,MXV1.634 bil 5.95% UDI sr nts due 12/15/2035,,,,,True,BBB,2014-12-18,,Local Currency LT,Senior Secured,,Affirmation,,Stable,YY273471725,NRSRO,YYY230263734,NRSRO,,,,,,,
1876,Standard & Poor's Ratings Services,2017-11-01,Corporate,Concesionaria Mexiquense S.A. de C.V.,,Instrument,MXV1.634 bil 5.95% UDI sr nts due 12/15/2035,,,,,True,BBB,2015-07-20,,Local Currency LT,Senior Secured,,Affirmation,,Stable,YY273471725,NRSRO,YYY230263734,NRSRO,,,,,,,
1877,Standard & Poor's Ratings Services,2017-11-01,Corporate,Concesionaria Mexiquense S.A. de C.V.,,Instrument,MXV1.634 bil 5.95% UDI sr nts due 12/15/2035,,,,,True,BBB+,2016-06-17,UP,Local Currency LT,Senior Secured,,,,Stable,YY273471725,NRSRO,YYY230263734,NRSRO,,,,,,,
1878,Standard & Poor's Ratings Services,2017-11-01,Corporate,Concesionaria Mexiquense S.A. de C.V.,,Instrument,MXV1.634 bil 5.95% UDI sr nts due 12/15/2035,,,,,True,BBB+,2016-08-26,,Local Currency LT,Senior Secured,,Affirmation,,Negative,YY273471725,NRSRO,YYY230263734,NRSRO,,,,,,,
1879,Standard & Poor's Ratings Services,2017-11-01,Corporate,Concesionaria Mexiquense S.A. de C.V.,,Instrument,MXV2.087 bil zero cpn UDI sr nts due 12/15/2046,,,,,True,mxAAA,2014-01-30,NW,CaVal (Mexico) National Scale LT,Senior Secured,,,,Stable,YY273471725,NRSRO,YYY230263735,NRSRO,,,,,,,
1880,Standard & Poor's Ratings Services,2017-11-01,Corporate,Concesionaria Mexiquense S.A. de C.V.,,Instrument,MXV2.087 bil zero cpn UDI sr nts due 12/15/2046,,,,,True,mxAAA,2014-12-18,,CaVal (Mexico) National Scale LT,Senior Secured,,Affirmation,,Stable,YY273471725,NRSRO,YYY230263735,NRSRO,,,,,,,
1881,Standard & Poor's Ratings Services,2017-11-01,Corporate,Concesionaria Mexiquense S.A. de C.V.,,Instrument,MXV2.087 bil zero cpn UDI sr nts due 12/15/2046,,,,,True,mxAAA,2015-07-20,,CaVal (Mexico) National Scale LT,Senior Secured,,Affirmation,,Stable,YY273471725,NRSRO,YYY230263735,NRSRO,,,,,,,
1882,Standard & Poor's Ratings Services,2017-11-01,Corporate,Concesionaria Mexiquense S.A. de C.V.,,Instrument,MXV2.087 bil zero cpn UDI sr nts due 12/15/2046,,,,,True,mxAAA,2016-06-17,,CaVal (Mexico) National Scale LT,Senior Secured,,Affirmation,,Stable,YY273471725,NRSRO,YYY230263735,NRSRO,,,,,,,
1883,Standard & Poor's Ratings Services,2017-11-01,Corporate,Concesionaria Mexiquense S.A. de C.V.,,Instrument,MXV2.087 bil zero cpn UDI sr nts due 12/15/2046,,,,,True,mxAAA,2016-08-26,,CaVal (Mexico) National Scale LT,Senior Secured,,Affirmation,,Stable,YY273471725,NRSRO,YYY230263735,NRSRO,,,,,,,
1884,Standard & Poor's Ratings Services,2017-11-01,Corporate,Concesionaria Mexiquense S.A. de C.V.,,Instrument,MXV2.087 bil zero cpn UDI sr nts due 12/15/2046,,,,,True,BBB,2013-12-19,NW,Local Currency LT,Senior Secured,,,,Stable,YY273471725,NRSRO,YYY230263735,NRSRO,,,,,,,
1885,Standard & Poor's Ratings Services,2017-11-01,Corporate,Concesionaria Mexiquense S.A. de C.V.,,Instrument,MXV2.087 bil zero cpn UDI sr nts due 12/15/2046,,,,,True,BBB,2014-12-18,,Local Currency LT,Senior Secured,,Affirmation,,Stable,YY273471725,NRSRO,YYY230263735,NRSRO,,,,,,,
1886,Standard & Poor's Ratings Services,2017-11-01,Corporate,Concesionaria Mexiquense S.A. de C.V.,,Instrument,MXV2.087 bil zero cpn UDI sr nts due 12/15/2046,,,,,True,BBB,2015-07-20,,Local Currency LT,Senior Secured,,Affirmation,,Stable,YY273471725,NRSRO,YYY230263735,NRSRO,,,,,,,
1887,Standard & Poor's Ratings Services,2017-11-01,Corporate,Concesionaria Mexiquense S.A. de C.V.,,Instrument,MXV2.087 bil zero cpn UDI sr nts due 12/15/2046,,,,,True,BBB+,2016-06-17,UP,Local Currency LT,Senior Secured,,,,Stable,YY273471725,NRSRO,YYY230263735,NRSRO,,,,,,,
1888,Standard & Poor's Ratings Services,2017-11-01,Corporate,Concesionaria Mexiquense S.A. de C.V.,,Instrument,MXV2.087 bil zero cpn UDI sr nts due 12/15/2046,,,,,True,BBB+,2016-08-26,,Local Currency LT,Senior Secured,,Affirmation,,Negative,YY273471725,NRSRO,YYY230263735,NRSRO,,,,,,,
1889,Standard & Poor's Ratings Services,2017-11-01,Corporate,Concesionaria Mexiquense S.A. de C.V.,,Instrument,MXN6.465 bil bank ln due 12/15/2027,,,,,True,mxAAA,2014-01-30,NW,CaVal (Mexico) National Scale LT,Senior Secured,,,,Stable,YY273471725,NRSRO,YYY230263736,NRSRO,,,,,,,
1890,Standard & Poor's Ratings Services,2017-11-01,Corporate,Concesionaria Mexiquense S.A. de C.V.,,Instrument,MXN6.465 bil bank ln due 12/15/2027,,,,,True,mxAAA,2014-12-18,,CaVal (Mexico) National Scale LT,Senior Secured,,Affirmation,,Stable,YY273471725,NRSRO,YYY230263736,NRSRO,,,,,,,
1891,Standard & Poor's Ratings Services,2017-11-01,Corporate,Concesionaria Mexiquense S.A. de C.V.,,Instrument,MXN6.465 bil bank ln due 12/15/2027,,,,,True,mxAAA,2015-07-20,,CaVal (Mexico) National Scale LT,Senior Secured,,Affirmation,,Stable,YY273471725,NRSRO,YYY230263736,NRSRO,,,,,,,
1892,Standard & Poor's Ratings Services,2017-11-01,Corporate,Concesionaria Mexiquense S.A. de C.V.,,Instrument,MXN6.465 bil bank ln due 12/15/2027,,,,,True,mxAAA,2016-06-17,,CaVal (Mexico) National Scale LT,Senior Secured,,Affirmation,,Stable,YY273471725,NRSRO,YYY230263736,NRSRO,,,,,,,
1893,Standard & Poor's Ratings Services,2017-11-01,Corporate,Concesionaria Mexiquense S.A. de C.V.,,Instrument,MXN6.465 bil bank ln due 12/15/2027,,,,,True,mxAAA,2016-08-26,,CaVal (Mexico) National Scale LT,Senior Secured,,Affirmation,,Stable,YY273471725,NRSRO,YYY230263736,NRSRO,,,,,,,
1894,Standard & Poor's Ratings Services,2017-11-01,Corporate,Concesionaria Mexiquense S.A. de C.V.,,Instrument,MXN6.465 bil bank ln due 12/15/2027,,,,,True,BBB,2013-12-19,NW,Local Currency LT,Senior Secured,,,,Stable,YY273471725,NRSRO,YYY230263736,NRSRO,,,,,,,
1895,Standard & Poor's Ratings Services,2017-11-01,Corporate,Concesionaria Mexiquense S.A. de C.V.,,Instrument,MXN6.465 bil bank ln due 12/15/2027,,,,,True,BBB,2014-12-18,,Local Currency LT,Senior Secured,,Affirmation,,Stable,YY273471725,NRSRO,YYY230263736,NRSRO,,,,,,,
1896,Standard & Poor's Ratings Services,2017-11-01,Corporate,Concesionaria Mexiquense S.A. de C.V.,,Instrument,MXN6.465 bil bank ln due 12/15/2027,,,,,True,BBB,2015-07-20,,Local Currency LT,Senior Secured,,Affirmation,,Stable,YY273471725,NRSRO,YYY230263736,NRSRO,,,,,,,
1897,Standard & Poor's Ratings Services,2017-11-01,Corporate,Concesionaria Mexiquense S.A. de C.V.,,Instrument,MXN6.465 bil bank ln due 12/15/2027,,,,,True,BBB+,2016-06-17,UP,Local Currency LT,Senior Secured,,,,Stable,YY273471725,NRSRO,YYY230263736,NRSRO,,,,,,,
1898,Standard & Poor's Ratings Services,2017-11-01,Corporate,Concesionaria Mexiquense S.A. de C.V.,,Instrument,MXN6.465 bil bank ln due 12/15/2027,,,,,True,BBB+,2016-08-26,,Local Currency LT,Senior Secured,,Affirmation,,Negative,YY273471725,NRSRO,YYY230263736,NRSRO,,,,,,,
1899,Standard & Poor's Ratings Services,2017-11-01,Corporate,Concesionaria Mexiquense S.A. de C.V.,,Instrument,MXV1.464 bil zero cpn Cebures LP nts ser CONMEX 14U due 12/17/2046,,,,,True,mxAAA,2014-08-20,NW,CaVal (Mexico) National Scale LT,Senior Secured,,,,Stable,YY273471725,NRSRO,YYY327889012,NRSRO,,,,,,,
1900,Standard & Poor's Ratings Services,2017-11-01,Corporate,Concesionaria Mexiquense S.A. de C.V.,,Instrument,MXV1.464 bil zero cpn Cebures LP nts ser CONMEX 14U due 12/17/2046,,,,,True,mxAAA,2014-12-18,,CaVal (Mexico) National Scale LT,Senior Secured,,Affirmation,,Stable,YY273471725,NRSRO,YYY327889012,NRSRO,,,,,,,
1901,Standard & Poor's Ratings Services,2017-11-01,Corporate,Concesionaria Mexiquense S.A. de C.V.,,Instrument,MXV1.464 bil zero cpn Cebures LP nts ser CONMEX 14U due 12/17/2046,,,,,True,mxAAA,2015-07-20,,CaVal (Mexico) National Scale LT,Senior Secured,,Affirmation,,Stable,YY273471725,NRSRO,YYY327889012,NRSRO,,,,,,,
1902,Standard & Poor's Ratings Services,2017-11-01,Corporate,Concesionaria Mexiquense S.A. de C.V.,,Instrument,MXV1.464 bil zero cpn Cebures LP nts ser CONMEX 14U due 12/17/2046,,,,,True,mxAAA,2016-06-17,,CaVal (Mexico) National Scale LT,Senior Secured,,Affirmation,,Stable,YY273471725,NRSRO,YYY327889012,NRSRO,,,,,,,
1903,Standard & Poor's Ratings Services,2017-11-01,Corporate,Concesionaria Mexiquense S.A. de C.V.,,Instrument,MXV1.464 bil zero cpn Cebures LP nts ser CONMEX 14U due 12/17/2046,,,,,True,mxAAA,2016-08-26,,CaVal (Mexico) National Scale LT,Senior Secured,,Affirmation,,Stable,YY273471725,NRSRO,YYY327889012,NRSRO,,,,,,,
1904,Standard & Poor's Ratings Services,2017-11-01,Corporate,Concesionaria Mexiquense S.A. de C.V.,,Instrument,MXV1.634 bil 5.95% UDI sr nts due 12/15/2035,,,,,True,mxAAA,2014-01-30,NW,CaVal (Mexico) National Scale LT,Senior Secured,,,,Stable,YY273471725,NRSRO,YYY690179091,NRSRO,,,,,,,
1905,Standard & Poor's Ratings Services,2017-11-01,Corporate,Concesionaria Mexiquense S.A. de C.V.,,Instrument,MXV1.634 bil 5.95% UDI sr nts due 12/15/2035,,,,,True,mxAAA,2014-12-18,,CaVal (Mexico) National Scale LT,Senior Secured,,Affirmation,,Stable,YY273471725,NRSRO,YYY690179091,NRSRO,,,,,,,
1906,Standard & Poor's Ratings Services,2017-11-01,Corporate,Concesionaria Mexiquense S.A. de C.V.,,Instrument,MXV1.634 bil 5.95% UDI sr nts due 12/15/2035,,,,,True,mxAAA,2015-07-20,,CaVal (Mexico) National Scale LT,Senior Secured,,Affirmation,,Stable,YY273471725,NRSRO,YYY690179091,NRSRO,,,,,,,
1907,Standard & Poor's Ratings Services,2017-11-01,Corporate,Concesionaria Mexiquense S.A. de C.V.,,Instrument,MXV1.634 bil 5.95% UDI sr nts due 12/15/2035,,,,,True,mxAAA,2016-06-17,,CaVal (Mexico) National Scale LT,Senior Secured,,Affirmation,,Stable,YY273471725,NRSRO,YYY690179091,NRSRO,,,,,,,
1908,Standard & Poor's Ratings Services,2017-11-01,Corporate,Concesionaria Mexiquense S.A. de C.V.,,Instrument,MXV1.634 bil 5.95% UDI sr nts due 12/15/2035,,,,,True,mxAAA,2016-08-26,,CaVal (Mexico) National Scale LT,Senior Secured,,Affirmation,,Stable,YY273471725,NRSRO,YYY690179091,NRSRO,,,,,,,
1909,Standard & Poor's Ratings Services,2017-11-01,Corporate,Concesionaria Mexiquense S.A. de C.V.,,Instrument,MXV1.634 bil 5.95% UDI sr nts due 12/15/2035,,,,,True,BBB,2013-12-19,NW,Local Currency LT,Senior Secured,,,,Stable,YY273471725,NRSRO,YYY690179091,NRSRO,,,,,,,
1910,Standard & Poor's Ratings Services,2017-11-01,Corporate,Concesionaria Mexiquense S.A. de C.V.,,Instrument,MXV1.634 bil 5.95% UDI sr nts due 12/15/2035,,,,,True,BBB,2014-12-18,,Local Currency LT,Senior Secured,,Affirmation,,Stable,YY273471725,NRSRO,YYY690179091,NRSRO,,,,,,,
1911,Standard & Poor's Ratings Services,2017-11-01,Corporate,Concesionaria Mexiquense S.A. de C.V.,,Instrument,MXV1.634 bil 5.95% UDI sr nts due 12/15/2035,,,,,True,BBB,2015-07-20,,Local Currency LT,Senior Secured,,Affirmation,,Stable,YY273471725,NRSRO,YYY690179091,NRSRO,,,,,,,
1912,Standard & Poor's Ratings Services,2017-11-01,Corporate,Concesionaria Mexiquense S.A. de C.V.,,Instrument,MXV1.634 bil 5.95% UDI sr nts due 12/15/2035,,,,,True,BBB+,2016-06-17,UP,Local Currency LT,Senior Secured,,,,Stable,YY273471725,NRSRO,YYY690179091,NRSRO,,,,,,,
1913,Standard & Poor's Ratings Services,2017-11-01,Corporate,Concesionaria Mexiquense S.A. de C.V.,,Instrument,MXV1.634 bil 5.95% UDI sr nts due 12/15/2035,,,,,True,BBB+,2016-08-26,,Local Currency LT,Senior Secured,,Affirmation,,Negative,YY273471725,NRSRO,YYY690179091,NRSRO,,,,,,,
1914,Standard & Poor's Ratings Services,2017-11-01,,,DQ2XTZKV7SILNNV77403,,,,,,,True,BB-,2013-12-24,NW,Foreign Currency LT,Issuer Credit Rating,,,,Stable,,,,,,,,,Corporate,,"Berry Petroleum Company, LLC"
1915,Standard & Poor's Ratings Services,2017-11-01,,,DQ2XTZKV7SILNNV77403,,,,,,,True,BB-,2014-07-01,,Foreign Currency LT,Issuer Credit Rating,,Affirmation,,Stable,,,,,,,,,Corporate,,"Berry Petroleum Company, LLC"
1916,Standard & Poor's Ratings Services,2017-11-01,,,DQ2XTZKV7SILNNV77403,,,,,,,True,BB-,2014-12-29,,Foreign Currency LT,Issuer Credit Rating,,Affirmation,,Stable,,,,,,,,,Corporate,,"Berry Petroleum Company, LLC"
1917,Standard & Poor's Ratings Services,2017-11-01,,,DQ2XTZKV7SILNNV77403,,,,,,,True,BB-,2015-06-26,,Foreign Currency LT,Issuer Credit Rating,,Affirmation,,Negative,,,,,,,,,Corporate,,"Berry Petroleum Company, LLC"
1918,Standard & Poor's Ratings Services,2017-11-01,,,DQ2XTZKV7SILNNV77403,,,,,,,True,B+,2015-10-02,DG,Foreign Currency LT,Issuer Credit Rating,,,,Negative,,,,,,,,,Corporate,,"Berry Petroleum Company, LLC"
1919,Standard & Poor's Ratings Services,2017-11-01,,,DQ2XTZKV7SILNNV77403,,,,,,,True,B+,2015-12-11,,Foreign Currency LT,Issuer Credit Rating,,Affirmation,,Negative,,,,,,,,,Corporate,,"Berry Petroleum Company, LLC"
1920,Standard & Poor's Ratings Services,2017-11-01,,,DQ2XTZKV7SILNNV77403,,,,,,,True,CCC,2016-02-04,DG,Foreign Currency LT,Issuer Credit Rating,,,,Negative,,,,,,,,,Corporate,,"Berry Petroleum Company, LLC"
1921,Standard & Poor's Ratings Services,2017-11-01,,,DQ2XTZKV7SILNNV77403,,,,,,,True,D,2016-03-15,DG,Foreign Currency LT,Issuer Credit Rating,,,,NM,,,,,,,,,Corporate,,"Berry Petroleum Company, LLC"
1922,Standard & Poor's Ratings Services,2017-11-01,,,DQ2XTZKV7SILNNV77403,,,,,,,True,NR,2016-05-19,WO,Foreign Currency LT,Issuer Credit Rating,,,,NR,,,,,,,,,Corporate,,"Berry Petroleum Company, LLC"
1923,Standard & Poor's Ratings Services,2017-11-01,,,DQ2XTZKV7SILNNV77403,,,,,,,True,BB-,2013-12-24,NW,Local Currency LT,Issuer Credit Rating,,,,Stable,,,,,,,,,Corporate,,"Berry Petroleum Company, LLC"
1924,Standard & Poor's Ratings Services,2017-11-01,,,DQ2XTZKV7SILNNV77403,,,,,,,True,BB-,2014-07-01,,Local Currency LT,Issuer Credit Rating,,Affirmation,,Stable,,,,,,,,,Corporate,,"Berry Petroleum Company, LLC"
1925,Standard & Poor's Ratings Services,2017-11-01,,,DQ2XTZKV7SILNNV77403,,,,,,,True,BB-,2014-12-29,,Local Currency LT,Issuer Credit Rating,,Affirmation,,Stable,,,,,,,,,Corporate,,"Berry Petroleum Company, LLC"
1926,Standard & Poor's Ratings Services,2017-11-01,,,DQ2XTZKV7SILNNV77403,,,,,,,True,BB-,2015-06-26,,Local Currency LT,Issuer Credit Rating,,Affirmation,,Negative,,,,,,,,,Corporate,,"Berry Petroleum Company, LLC"
1927,Standard & Poor's Ratings Services,2017-11-01,,,DQ2XTZKV7SILNNV77403,,,,,,,True,B+,2015-10-02,DG,Local Currency LT,Issuer Credit Rating,,,,Negative,,,,,,,,,Corporate,,"Berry Petroleum Company, LLC"
1928,Standard & Poor's Ratings Services,2017-11-01,,,DQ2XTZKV7SILNNV77403,,,,,,,True,B+,2015-12-11,,Local Currency LT,Issuer Credit Rating,,Affirmation,,Negative,,,,,,,,,Corporate,,"Berry Petroleum Company, LLC"
1929,Standard & Poor's Ratings Services,2017-11-01,,,DQ2XTZKV7SILNNV77403,,,,,,,True,CCC,2016-02-04,DG,Local Currency LT,Issuer Credit Rating,,,,Negative,,,,,,,,,Corporate,,"Berry Petroleum Company, LLC"
1930,Standard & Poor's Ratings Services,2017-11-01,,,DQ2XTZKV7SILNNV77403,,,,,,,True,D,2016-03-15,DG,Local Currency LT,Issuer Credit Rating,,,,NM,,,,,,,,,Corporate,,"Berry Petroleum Company, LLC"
1931,Standard & Poor's Ratings Services,2017-11-01,,,DQ2XTZKV7SILNNV77403,,,,,,,True,NR,2016-05-19,WO,Local Currency LT,Issuer Credit Rating,,,,NR,,,,,,,,,Corporate,,"Berry Petroleum Company, LLC"
1932,Standard & Poor's Ratings Services,2017-11-01,,,5493007EIKM2ENQS7U66,,,,,,,True,B,2014-01-17,NW,Foreign Currency LT,Issuer Credit Rating,,,,Stable,,,,,,,,,Corporate,,Scout24 AG
1933,Standard & Poor's Ratings Services,2017-11-01,,,5493007EIKM2ENQS7U66,,,,,,,True,B,2014-12-16,,Foreign Currency LT,Issuer Credit Rating,,Affirmation,,Stable,,,,,,,,,Corporate,,Scout24 AG
1934,Standard & Poor's Ratings Services,2017-11-01,,,5493007EIKM2ENQS7U66,,,,,,,True,B,2015-03-31,,Foreign Currency LT,Issuer Credit Rating,,Affirmation,,Stable,,,,,,,,,Corporate,,Scout24 AG
1935,Standard & Poor's Ratings Services,2017-11-01,,,5493007EIKM2ENQS7U66,,,,,,,True,B,2015-09-30,,Foreign Currency LT,Issuer Credit Rating,,Affirmation,WatchPos,,,,,,,,,,Corporate,,Scout24 AG
1936,Standard & Poor's Ratings Services,2017-11-01,,,5493007EIKM2ENQS7U66,,,,,,,True,B+,2015-11-06,UP,Foreign Currency LT,Issuer Credit Rating,,,,Stable,,,,,,,,,Corporate,,Scout24 AG
1937,Standard & Poor's Ratings Services,2017-11-01,,,5493007EIKM2ENQS7U66,,,,,,,True,B+,2015-12-18,,Foreign Currency LT,Issuer Credit Rating,,Affirmation,,Stable,,,,,,,,,Corporate,,Scout24 AG
1938,Standard & Poor's Ratings Services,2017-11-01,,,5493007EIKM2ENQS7U66,,,,,,,True,BB-,2016-10-10,UP,Foreign Currency LT,Issuer Credit Rating,,,,Stable,,,,,,,,,Corporate,,Scout24 AG
1939,Standard & Poor's Ratings Services,2017-11-01,,,5493007EIKM2ENQS7U66,,,,,,,True,B,2014-01-17,NW,Local Currency LT,Issuer Credit Rating,,,,Stable,,,,,,,,,Corporate,,Scout24 AG
1940,Standard & Poor's Ratings Services,2017-11-01,,,5493007EIKM2ENQS7U66,,,,,,,True,B,2014-12-16,,Local Currency LT,Issuer Credit Rating,,Affirmation,,Stable,,,,,,,,,Corporate,,Scout24 AG
1941,Standard & Poor's Ratings Services,2017-11-01,,,5493007EIKM2ENQS7U66,,,,,,,True,B,2015-03-31,,Local Currency LT,Issuer Credit Rating,,Affirmation,,Stable,,,,,,,,,Corporate,,Scout24 AG
1942,Standard & Poor's Ratings Services,2017-11-01,,,5493007EIKM2ENQS7U66,,,,,,,True,B,2015-09-30,,Local Currency LT,Issuer Credit Rating,,Affirmation,WatchPos,,,,,,,,,,Corporate,,Scout24 AG
1943,Standard & Poor's Ratings Services,2017-11-01,,,5493007EIKM2ENQS7U66,,,,,,,True,B+,2015-11-06,UP,Local Currency LT,Issuer Credit Rating,,,,Stable,,,,,,,,,Corporate,,Scout24 AG
1944,Standard & Poor's Ratings Services,2017-11-01,,,5493007EIKM2ENQS7U66,,,,,,,True,B+,2015-12-18,,Local Currency LT,Issuer Credit Rating,,Affirmation,,Stable,,,,,,,,,Corporate,,Scout24 AG
1945,Standard & Poor's Ratings Services,2017-11-01,,,5493007EIKM2ENQS7U66,,,,,,,True,BB-,2016-10-10,UP,Local Currency LT,Issuer Credit Rating,,,,Stable,,,,,,,,,Corporate,,Scout24 AG
1946,Standard & Poor's Ratings Services,2017-11-01,Corporate,"Anaren, Inc.",,Instrument,US$70 mil 2nd lien term bank ln due 08/18/2021,03273UAE7,,,,True,CCC+,2014-02-24,NW,Local Currency LT,Senior Secured,,,,,YY274364059,NRSRO,,,,,,,,,
1947,Standard & Poor's Ratings Services,2017-11-01,Corporate,"Anaren, Inc.",,Instrument,US$70 mil 2nd lien term bank ln due 08/18/2021,03273UAE7,,,,True,CCC+,2015-02-23,,Local Currency LT,Senior Secured,,Affirmation,,,YY274364059,NRSRO,,,,,,,,,
1948,Standard & Poor's Ratings Services,2017-11-01,Corporate,"Anaren, Inc.",,Instrument,US$70 mil 2nd lien term bank ln due 08/18/2021,03273UAE7,,,,True,CCC+,2015-08-19,,Local Currency LT,Senior Secured,,Affirmation,,,YY274364059,NRSRO,,,,,,,,,
1949,Standard & Poor's Ratings Services,2017-11-01,Corporate,"Anaren, Inc.",,Instrument,US$70 mil 2nd lien term bank ln due 08/18/2021,03273UAE7,,,,True,CCC+,2016-02-22,,Local Currency LT,Senior Secured,,Affirmation,,,YY274364059,NRSRO,,,,,,,,,
1950,Standard & Poor's Ratings Services,2017-11-01,Corporate,"Anaren, Inc.",,Instrument,US$70 mil 2nd lien term bank ln due 08/18/2021,03273UAE7,,,,True,CCC+prelim,2014-01-28,NW,Local Currency Preliminary LT,Senior Secured,,,,,YY274364059,NRSRO,,,,,,,,,
1951,Standard & Poor's Ratings Services,2017-11-01,Corporate,"Anaren, Inc.",,Instrument,US$70 mil 2nd lien term bank ln due 08/18/2021,03273UAE7,,,,True,NRprelim,2014-02-24,WO,Local Currency Preliminary LT,Senior Secured,,,,,YY274364059,NRSRO,,,,,,,,,
1952,Standard & Poor's Ratings Services,2017-11-01,Corporate,"Anaren, Inc.",,Instrument,US$175 mil 1st lien term bank ln due 02/18/2021,03273UAB3,,,,True,B+,2014-02-24,NW,Local Currency LT,Senior Secured,,,,,YY274364059,NRSRO,,,,,,,,,
1953,Standard & Poor's Ratings Services,2017-11-01,Corporate,"Anaren, Inc.",,Instrument,US$175 mil 1st lien term bank ln due 02/18/2021,03273UAB3,,,,True,B+,2015-02-23,,Local Currency LT,Senior Secured,,Affirmation,,,YY274364059,NRSRO,,,,,,,,,
1954,Standard & Poor's Ratings Services,2017-11-01,Corporate,"Anaren, Inc.",,Instrument,US$175 mil 1st lien term bank ln due 02/18/2021,03273UAB3,,,,True,B+,2015-08-19,,Local Currency LT,Senior Secured,,Affirmation,,,YY274364059,NRSRO,,,,,,,,,
1955,Standard & Poor's Ratings Services,2017-11-01,Corporate,"Anaren, Inc.",,Instrument,US$175 mil 1st lien term bank ln due 02/18/2021,03273UAB3,,,,True,B+,2016-02-22,,Local Currency LT,Senior Secured,,Affirmation,,,YY274364059,NRSRO,,,,,,,,,
